freq,corr1,corr2,corr3,corr4,corr5,corr6,corr7,corr8,corr9,corr10,corr11,corr12,corr13,corr14,corr15,corr16,corr17,corr18,corr19,corr20,sum
0.0,1.7963408538435033e-13,1.439959262938828e-13,5.540012892879531e-14,3.000932835561798e-13,1.0702549957386509e-13,7.416289804496046e-14,8.815170815523743e-14,2.2870594307278225e-14,8.215650382226158e-15,3.3995029014022293e-13,2.0883295093199195e-13,1.9484414082171497e-13,1.1834977442504169e-13,1.91402449445377e-13,1.0347278589506459e-13,4.3365311341858614e-13,3.808064974464287e-14,1.318944953254686e-13,1.1313172620930345e-13,1.4432899320127035e-14,2.867595050304317e-12
0.10111223458038422,1.0313923432867131,0.25118243026535336,2.4946248377531353,1.2904414435647034,1.4434797736884213,0.9120438973166721,0.4427433055934191,0.7216275805638945,0.5734153909810543,1.293590095921192,0.5163631748899694,0.525834996335105,1.893211354460944,0.8753500013572082,0.8567368992463733,0.6923091919511534,1.3102166595442881,1.097268935076899,1.0747719061399497,0.8717195679657337,20.16832378590218
0.20222446916076844,0.94252839498445,0.10748083866896047,2.4758392772493614,1.7913160659480034,0.8404022785715995,0.7478798907873602,0.4218198738762245,2.190850972783163,0.2483290898177058,0.6509047690204547,1.2924713625705968,0.7035391732638159,0.3501196297055587,3.768010339306417,0.35109380623274583,0.8223405732760114,1.1486448906940077,1.9679637254030318,0.837966402777066,0.7166270617293988,22.37612841666593
0.3033367037411527,0.8252865927857693,0.4923588455042267,0.24556552435202042,1.0167034205369707,0.6305264291636066,0.7428987868145347,0.4680032758943328,1.4883412650237577,0.5572726081634706,0.6451168144713801,0.22782773698968847,0.263114063049355,1.0031462421448902,2.183613728567209,0.7160849250742496,0.5849352446169521,0.6895394698568281,0.5824076794341847,0.1894849341527327,1.1491591477818761,14.701386734378039
0.4044489383215369,0.42297015189154713,1.5475697375444675,1.6765902982398317,2.38128825765101,1.3432221209369042,0.3260855032325303,0.38492975416934616,1.75590219469407,0.16725495521450892,0.7745207213086222,0.8043924024758199,2.6329226684421783,1.812369708916224,1.058003561493591,1.3852493263971262,0.22239128083462023,2.1704877340812723,0.6494274091341589,0.7413039022137897,0.656971215141127,22.91385290401275
0.5055611729019212,1.2940579346161696,1.7919562591310672,1.4264006215116134,1.5289740789106283,0.9278139805501241,0.6158701647502041,0.24731724434795896,1.6942801608117977,0.41883335382557235,0.6823978087263844,1.2343214183760662,2.8906775600232266,1.2000844791602074,1.2178306327229882,1.6536240434506344,0.553443726076894,3.41545935918095,0.9395744005495785,1.0465841109001908,1.1350207504611345,25.914522088083388
0.6066734074823054,1.229899567355763,2.7931876682802623,1.497063159548768,2.590011713271623,1.3711414273276208,1.643137529542961,0.5161971689295706,1.1234342278789198,0.6942037899365988,1.5080668845247154,1.1554972844029978,1.2014798963755569,1.0434483016620058,1.2762459760091196,1.7291139237049877,0.40262687983431295,1.1302646050864549,1.989234258247303,0.9225942694984591,0.9628433215148694,26.77969185293287
0.7077856420626896,0.8554145837723163,0.25073892073118964,1.2894954959984954,1.2627593613216677,0.40016371547219276,0.38966567246622646,1.9588515902956158,1.1244971840954954,0.5094453996307274,1.1736129932889472,1.322942300016367,0.9805431417702759,0.7034439060406815,0.28000671810032834,1.6894404816053448,0.4690774898987486,0.714532129792541,2.611886933379927,0.6678104341008502,1.8270765503684754,20.481405002146413
0.8088978766430738,0.6782270913659852,1.4358683999655908,1.014158239469625,2.1628994618455883,0.5111082890088839,0.717661013771885,0.3317012631384664,1.910932712485748,1.988755621136459,1.5800404709198532,1.7776919472091912,0.7302726448360907,0.8874427429673344,1.405667026629383,1.1573762560139824,0.615153185753737,1.1270606238340282,1.2962904673963431,0.9484523999161781,0.18253720431089415,22.45929706197525
0.910010111223458,2.305134849069038,1.259150153225903,2.0515061578754064,1.27055205151435,0.8499190718220282,0.9826365956778021,0.37961203493058093,0.7332932373358579,2.1788253722484514,1.6818027696770226,1.1143210407969375,1.8952999400840487,1.319502203954365,0.17526480793464452,1.3290260403137828,2.2103749526797163,1.5263116369978154,1.8594568625211465,1.551050353674579,1.3117526425432091,27.98479277487668
1.0111223458038423,17.148119395304352,1.1204996840035613,0.2148244575193121,1.4988889614431273,3.1977017128721674,0.16718868028935124,1.1546717712691337,3.8415365908317853,1.5737301858266237,1.0524166761234854,2.290673252694003,0.7651466910518275,0.09722792795935617,0.7700539328123263,0.18750426156223227,3.9161631292619177,0.9302066770948392,3.762286106854389,10.535513436946731,6.610158379158368,60.83451191087889
1.1122345803842264,1.6983154621113814,0.6571110410322079,0.6896179933883996,2.8812544394167894,0.5332965049114765,0.6295959833636114,0.36303284232442096,0.48174393621983247,0.10356065248992756,0.4979585330163831,1.546887496128848,0.3270434644468662,0.9712594145089226,0.39725477970766115,1.0362607048014174,2.164247420326797,0.47824544783777884,1.1702787396395296,1.3853968424266752,0.829075297617027,18.841436995715956
1.2133468149646107,0.874473699261693,0.6571981605257216,4.0318170157836475,1.0511096775183755,0.9575305970483073,0.6827484135157338,1.4608242991334812,0.9709766748532876,1.3638092359389111,0.862957111837314,0.22832572469758727,0.6381500690634728,1.612966098478062,0.6602047286199743,0.8454807667971573,0.4775283277015996,0.3273387260709456,1.9375810758849632,1.2915892154145652,0.8531120450656757,21.785721663210474
1.3144590495449948,0.4791444625453946,0.7215053242109977,0.6184150775276324,1.3769480559636424,2.2552877640807205,0.5375175987776285,0.22842746710138037,0.9274513236777309,1.1424929930858005,0.04495079435686503,1.5952013640049596,0.11360048794667726,0.3593910895483551,0.5827499670538602,0.8085970449130725,1.1151071282043457,0.676604854992856,0.703312141985254,0.6955060614515923,1.4313103088667036,16.41352131029547
1.4155712841253791,2.2042846841804145,1.1827295010167125,1.2801891522604194,3.6234882163020234,2.023382428335522,1.027388735598314,1.0124749829674016,3.5868424847990346,1.5346759017084013,2.751685054129064,0.6100791401598104,0.5212334352564176,1.0347938043475293,1.651274063209637,0.7375347530233491,0.47635960182389075,0.5437901628476943,1.1177744518342467,0.7748156757929483,0.0716971438103168,27.766493373403144
1.5166835187057632,0.3123928057907784,0.5071705549836725,1.3543164510116124,0.1862464758846924,0.49273304830947595,0.28705012833386917,2.957626381413939,2.3368478570349898,2.122889323674767,2.4439914927604147,0.6920117408199455,1.4749920790399744,1.2869774694482294,0.9277786247894508,0.6746141004469728,0.8443156981648626,0.9637978827060374,1.8545627702747338,1.0519564388622586,1.6463847214400742,24.418656045190748
1.6177957532861476,0.3689779977248447,0.7675894706164171,1.2312269739020703,1.6930552301889514,0.6066857570917573,0.5388824666795362,0.20811626929161145,1.1396294800671523,0.7860022147228699,2.1697925741883934,1.0697704416221288,0.3203915625815212,1.3075678430696258,0.7606892504589094,0.6377242240924235,0.6885684793880539,0.3222339645871782,0.7699096247509328,1.1880404543186132,1.1776900079275734,17.752544287270563
1.7189079878665319,1.4964960057952266,0.4812251954518362,1.641423399463454,1.2577759256987435,1.008843712028081,0.6884408007985865,0.7076445463331849,0.9496893312376916,0.4349449124158921,1.9879066223768735,0.6608579390041323,1.1528560654459405,0.9509827656603067,0.9460435854693081,1.5572329106344802,0.6645267180588303,0.44807596699723734,0.9932426406298048,0.1250026540863805,0.49498573902167803,18.64819743660767
1.820020222446916,0.4879462378433628,0.5612375905430496,1.0966579921710347,1.2498156193097718,1.0296406132268434,0.5081971290625221,0.21276050724516515,1.4788238391561552,0.25314502373569414,1.1857018362624168,0.8569230011226597,0.07332861514484768,2.8386694923452875,1.0506409905868617,1.555086117535189,0.4789879607878555,0.11590739673432403,1.619881332620962,2.2167545084224667,0.7337839779654509,19.60388978182192
1.9211324570273003,0.2134243752825758,0.628693930584313,1.7855053617914056,1.058538993458504,1.0379456571392254,2.3807006774608435,1.0658979344622848,0.4342760412667824,1.3163086275701879,0.9328697516575334,1.1517801313722644,0.8552662705704112,1.0667506825824198,0.7959305661619946,2.113771170178957,0.6585598994584381,0.30685226815651223,1.511373964216326,1.7476473583379808,0.2747381608192449,21.336831822528204
2.0222446916076846,0.502474664923571,3.4746451320788005,1.2086488188590385,1.1852562389558328,0.5308545324285346,1.6778569521070998,0.573743816207248,1.8761398069819435,1.904055466513422,1.218507812747003,1.483961957574877,1.4172431862614665,0.5755703695607868,1.5503678742602973,0.4473869275663065,1.581002738975152,1.0672191249908953,1.8401716176208354,0.8555073584140381,1.198246711642865,26.16886110867001
2.1233569261880687,0.41992511135434496,0.10709632069295227,2.1307797319812614,2.7266871613644224,0.6207292492451756,0.6218486964930068,1.2277925826539577,0.8015430474088858,0.6125618402208467,0.6136547972867824,0.9579583489816522,1.1453900020282222,1.5503614228138771,0.3676370850821574,2.0289929626632333,0.8307153384739674,0.5071006549833964,0.9563246129812968,0.6266563978600329,0.8501045320002154,19.70385989656969
2.224469160768453,1.020372472657058,1.5203715636618214,1.5220448359393182,1.5193098134929517,0.2445084053022954,0.3357760015320606,1.6602262764084899,0.7675975787950031,0.4374635601391022,0.8032528180845602,0.12684451699178043,0.6914762816753328,2.669978812701499,1.0296828723852132,1.1115924990535744,1.1939817035812053,1.2619010170938127,0.7631071766901839,1.7850038458557085,1.3860568437577225,21.850548895798696
2.325581395348837,0.44864749916927005,1.0224431778881586,1.2163473002962681,0.540412495245535,0.07509674115945511,1.016128442958826,0.34563892671530966,1.0100763930005106,0.6624357870988603,1.6745173124608268,0.4179725829215423,2.150783964882322,1.1604471581024474,0.89439313952274,1.2047474961271947,2.012297031025009,1.511783468648225,0.8729901200920277,1.2980124126821937,0.7438234423405734,20.278994892337295
2.4266936299292214,0.2542493192182242,0.5649733523394772,1.3135626252984849,0.6572499850975351,1.7028420125187318,2.2703103279335077,0.5842494060214698,1.591223807794164,0.027361084652962112,1.428611957838145,0.29732097328087104,1.884185891595556,1.512938238187319,0.825621794241922,0.5603921661649199,0.4200096154109239,1.409207767216388,1.6069143825829935,1.5504493145256704,0.34801706016605766,20.809691082085326
2.5278058645096055,0.5236472083056667,0.47072179737435604,1.1240066349364763,0.9268564852722581,0.5168112009931348,0.41169264691981,0.5965308782192899,0.5243892916381562,0.6002029899252938,0.8398690151133809,0.9288503712785442,0.4918637570481587,4.400170443381145,0.490319369832261,1.286834686916128,1.037047029453317,0.5182352949682203,1.1028738143431875,1.7899907885994404,0.3157500908164359,18.89666379533466
2.6289180990899896,0.48666426774842436,1.5097188290985475,1.8525522227412703,0.9379102238508134,0.6516353779840611,1.388001669589435,1.257986093629679,1.1266425254887322,0.4428960327786769,0.6853916885601805,0.9027551987039812,0.3908208103352844,2.1122436647412743,1.0723849528534555,1.113969292938008,0.4378684278931609,0.22170679658895365,1.628307560716537,1.1805458093482162,0.7455911854185703,20.14559263100726
2.730030333670374,1.0432493097648736,1.1363906101992765,1.9378128858805928,0.30247931217760465,0.8755764320629726,1.603450666096314,0.2483752051408729,0.707156934558021,0.38046275510201694,1.138935465582,2.7692594832804494,1.073319081869301,1.0858447593112104,0.27555484099269556,4.659045166608591,1.5424740994336423,0.26924800206929395,0.6433094285676731,6.975308810357708,0.7020064910865123,29.36925974014162
2.8311425682507583,2.7112891739512452,1.131076562800575,1.6981068907587535,1.4204959064920257,0.2565059977488941,0.6250505812554834,0.3691578394216609,0.4252896116567232,0.47110733563359464,3.0079882430225418,1.2899924395748714,2.099299101876987,1.7986136785950926,0.7999858833083009,3.9095206249176737,1.2320376495977041,1.8300351538069328,1.0720070042576266,2.0102898416627037,0.7895164477642388,28.947365968103632
2.9322548028311424,0.680060376339314,0.5482631423594103,1.2452323085979542,1.181291041290015,0.9127472941809953,1.7431285630912736,0.1803057292607493,0.6915126827881576,0.39600146229753813,3.5179116982307215,1.058803833723117,1.512152887799422,1.7062817289734347,0.1724840620902635,1.9993960762813374,4.630438973317646,0.49467666138154,0.7140420906779513,0.6684680609219468,2.128760165518628,26.18195883912141
3.0333670374115265,1.2615774088788434,0.5558595424090177,1.9052276501577703,1.3827360682512564,1.292251155687066,2.0583042009596717,0.32142506129358656,1.1440355967306137,1.5804974917889576,3.292254401005588,1.0184860818033927,1.1046527120225054,0.9941849092177248,0.7083520567681421,1.1392188394104796,0.7259949032762646,0.1868353891998076,1.2566750812937035,1.1356549632240398,1.9007116653455045,24.964935178723934
3.134479271991911,0.3743522344609948,0.6298157277320844,1.3730798934295876,0.6235410315031122,1.2999956071373813,1.552538018557487,0.2689831310878167,0.5279377798574785,1.325833161851242,2.0688902058418943,1.8337942570468306,3.3420341312918853,0.7571992089121984,0.5343183276015714,1.0282351450522682,1.894042696382337,1.0929715772773223,1.3949721119635825,1.3275420197986638,0.1451859656158395,23.395262232401574
3.235591506572295,0.9591851784104239,0.5506291727590865,2.8158508236546096,0.8787926522158934,1.0731029039871198,1.282041868561271,0.6988751411107903,1.1394264305375534,0.2413234919107089,1.7073032114624593,2.4285108898694663,0.9878363438533836,1.2145513444228755,0.47585764940781994,1.0832747690296987,0.9856014734092714,0.8508046408548433,0.5753054622486272,2.2716908513964746,1.4090985635104765,23.629062862612855
3.336703741152679,0.5548771566877574,0.8524182439610174,0.9077101426321035,1.153809811655562,1.5751982133108868,1.1150119236400884,0.2280340641343964,0.6581194610673361,0.41031800977028365,1.7893539653409896,2.2766581544399065,1.4588059318942048,1.3251028127051627,0.24898407358127744,2.0392532828517336,0.9931105782820144,1.5951434316573785,0.9086599735403117,1.4067807083383925,0.9381200902841904,22.435470029774994
3.4378159757330637,1.0367573158455852,1.2164622147411042,0.9465770702685865,0.22002339455096412,1.950242905659845,1.4478648378543835,3.8941217336495475,0.2940901126810027,0.678698322599169,3.030750448392214,1.2885573443955225,1.1905404996638207,0.32843761623418444,0.8597479066697028,1.143828662960156,0.16776742897810681,5.238992443745964,1.5680638587722702,2.240795130508296,0.5780476787354839,29.32036692690591
3.538928210313448,0.760032199446266,1.006150580075378,1.563232764986921,0.3445169440506057,1.278579631011354,2.2562796451519795,2.0276740775592597,0.0910061551451342,0.8599776028264019,2.920983823205954,1.7277310157577732,1.3363290566711856,0.9553169825388754,0.852265648388008,0.9920476880488369,2.2555737340024784,0.8381437617911934,0.3691001455211486,2.220956239305517,0.7081353490045932,25.364033044488863
3.640040444893832,0.6229152618951956,1.0163466951726794,0.8510981720717785,1.386458333072096,0.8403943705790056,1.1113748203139417,0.7578095672823296,0.7861998391305035,0.6113361493839492,2.4701709691085023,2.6768074040250793,1.2084876225333048,0.5922617359499954,0.6292203389118615,1.7864419921497818,0.2835484888807069,0.9225568286096351,1.0073800529193084,0.7186188517081904,0.6104546428777834,20.889882136575633
3.741152679474216,0.2958617827685735,0.6014839866422322,0.6839026355485625,0.7131210182109949,0.9309527306004626,0.8032844548925663,0.8265483443419314,0.5124601494676555,0.6237332441626162,1.1264797630357664,1.2119988438819893,0.6175347518238498,0.518786026946529,0.1739164704459573,4.5881485912023345,0.48970761191619827,0.5135894724900987,0.4806387712349432,1.030630619964847,0.7636557516671711,17.50643502124528
3.8422649140546006,1.4909752910048026,1.0778350764471558,0.3660268300612601,0.49219056233461994,1.0598176159366561,1.239582746938484,0.5293592019821356,0.6529224596701149,0.5257927899339558,2.8608488921703183,0.9605681883677172,0.5213410876266387,1.3938759629920578,0.9968894203359016,2.3376926894569463,1.518381029742024,1.9913401198028977,0.983828891521586,1.0283785364303095,0.5244537108572717,22.552101103612856
3.9433771486349847,1.0588632607455415,0.9885358049845415,2.4343781802864912,0.6968628492187925,2.500296631696554,1.2566407484392061,0.44883002218222084,0.45405999186349383,0.22821123098099816,3.6996392930231052,0.5719056488064965,1.5683295011088891,0.9716357416469499,4.05010969618934,0.5279611459860587,1.4207592174265768,1.4889049530539078,2.565570961465559,0.6918990518030671,2.191780620392839,29.81517455130063
4.044489383215369,1.1296126778913058,1.7173072565703456,1.0152397426887125,2.910843019508031,2.482707382415795,1.8649614274732975,0.8806650886953008,0.6956052548032624,0.7344241729294042,1.157980711748773,0.44506167146168707,0.5913941387771862,0.16062842718027678,1.3171086037953361,1.519910640045703,0.5229475473493277,0.44905424802016536,3.9878093542799293,1.0495968541232803,1.0143717692601726,25.647229989017287
4.145601617795753,1.3453770117944863,1.100621928056351,0.5211991450820534,1.00250992934336,0.8631002550450337,0.8796129610597769,1.2760160444083883,0.9219201567318229,0.6018180680691413,0.7942310175404159,0.9078711554532594,0.7472067004821218,0.692808983208335,1.4937231088999088,0.6889397448224438,0.8443942610220084,0.537441000798837,1.1092133793652177,0.9609605774374855,0.7460025413481436,18.034967969968594
4.246713852376137,1.1846808256285004,0.6232188184230188,1.9800819843167485,0.22893938698154373,2.106817485624734,0.37721709162922434,2.1851568545548417,0.4135368575326881,0.24750000136644723,0.7377572804768076,3.0164233575324175,0.7523755885743926,1.4386029527320152,1.0457998728803457,0.6930360223166229,0.7471089450995313,0.7907051706676277,0.8495984417554819,1.2186327269085084,0.9379178893980191,21.57510755439952
4.3478260869565215,1.4602390932251346,1.1149956026309333,1.0281533026349512,3.849241531891631,0.46883364023605334,1.5283728441350592,0.3188965726900053,0.17424496081151897,0.5064025039249185,1.1926087005638728,2.699034247745565,0.6834001791053427,1.1896839091753004,1.2251404718209078,1.3813987628543274,0.2422263333105658,0.5826074118222463,1.0086736716713227,1.1792273718762694,0.5164025200959799,22.349783632221904
4.448938321536906,0.8502861605140952,0.5530470943622271,1.625578881815666,0.6050295895707604,3.9886684788019515,0.5390845878594022,1.297500849751518,0.7470943509116547,1.224130888708229,1.6220658126657581,1.4217910719181646,2.519564825026298,0.9505116328292884,0.805021941278115,1.2065955324793565,1.0279948665838716,3.19090207203924,0.8015820537633488,0.607305689217168,0.7280599598443878,26.311816339940496
4.55005055611729,0.5220905535492586,1.0377844401415548,0.9166530466397184,0.21255479893651996,1.3273201311313798,0.27369813560249584,1.9886941971362102,0.7266070591331426,1.0186452089290565,2.012054249710126,1.003654390722226,4.191383371122943,5.21301168325718,0.37572260620448256,0.9917616309814764,1.0572454991960514,0.46071876380726995,1.372356434904452,1.3067905843579746,0.6464019127458199,26.65514869820933
4.651162790697674,0.284572058034554,0.6708679832793428,0.7625097481582358,3.3899296156881733,0.9226281598536543,2.4312248894385613,0.8329306335213121,0.5293514934426841,0.501532563149102,2.295802801184963,2.4188613919313076,0.7590877057785078,1.038077406394496,0.6532256413080445,1.760851421643301,0.3224488994302354,0.11210773423617224,1.3848830923014515,0.6993353117118825,0.6989659136139247,22.469194464099907
4.752275025278059,1.1504613078213328,0.9625972469132021,0.4256564863539059,1.2186036090541512,0.30697444591895745,2.714984062558393,0.44882452252561655,0.7850158996214643,0.4528529413475446,4.559674415607817,4.644001029399652,0.40369040291435254,1.306850867158779,2.3011619777617187,1.218475745791589,1.0830451917465356,0.0917672966828595,0.668977510389041,0.2528297414334954,0.719029961415193,25.715474662415602
4.853387259858443,0.6053150382040001,1.2798584702412794,1.0311879502848298,0.8448743890725917,0.9276672260617471,0.8601676914883263,0.3110140246848752,0.4282779607399283,1.1487205723706264,0.5910782354622799,0.1167057144205103,0.6887077019573605,1.4861659230983204,0.6910111472083628,1.1283027840163393,1.3707672473352572,1.0846419982470679,0.9143170166431603,0.7774931904691574,1.4864108000539475,17.77268508205997
4.954499494438827,1.2821527665355759,0.7969275253885051,1.0598095700116423,0.46487100895798167,1.852470766347372,0.8241797833487836,1.9402611368233396,0.181380228391703,0.5399681617448663,0.6605427564111418,0.15033679392540125,0.20340893583633865,0.6475275366571183,1.894918216750318,0.6656648470365252,0.9968539529428532,2.8824183990212866,0.8804703835490747,1.269774046637663,0.28467417688887503,19.478610993206363
5.055611729019211,1.8027206706246253,0.9793791518459384,0.9833590282356326,1.2410891558612944,0.3731466596223403,1.498231983129995,1.5873793330611645,1.2553130483319896,1.1565423507538792,0.7252237119258775,0.8960657459326651,0.7472910025352284,1.8760606537740712,1.7269898873960432,2.3198315408668577,0.8519615113571971,1.0095245286540446,1.0169650474406,2.0938036889074803,0.7798323924552301,24.920711092712153
5.156723963599595,0.7637818299296418,1.3503331353585961,0.743505347096798,1.3273100958824926,2.1152603071652067,0.8869958269198793,0.5941586283225327,2.080591434620566,0.15265741932682175,0.7999181978994327,0.263907793610266,0.4457558323265938,0.8198634460562945,1.071863296882402,3.649263825872556,0.5935282133058479,0.9188450750013915,1.544701054686019,0.35886016956082606,0.7608458350099966,21.241946764834164
5.257836198179979,0.299734779909819,0.8957099877514544,1.6241787965125627,1.652784281731409,1.2005673005269668,1.3493349652708837,0.2679564513486606,2.6653669865678133,1.222906745396144,1.2738413563954938,1.070244013566477,0.6758950772264909,0.682721818795834,1.5814924214938586,2.732666690783733,0.6190426405443219,0.4187567093031815,3.9396088756498755,1.0146152409999665,0.6511009636404416,25.838526103415383
5.358948432760363,0.7812753359098256,0.8866408282527887,0.5531112390662455,2.8327728439701114,0.7575329108980986,1.4293977798405737,1.899743856267295,0.330194919191281,3.1268183968102865,0.9955099149330018,1.8806385492104933,1.1953514497648778,4.130989377965955,0.15581092545528194,0.9344529221453609,0.8496185621267769,2.487802275233061,1.3046577946966227,0.9113138107556753,0.720798616734758,28.164432309228374
5.460060667340748,0.405123047423814,0.215247351789662,1.165713700520249,6.892940363525729,1.1398491305472378,0.23127485667534842,0.8351470498639977,1.1444266142137542,2.0894321124786006,0.9867340647300719,0.9890449257033669,0.2792909450214143,0.5533127377215884,0.8344326395645654,2.434193292611665,1.2812657114211006,1.4717639147678632,0.9392751757361183,0.6108275548117791,0.3905521324951683,24.889847321623094
5.5611729019211324,0.7157544962092192,1.3551243157965431,2.19871734585961,1.0761399433484802,1.1502964432250802,2.0389353947187234,0.7910023931278916,0.47861245534722124,0.2685529510482562,0.6950623115879275,0.5894937917882443,1.0182444042989807,0.20553784248941548,0.9072064930382763,2.5306250500697955,1.744780223805047,0.7331834680216218,0.9306206387618312,1.288599309480246,0.9063496397540921,21.622838911776505
