freq,corr1,corr2,corr3,corr4,corr5,corr6,corr7,corr8,corr9,corr10,sum
0.0,3.375077994860476e-14,1.4210854715202004e-14,2.2115642650533118e-13,2.688960165642129e-13,3.197442310920451e-13,3.352873534367973e-13,1.7408297026122455e-13,8.482103908136196e-14,2.573496971081113e-13,7.194245199571014e-14,1.7812418207086012e-12
0.10111223458038422,1.4086690109250903,6.132086793249526,1.7102274076092003,3.089084457404897,2.179646735330963,2.7371918320560473,2.33240692033888,0.6889502156133277,1.964171860055659,2.024549599606292,24.26698483218988
0.20222446916076844,1.406516360080023,12.700058244009597,2.956032559659698,2.8330115186134535,9.64591356372544,2.7371911697375086,2.5214045334888495,1.197944199217977,1.9567679833259566,1.734250067690377,39.68909019954887
0.3033367037411527,1.4285879555631413,4.997400665698554,3.0276257055258533,2.4732541782005577,4.1246952131153884,7.137130382947683,3.980185261867258,2.3398329444585384,0.21630813349718792,2.5454279561975826,32.270448397071746
0.4044489383215369,1.4420106308675633,2.0051977108935115,3.6216705456699314,2.1777383260697336,2.956707742363022,1.7559783583421607,3.5423081126962406,2.1517877721129546,1.9574420356899804,2.5402698396734573,24.151111074378555
0.5055611729019212,1.4636022935254318,2.152297826911028,2.7401096821298725,1.9214319728735583,4.8598935536181385,4.349468073216834,2.0015499187093986,2.1175461721441997,0.1360240496473691,3.4202609236041708,25.162184466379998
0.6066734074823054,1.4915084222315782,4.368940040371103,2.359114547027282,6.780196776148144,5.618808199581638,8.06802316611326,1.9824753144321476,2.111207238164826,1.9207945544648641,3.4100467718916834,38.111115030426525
0.7077856420626896,1.5302769267951362,6.210240113522696,3.4552241303993134,3.548460375628752,2.206214976939747,8.919728674182727,2.015083634554273,2.096353406786819,2.495246959297833,4.168248985616005,36.64507818372329
0.8088978766430738,1.5876011792257236,2.0830545001804985,3.520243557042622,3.420112345426436,2.0232802322636156,5.871642278436358,2.0944507405354833,2.091915770928881,4.399679015315624,3.6566263200248557,30.748605939380095
0.910010111223458,1.6886201228023077,2.670847101725945,3.995854227729025,4.06799654489399,2.479960848338925,5.169800045717307,2.2014589615097266,5.042443717916719,6.783824642390691,2.3578184211660016,36.458624634190635
1.0111223458038423,1.5915463542276906,1.289407999612965,5.668500435001427,3.847035900189929,2.6064707227322823,4.195046948577856,1.2035734881304747,3.3215936312998937,0.7251728260351227,2.7703687981912064,27.21871710399885
1.1122345803842264,1.9667956600691714,3.169041486844874,0.5879981582838443,3.689117805722269,6.71335802267247,2.754793457476273,2.27886745499607,3.3403423321974244,0.7421872825918402,3.0146354596667466,28.257137120520984
1.2133468149646107,2.4640807346915126,2.5325722046608945,6.457902531779946,2.620157414958347,5.0369607340550395,1.7809576659331285,2.7625048459859567,2.4468357039227158,1.0599434536402936,2.0801192067437286,29.242034496371563
1.3144590495449948,5.104648535787713,2.3316608137898345,1.591756783455994,2.825639615426411,2.907424760615842,2.7137623761868612,0.9181213744653165,0.8253138201202954,1.6540673387744562,2.8777322000699552,23.75012761869268
1.4155712841253791,1.75089570118603,2.2688967777442284,2.104072882805083,2.934950791651749,2.6188616380100704,1.5898891440434542,1.6952076176401905,1.8628942416854717,0.7010218064104208,2.3147268579342155,19.84141745911091
1.5166835187057632,0.9719728521520489,2.249137733862099,2.369071032082658,3.0442440334374146,2.522602901412758,2.174773836021411,1.9864079144436502,2.1739988420701817,0.6062028305125471,2.5193164460806514,20.617728422075416
1.6177957532861476,5.246802860489555,2.254665528072324,2.649106524669785,3.1583010494046246,2.5777630085743737,3.819060851628113,3.05176608170553,2.41473099067363,0.8135542044265959,2.92253884506068,28.908289944705206
1.7189079878665319,2.0829178849387358,2.3281349015285016,2.0876905530455696,3.353229680506355,2.7722778546399804,2.932423502222041,1.0035004776719982,2.6639790475018565,0.8827322476136803,5.322926627356183,25.429812777024903
1.820020222446916,1.2038053095908854,2.744607550955211,4.049820109186852,3.5514056227232516,4.293083059742569,2.5251101862031557,2.3332422131801507,3.0292573116403267,1.460685216830468,1.5654145185807904,26.75643109863366
1.9211324570273003,1.4194582695525304,5.855314057519789,1.7132335147732547,4.23722925333066,3.6261424562611873,3.2877639068248756,2.55400799391484,3.6446393171441733,1.3142589670017857,8.878978592042404,36.5310263283655
2.0222446916076846,1.114627363171694,3.3554408886511573,3.5066979174841593,4.143715618054623,2.5165211982793476,5.109063729958164,2.816123737465859,6.079228612920692,1.4135885314394332,2.5350262387859477,32.59003383621108
2.1233569261880687,0.7077242443387389,2.7993691664857767,4.3436076204444305,4.397782351146187,3.070622150566481,1.7550138267082542,3.2209333084277962,6.248432716435062,0.9592719639033905,2.2500255368321387,29.752782885288255
2.224469160768453,2.5485575078011453,4.264872036062686,5.856803222425808,4.960433206383655,2.8776970382770517,3.958296453079188,4.20413494178042,1.3801992913038341,1.1234160805633542,3.1946741347243246,34.36908391240147
2.325581395348837,1.1883459040194917,6.39308865035698,3.601912271943568,6.367169618842992,2.7140281573938903,10.276622093105745,1.9927177880420701,2.2071553720579695,1.273959739064952,3.3210634198192994,39.33606301464695
2.4266936299292214,1.160689666109081,3.440058168968573,2.2213850888362283,3.5845102068686217,3.8877931231635294,2.922475156024895,0.8339586403713628,3.4890913237983066,1.4009144956884212,5.483219802352396,28.424095672181416
2.5278058645096055,1.2659575077906762,2.5504114650415066,4.111926192188288,5.790468573338093,2.2202217110665434,0.562989597557928,2.686948339725986,3.87758785364767,1.5070205984062435,3.6819254627220417,28.255457301484974
2.6289180990899896,1.481756104592748,3.5403629494518207,5.677789419550434,7.442321017789575,3.178082415122248,0.4288613347218093,3.8099452102359863,5.150152420724199,1.6896991287871623,3.439907953376464,35.83887795435244
2.730030333670374,1.6976274864444025,14.45662419811323,7.906734747362357,10.338195130891881,5.406473459765923,0.5738473306528344,4.8437771813586705,8.79312559049147,1.9214567427621272,4.6140824375381655,60.551944305381056
2.8311425682507583,2.152968957261304,11.362282333197546,12.591914457462561,15.182324242857355,3.2556452548136576,2.8522762234245813,7.287626192121529,4.802407957912126,2.407012067968788,4.902485105151761,66.79694279217121
2.9322548028311424,1.6480559154381762,21.24430640948059,31.976256344317537,33.635411977991104,8.417808672965373,7.45353787230503,16.409721396160375,11.249624037731909,3.7538834549578017,14.353162049307823,150.14176813065575
3.0333670374115265,6.347466723247804,5.857905357426065,46.50869935770911,63.50992216597008,12.857151437194634,13.192191157463148,28.58344456402132,21.567447928763173,7.04856199745296,26.833056707614833,232.30584739686316
3.134479271991911,1.3962773493793164,0.3471994594314923,24.556642782161244,30.333897696299147,1.7498078173414526,2.3263540320011997,5.679791340482549,7.161506071662669,2.0060196415401164,5.98342212752169,81.54091831782088
3.235591506572295,3.3001701725194468,1.5776456314554343,9.412419757942189,10.079292153513354,4.827343361647105,0.048978625482654914,4.074426172731208,10.353432203974599,4.617785328524984,2.916090991359861,51.207584399150825
