freq,corr1,corr2,corr3,corr4,corr5,corr6,corr7,corr8,corr9,corr10,corr11,corr12,corr13,corr14,corr15,corr16,corr17,corr18,corr19,corr20,corr21,corr22,corr23,corr24,corr25,corr26,corr27,corr28,corr29,corr30,corr31,corr32,corr33,corr34,corr35,corr36,corr37,corr38,corr39,corr40,corr41,corr42,corr43,corr44,corr45,corr46,corr47,corr48,corr49,corr50,corr51,corr52,corr53,corr54,corr55,corr56,corr57,corr58,corr59,corr60,corr61,corr62,corr63,corr64,corr65,corr66,corr67,corr68,corr69,corr70,corr71,corr72,corr73,corr74,corr75,corr76,corr77,corr78,corr79,corr80,corr81,corr82,corr83,corr84,corr85,corr86,corr87,corr88,corr89,corr90,corr91,corr92,corr93,corr94,corr95,corr96,corr97,corr98,corr99,corr100,sum
0.0,4.2771423074931354e-14,3.932779957915904e-15,6.578305641001008e-14,8.015810357926834e-14,5.73708352232546e-14,5.878703154139264e-14,1.4149831648507805e-13,1.1918249340393364e-13,5.716907481869143e-16,1.0769165574332184e-13,4.605036657567381e-14,3.838645276639847e-14,9.424474772221563e-14,1.2154186844743837e-13,5.123740152151742e-14,3.7609381062192167e-14,1.8707587405067133e-14,8.276729402432166e-14,8.97342953613892e-14,1.8263506205773145e-14,6.400465225690656e-14,1.2450874033558875e-14,1.1340928536188353e-13,1.3694692139442208e-13,6.311737508918213e-14,3.264056872481744e-14,2.067881658075046e-14,6.134088334395683e-14,7.859050540032536e-14,2.0206135299615337e-14,6.938961072075126e-14,3.3917495107707817e-14,8.024138830614762e-14,1.7904497737810336e-14,3.712411996301551e-14,1.059727950173206e-13,1.3002355946307238e-14,1.0505485370515544e-13,2.586822997698755e-14,2.375877272697835e-14,2.9698582637549866e-14,6.344012841842317e-14,1.1868307582007623e-13,8.997827229458762e-15,5.129230373768223e-14,7.358578391538257e-15,6.464274156748895e-14,1.0913527626483822e-13,4.036637938964166e-14,5.770480292894249e-14,9.192680584075563e-14,8.12128332230133e-14,4.107825191113079e-15,1.0413905286550111e-13,5.4687226006094076e-14,1.2511579939543833e-13,1.0540188976165293e-13,9.753373471686455e-14,3.0808888972883286e-14,5.087680480806024e-14,4.093947638522e-14,6.722446826034804e-14,1.122932586577781e-14,1.260659344418147e-13,5.628855369921921e-14,2.6868314719951798e-14,9.78746727281473e-14,5.200968299740694e-15,1.2634357532047416e-13,3.427813588530171e-14,8.101900065014993e-14,1.466545363217662e-14,1.3935390577925102e-13,3.902437879716966e-14,1.1102272226480316e-13,2.775696335971696e-14,7.072183608177669e-14,8.13534860395098e-14,1.5085161730620015e-13,1.009755317631984e-13,3.07001258871788e-14,1.1618616563391316e-13,2.1899546010858367e-14,1.0409636035472299e-14,1.3377498164315446e-13,6.526856392342734e-14,2.476195599169572e-14,6.977771582467982e-14,1.5598787830048777e-14,1.0144672379838849e-13,1.0484698446559406e-13,3.669303892460025e-14,9.187122361918869e-14,3.9138205969053774e-14,2.1761008518681102e-14,1.0447318119149478e-13,3.536099548312663e-14,1.554946518212894e-14,3.091971123581061e-14,6.333824788051837e-14,6.231875567448858e-12
0.02004008016032064,0.6839787143766138,0.35686044934019373,0.6112061536171588,0.4220466416094403,0.27349885902584825,0.6496663731287479,0.9201973133249988,0.43903900337830065,1.1957554960073526,0.20052432315775007,1.287279609702476,1.2248571234677774,2.098159499316973,0.8559764367817447,1.3387349043627224,0.7705685220636611,0.4213317626012333,0.6077536026273056,0.5547123678590223,0.9172837677122736,0.576017632329271,0.6580807301519989,0.4776609409608653,0.5002360528887639,1.4397382744869274,0.2949524486587963,3.14284776681984,1.5284592808918938,1.6132211906694918,0.11453669764842965,0.22117965607365275,0.3020671730256796,0.6055515290772012,0.414912963117097,0.4632796717902874,0.3306253779556237,2.4905262478525767,1.1462421094941009,0.3604022688748635,0.43338144142481144,2.7917331640585874,1.8820897211822762,0.6249438548471766,0.8413483887590387,0.6831286978738381,1.342543842297567,0.33981348525023575,0.46291215924238344,0.20028375033902424,0.39474937650990094,0.8656624351804916,0.3157948124819528,0.41054089674683425,0.6263590950443318,0.4586751459376692,0.8919778635994906,0.6268757193941393,0.48891858710354513,1.2349833965625545,0.4095783730436488,0.8500516294302795,0.524131419137601,0.922912625796247,1.0750809815994293,0.7900080059003756,0.3568683610748174,0.4589164776849973,1.1698881042012108,0.5760055822695989,0.2649252213410583,0.17829234123457144,1.7173115376492825,1.9197813828432124,0.26773042465424113,1.1275218032634067,0.3559479408285354,2.3413219833718233,0.692430489650464,1.6886599456235942,0.42881464475647396,0.8940079131411026,0.22377740464297405,0.6287920311522596,0.8943645731044224,0.6555039772430181,0.48977868412524445,0.29690703113585193,0.6212556733706059,0.5925263018105269,1.0855202716391799,0.5461422073583018,1.1266241489404758,0.4656928725704064,0.9609540531814181,0.38894240283793763,0.7182585472025996,1.3485038412999046,0.12214465300220702,0.6504911851856856,0.5169895195742629,79.77004133793807
0.04008016032064128,0.9355521196513953,0.3260644915734609,0.6113139275267067,0.7095516226575754,0.37763479929659555,1.3170844157041954,2.467809891921851,0.40398383354296086,0.07175516785163391,0.24632947761300794,1.8382947539566243,0.9074765294583234,0.34568014825275906,0.3954715080652184,1.2068411020252665,1.3740319930698162,0.6488927779959124,0.8727657635213972,0.23759336700588948,1.306797368436453,0.5279643732257817,0.5069414717833471,1.0896848667987895,0.49029839590684765,1.8671559684657113,1.515387999932536,1.030833839166976,2.851049458938854,0.8233205505946725,0.45010259821464027,0.4768666223523251,0.4420903146056667,0.8106732735888127,0.4969925840442662,1.108991127376161,0.37245647131312803,3.578290616208694,0.3172948729139277,0.9414836460919566,0.5349758475899821,1.1583995429675602,0.8115515731421409,0.33596336049077846,0.12261190530041123,0.34538202151472025,0.2800564989303855,0.8572855301888349,2.181758817186832,0.5418287162381434,0.42765059710149506,0.7920716406756386,0.936525753967884,0.8812099581042169,0.47234445946902315,1.279505171032324,0.452561542488896,0.23813466947651188,1.1001974050120995,0.502335145542202,1.0230363389275172,0.505615938063334,0.6744990431097234,0.29662307947164873,0.2002609225612239,0.12545302829558755,0.8005156445198566,0.04279261476743463,0.4589819812470827,0.8820919807041319,0.41262463324522053,0.2543294292059243,0.9029354051665497,0.5463401642624058,1.0650109543453012,0.5730642776839222,1.1183464019538336,0.15373445442113046,1.1863250954907474,0.5490793146397209,0.32723220010834825,0.4580058777545215,0.611512860904101,0.46197827231545546,0.4328028004080967,1.1991191349266317,0.3318492002387017,0.455113422836396,1.372922028605343,1.366433082397123,0.21049605242823582,0.5066902442505654,1.6028369399593787,0.3581538081129856,0.3956188729310969,0.8061377028569675,0.31473682620628796,1.4127033252476027,0.16938120080013394,0.11274392357710615,0.3602362050312367,75.58951895104883
0.06012024048096192,1.9077475564075779,0.09267835678039091,2.089096148059615,0.46551615180878714,0.6519529989185641,0.5044498716719744,0.6005695850556863,0.6383137540308748,0.8164704625906299,0.9272288943365038,1.5331481538855365,0.16508271690264034,1.1503332069115084,3.642576063212098,0.8613724345924225,0.40972590668248315,1.6756971179892162,1.1576256908202436,1.0528500700737298,0.7060674209925052,0.7571065318491006,0.2877528896535145,0.8830424480677127,0.04777814832412479,0.23274764288503016,1.5973854230173263,0.11885164570825897,2.736833816647215,1.348720441493775,0.6107407772341876,0.4602721590421228,0.20065309760253547,1.109511332221745,0.44492944965966474,0.6362923310680243,0.277268166363339,1.5179073926497906,0.5112153814592673,0.6242975414683513,1.048007728349057,0.6320625417721348,2.1053030942784736,0.8438232269464753,0.6581294679552818,0.25272667822353523,0.34637750515123694,1.0612622173759028,0.9439042965743589,0.946066496204545,0.1156280993056253,1.1135751064388795,0.6051369446158009,0.5365089419789836,0.45439203468889267,0.8757908696474865,0.5423661113390263,0.6033491636759536,0.8088542128877639,0.9291605825808892,2.5242759850818346,0.474419868655191,0.7037639475227494,1.0598970709926012,0.2836715246407227,1.029792079546138,0.6595380391071691,0.2689428703856682,1.5225801048617764,0.6602094692376581,0.446906970025005,0.4925051083540385,0.746544705149056,0.7098631339740483,0.8140760318491972,0.22429911283827364,0.26480974715205435,0.479365710382179,1.9881253229223699,0.3934550063464252,0.17351520206023757,0.7752732619964188,0.5673355875278804,0.1391096132463649,0.34352040627671065,1.4132785138799548,0.5625177125971993,0.4976104307284404,0.3417820177174664,0.43392432450525775,3.2830172943708322,1.300700449446049,0.6014326501760249,0.5790797681364019,0.4968282445950798,0.8869820005218747,0.8187159794488323,1.719662855894479,1.4004266369515936,0.8513506071881798,0.5781221859057973,84.38546205032364
0.08016032064128256,0.3236817913732429,0.6695507654254621,0.8755993929665604,1.2321707245190374,0.6527212201806741,0.4587397098858936,1.0027432901876185,0.6246522890040501,0.30842278516523614,0.9623978486198912,0.6624521424745795,0.2981793767223705,0.6851411656661585,1.0861600581590305,0.42652784294338325,0.4118792230170557,1.4705635595245155,0.42861420539839845,0.5622623604910084,1.2093008802678686,1.1389138803595533,5.183797601350234,0.5866643053412828,0.7671971828022461,0.4255568907397434,0.4346903780740374,1.1793593318442581,0.1563219349804642,0.3136863123601237,1.038910648550215,1.0716478272534598,0.5594770267136777,0.22054105441724653,1.4300556380466698,1.252133931389473,0.6567698256211821,1.046506988465501,0.963921973014864,1.127610261979947,1.595744365059506,0.5414324390331036,0.8366562307496976,0.6663946774696146,0.49827257222015564,0.770207629895302,0.9510358163179674,1.6294535812526563,0.7075944742934366,0.45107156367932094,1.3967733013070505,0.4444113482139544,0.8389561835202901,0.2586731110278544,0.4439320817730464,1.0357615787543208,0.6782743854667549,0.6409537058171869,0.5866003944208076,0.6438046146825557,0.41421998656384407,0.7057968210134056,1.4082684520590405,0.30662338154973284,0.46880263957511564,0.8647696564185137,0.4167711950257642,0.6480781963419808,0.4921679738631909,0.6449298615154961,0.08673101825015804,0.6501716552872815,0.971989134249313,0.9399453852879172,0.29004805870713374,0.4008529618404501,0.14645867642215626,0.32230515431941004,0.4592230675522444,0.7838355060812328,0.7207435764531357,0.16559885748228925,0.6358536972964991,0.6681283797094963,0.7393477901071085,0.7787988167445664,0.8531462968584764,0.8769626312107969,0.3275461238689888,0.6557328565563958,0.4769816602371026,0.6079311837078707,0.8310738462172539,0.42161000672030396,0.7222571496494556,0.29690890919150037,0.16744810631509954,0.6701607444970725,0.7445202114347411,0.9221018400759006,1.2299794771679151,74.45634862367615
0.1002004008016032,1.1778585821797642,0.827358618543254,1.5205390514481723,0.451613283339883,2.609271520668233,0.43848904972549907,0.569682024489001,0.6965064160713327,0.4708123092569722,0.19775958457470283,0.5243562403760679,0.8968873749665156,0.693118721677224,1.1483752368110698,0.434170119650213,0.7621981580722706,0.84742631474393,2.5911084233586736,0.7354304625757263,0.5031427211139441,0.5911216026776592,1.3658063776495557,0.5726947788715671,0.25832486093280443,1.2170724370189234,3.223679937873878,0.2511531341866935,0.6006823886415136,0.8403197201958844,0.860147189750932,0.5847428850456358,0.17744427312289757,0.565842666697726,0.8393949178133537,0.6138722216069502,0.5742989292098181,1.0094742363540365,0.510138451665164,0.7310184882681222,1.6169061183988342,0.5108138837764867,0.7881653354777135,0.9088444810117696,0.36334467029715184,0.7224129069130427,1.1137613100493922,0.3116087618516743,0.9709006234875188,0.19918977487047834,1.074881914488795,0.7610065374523713,0.5499495819214095,1.3141581479119226,2.3171003365642293,0.7256471570089913,0.2268494791544877,0.8290671239513134,0.796426446580424,0.28168108065344466,0.4746469559623255,0.7560027800903653,0.9969729161984016,0.32511178062412693,0.9947993177749866,2.0597982280262457,1.7499158365043006,0.783005137543921,0.11377786505302538,0.2596400146369501,0.8515728214624041,0.9398115778518997,0.21089579140205836,0.4831672042279107,0.6060853236776779,0.46630422078612366,0.39680413127219155,0.4639830130060973,0.4877527466401456,0.49261656065763604,0.26507792348854214,0.2446348826118943,0.33211284538985353,0.7809439220433695,0.45254949947688794,0.36253184498447405,0.9408076772697508,1.1583918386118432,1.0976855701377708,2.3907127067126184,0.5783601650189604,0.30473164844484424,0.9193602352408897,1.2951170388738702,0.11941663708916239,0.2703175926905189,0.7681395223119167,0.48436419051837865,0.5162833055334649,0.044931410085806256,1.3865460817550783,78.4917301447357
0.12024048096192384,0.8523672277657094,0.8188750193688422,0.5369404237161771,0.3756244474871179,0.9841855841796117,1.9758440338424972,0.6531984265288714,0.8518474521036865,0.421186499349219,0.10122314313509925,0.5976675015310612,0.8963131112599348,0.7038259701591032,0.2072393894021535,0.4336156035896953,0.6872660647342581,0.6981304640522815,2.0109738636775245,1.1494087008953162,0.12678704368765586,1.006195069022753,0.7539207159252682,0.611689971019359,0.7319613551223303,0.2914209115579649,1.1117585618158767,0.8542087039101636,0.26147120703625704,0.8285374426018371,0.5022347596421464,0.4162819558625628,1.341798615460457,0.7230832314656411,0.7982860698107139,1.564273596188986,0.3051953942757502,0.5841891975379602,0.8402370093710887,0.46269238319929384,1.3508213981842168,0.09326637457209307,0.6612140445793758,1.444266585082003,1.3346074134215637,0.6405512928015881,2.662370706060041,0.9542476848300266,0.36921828003347584,0.3522479829676209,0.3342749231544693,0.3599972599386135,0.7196518848323384,2.3552492890169243,1.3690991660089324,0.5777416786185837,0.4146317442334228,0.7257666790155981,2.6706532160442524,0.5169922283314582,0.8052520590622095,1.2436074088083091,0.4467007497665445,0.2730179123896805,0.67573395565881,3.681799353902589,0.4074233597165315,0.5153279694312827,0.5487216557125523,0.5186131185784004,0.7007733850149165,0.5307473803729734,0.8058151264189211,0.6895974187381764,0.29946624754187423,0.5621324058078171,0.19135547135663022,0.47638231529688485,0.6492878868642987,0.8203957185436334,0.13631699354690954,0.747477819750391,0.5359488209888142,0.7454837404584749,1.8419959514257442,1.4223347072662003,0.35534326556822493,1.0730719807284426,1.3762791183072327,2.567988709233698,1.181780940289598,0.36934706465466577,1.9215793475710172,1.6537223413009172,1.1671597790362043,0.23621365405157776,1.6016983821307047,0.642442900409502,1.7454249718210937,1.3077173183786457,1.0783098791941048,87.52861453811407
0.1402805611222445,0.6402779386539638,0.5950236757674472,0.451192209423049,0.6251017454082624,2.1694191659443494,0.37815680489188847,1.0493696245403363,1.6212847428664952,0.6661905279615981,0.3391081649267267,0.37036550809400065,0.9180135755759319,0.7416505089333265,0.4794006718818806,0.4510560745781484,0.4091514294488736,0.9207462703316504,3.050386905195217,1.2070810123863318,0.4864799093275143,1.6518970906942232,0.7957664223356842,1.063663476600488,0.9625212717489268,2.2356003753871296,0.7887504199715687,0.47044962543397917,0.34977741998982553,0.5486357281838791,0.5900429743074382,2.9078342306287968,0.24815787060385935,2.433800582695266,0.6616199812441516,1.0662778863258606,0.24751630059880303,1.0249839637757423,0.3662937208583678,0.9426293061290095,1.351254105002063,0.2762335146140523,0.8081054898440586,2.201380020952413,0.853193763279204,0.3853982373152482,0.20111659057574932,0.5461852830355248,0.5472649488589149,0.20268038138068367,0.38162534855221253,0.6381789280826985,1.7080848378068871,0.28541800091536973,0.7907319702628386,0.6163540076318289,0.3106234182850801,0.8254182215400033,0.5962594468961585,2.1291430589544373,0.5184414260267518,0.21527832104700437,0.5704345999436017,0.378275650645383,0.3210479785917501,1.1987182834243797,1.490537012309905,0.2507446068738279,0.3360006646253594,1.135259254296725,0.5582409879625922,0.8878277615309557,0.2612710930949016,0.43270266612490355,0.21954684426903034,0.3475431872837078,0.3705352422715342,0.4269057012629137,0.5821149482122681,0.8625730423844444,1.1591084782180503,0.7229522648991171,0.9979520134080603,0.44282735329638223,0.36550833994852266,1.117457931681242,0.7425464002925004,0.8266982956410113,0.2813628354445269,1.0918597945952724,1.3625688671064116,0.31055368789312743,0.6045722839935234,1.0114047287138845,0.6146350165716914,1.0660087254047603,0.6992137054647493,1.2109581522925268,1.5571038424736667,0.6170926047205999,0.5385944301809666,81.28530371185795
0.16032064128256512,4.084520714054056,0.5553782725541695,0.7645907548723642,0.7695170693564557,1.234627047058619,0.9752927649834052,0.4066511078796783,1.7213164685652698,0.49247145171832607,0.33667046052529204,1.2696804188061814,0.621830729883555,1.5556361961648082,0.5706864297984838,0.5876566510674036,0.48901709276936145,0.5553297570941625,1.7807424328696824,0.21549038989649102,0.7218877182237251,0.6131623961241381,0.24829721926898413,1.8230385654829173,0.7618396681016971,0.2994810818046239,0.27749887323482747,0.7739462757820401,0.374231638470608,0.7018738882940019,0.3798448683370678,0.25690558200617397,0.6145775293824126,0.3215696744988346,1.35519514745698,0.780055437157438,0.6443301071081192,0.7269442506372641,0.5232495632999182,1.1017795829632255,0.8045083094712338,0.5506266457951482,0.4512146033626917,2.7674857083895237,0.40778057301812437,0.6618746239287613,1.225909710129369,1.7890259266230155,0.35713993287824125,0.6112232812937911,0.9735050986400577,0.8238217259516377,0.42391523137869913,0.859910156690448,0.6950490038009174,0.7875644368775125,0.4111661404745386,0.45400393729506355,1.9275359779468568,0.6937066196645999,0.6711518038236907,0.9252899908257176,0.3808590968674396,1.5912453308271237,1.0622332571217263,0.42807058561908734,0.7870643541008092,0.6249876062756727,0.9055949640899105,0.9380680204998333,0.6031936752816808,0.4874253041630266,0.27850223248265676,0.6129902710951447,0.4638044363428497,0.2584193796586731,0.33450579166229116,0.6532249926613788,0.25624924264481175,0.43174511225766793,1.1139759333515002,1.1619242897777922,0.9398191409216892,0.5222787439322714,0.5111296529039202,0.21840361582330156,0.41801315590678645,0.5950765791183026,0.8020438677379895,0.8324955596101206,1.2614621138142947,0.19211008601984467,0.6709512074541302,1.133627966681758,0.7748369091066668,0.6830579831748502,0.5792165530616163,0.11360593211400806,0.4837051191670986,0.46050057422841495,0.526597479460275,76.6532408328308
0.18036072144288576,0.9048573396752708,0.54400092527323,0.9414877260852431,1.3682429067094715,2.529335445922029,0.4384246835531565,0.7070126174973813,1.1944006302876713,1.1637041544231768,0.9159609950721448,0.6042517577147473,1.0075367353789775,1.266538832593077,0.5847132233581989,2.3769281677390848,0.62081926961542,0.49545135725298733,0.36619805046603654,0.5944613720104448,0.5254211090959898,0.536192753707504,0.723755023532897,1.5030310568348701,0.8273371392664994,0.9515866000838705,0.40609646216618445,0.9448569906521461,0.31202619899900214,0.5755626890663217,0.3887860383732168,0.6227027124223324,0.8211039057683955,0.983310348122157,3.957730734736459,0.833373579748933,0.30716231096352636,0.24835056029332442,0.3552286416485545,1.0417807443931646,0.63978256484629,0.2911486493886936,1.1044243600807835,0.8378299058239372,0.5905426290540502,0.5876122835333839,1.7765424512263226,1.3060831115489984,2.4665843200304205,0.6487056404126171,0.7912671188115954,1.8582028661119978,0.8282612405927484,1.2813322292317104,0.6185496111827141,0.6607026262566822,0.7957088700801689,0.6790050151476649,2.1801465234126836,0.3025883354265199,1.366349345687891,1.5585601937290667,1.4131569871541203,1.7243613597742973,1.8340198592122012,0.7875289701280482,2.2821101080564032,0.36611868236985984,1.4243280430770844,1.7787666008795073,0.843794452506974,0.4550259840494406,0.5303175035259674,0.7212283570522693,0.690264937908417,1.0749748809436088,0.5038313731923417,0.5379286682611168,1.3157201360854394,1.0417232664141038,0.8359279577063056,0.8316201366836105,0.6099365947105592,0.834796404687935,0.592270112710937,0.9248104372423569,1.129688877541251,0.5233282517059199,0.6337159487321864,0.8804330983904496,0.8095985668538607,0.6954748735779787,0.23634797315083786,0.8268676849675346,0.8397718528859787,1.3686915641151152,0.28921985741840517,1.7168071020350686,0.6734984386123231,0.8912848527400684,0.6794869712387256,94.80842941041865
