time,corr1,corr2,corr3,corr4,corr5,corr6,corr7,corr8,corr9,corr10,corr11,corr12,corr13,corr14,corr15,corr16,corr17,corr18,corr19,corr20,sum
0.0,2.0384872861112564,2.0764165963361076,1.9977599057126485,1.997588904897864,2.1853194366802486,1.969645174354196,1.8999104946934164,2.0070390906690943,2.166143785691018,1.9962109638721832,1.9862081318523415,1.9303788281613232,1.9885313114845715,1.9772296964416523,2.1603976006019403,2.054623024203923,2.07823727152755,1.9071050253425683,1.9651173443099312,1.9144830769427983,40.296832949886635
0.01,1.2106544979901277,1.1369463140951275,1.2063834150403954,1.2288399906087366,1.2516972000475564,1.1107751184071537,1.1043975536523083,1.2960766070619814,1.335134686083559,1.2652923828495752,1.2123999353487318,1.1154483344226236,1.2725238991396208,1.2482863809991935,1.3121362381193962,1.171194805497359,1.2112280213438034,1.1372544005725758,1.2668980797301415,1.1955943185052187,24.289162179515184
0.02,0.9509270003897897,0.9866828980841115,1.0073124105309743,1.0403078850736835,1.0956457775083512,0.9965523922813144,0.9593424969727451,0.9507313671001613,1.0400869114617932,1.03165691263911,1.0294024561799382,0.9913083098350067,0.9840273285130602,1.0113364693748366,1.0841814408601926,0.9998990375854684,1.0107882507188433,1.0273580290545785,1.0014021366520953,0.9719035348712831,20.170853045687338
0.03,0.9866303591289981,1.0148269608453981,1.007784129478652,0.9929092963136539,1.0138424028276665,1.0022588282643154,1.0480633029350856,0.9610538403016758,1.000478464627678,1.006190297222026,1.0158270178638502,0.9409507986612591,0.9887401020882229,1.0320334453283286,1.0356869123638959,1.0007635016536278,0.9962181497067408,1.0430554651469581,0.989605410203346,1.005727770386705,20.082646455348083
0.04,1.0137141095557713,0.9796851107213671,0.9966689214179228,0.9401217050592342,1.0031147536525389,1.060054542479918,1.0301898421741174,1.0032249272798768,1.0222218519561272,1.0165330238448926,0.9936380361358229,0.9563340061637905,0.9985111457283387,1.003757095133323,0.9614898620724793,1.0537020515153248,0.9628838432952034,0.9836723917776572,0.971575214642544,0.9574968459623372,19.908589280568584
0.05,1.089106052526209,1.0093805981896764,0.963052548282519,0.9500115958935801,1.0200676141299394,1.0092560656090914,0.9833548424117068,1.0109442908550617,1.0349039499896853,0.9813048022347431,1.0121927369333243,0.963781262779208,1.0331099070876937,0.9851082585818364,0.9548027593029493,1.0053366301043922,0.993660477835447,0.9973195397613418,0.9680660795781261,1.0197877589958408,19.98454777108237
0.06,1.0444893956336836,1.0080211914872803,1.0103007161588868,1.003457828675139,0.9784714101498554,1.0466591069709126,0.9607930091456038,0.9535816109040064,1.0450575280524177,0.9762078565999271,0.9585312133463192,1.0620614909233426,1.0253496665426514,1.0167613512910885,1.0042873198274376,0.9840613773604477,1.035508441431882,1.0804319495266232,0.9885823167975443,0.9999956131495932,20.18261039397464
0.07,1.0040213612266193,0.9915653306565524,1.0243696179091744,0.9776442232474596,0.9708724515249648,0.9865818980770739,0.947437664063633,0.9714774215347454,1.0001290435412602,1.0277605291125926,0.9980754426710138,1.001146650044518,1.0555809872090125,0.9976206581134254,0.9614841199777012,0.9227916882952544,1.0531926158967222,1.045932672232813,0.940063649612454,0.9544970487107557,19.832245073657745
0.08,0.9870190057795256,1.015436385921219,1.036317961557336,0.9840710302365039,0.9839754138768693,1.0300425394993533,0.9770284853198268,1.0060138496317912,0.9922258704524671,1.0564596675103455,1.0256293951674982,0.9431717426839076,1.0640498007232484,0.9672286413536705,1.0129320387675897,0.9594052267895485,0.9673714752399606,0.9743504455477592,0.9116720658940256,0.9808824542865572,19.875283496239007
0.09,0.9932182009038094,0.9215851490624885,1.067779196954442,0.9912622988122212,0.9896647686375417,0.9924688137617108,0.9293691941717374,0.9836680028557059,0.9889310794662624,1.0321724468384257,1.0443611586570198,1.0098685291988103,1.0326117953995784,0.9630603750765324,0.9959933606278792,0.9527849400792444,0.9663542203404186,0.9459502307978493,0.9686797533698661,1.0190878555596476,19.788871370571187
