freq,PowerSpec,sum
0.0,-4.771738559838923e-13 + 0.0im,-2.046474101291551e-12 + 0.0im
0.05263157894736842,-10.136094492369686 + 18.3256342154743im,25.09914325402368 - 183.4448782439284im
0.10526315789473684,-6.953253194985426 + 9.44772476902799im,-78.9981509148241 - 78.73727837730615im
0.15789473684210525,0.0595279473054052 + 11.310489207503263im,-35.97340761367172 - 78.92637156978927im
0.21052631578947367,-0.6242360753120706 + 9.612470354718692im,-22.998588893198118 - 41.34959558647833im
0.2631578947368421,1.0661217106069678 + 3.8231571373113513im,8.320967396359839 + 13.344095483959558im
0.3157894736842105,1.929208376936002 + 6.676512261817148im,-14.997312573538268 + 54.81608510611031im
0.3684210526315789,-3.101275601941267 + 12.683432095597068im,-8.563182953709429 + 10.854342863357346im
0.42105263157894735,2.853836242709158 + 5.244245785008381im,-11.422184182219414 - 13.220176551802144im
0.47368421052631576,0.23324062223890096 + 3.2587507686492394im,23.282555846939847 - 8.565260848142513im
0.5263157894736842,2.0696704725328074 - 0.6563465657627237im,25.21587751156605 + 2.4299800973264603im
0.5789473684210527,0.23117594054090157 + 3.510365643614469im,-22.4681856513032 + 40.9822068114213im
0.631578947368421,3.0398232168356274 - 0.4825230284010391im,6.22150546664558 - 24.496917090489234im
0.6842105263157894,2.656956677519801 + 0.17421486508478967im,18.31001074314275 - 47.256945108369536im
0.7368421052631579,1.9698603935727788 + 3.633798858404999im,-1.837271247360255 - 35.04867182105428im
0.7894736842105263,1.6772473941008337 + 0.828727952713364im,-6.158205002366861 - 19.977345959106206im
0.8421052631578947,-1.1420503799386537 + 1.9694712057539943im,-16.444248408111697 + 11.152246316888743im
0.894736842105263,2.9577611347767783 + 3.2451517614726453im,16.238178872797608 + 9.870074724609331im
0.9473684210526315,1.5193686414055496 + 1.9994912680622807im,15.443884403860988 - 0.10469170222230773im
1.0,-0.9505777387188092 - 0.013551401336487356im,26.881625324285213 - 8.769260338674599im
1.0526315789473684,-0.887041652678356 - 0.2325038981468865im,-39.82511953445079 + 16.22280084856058im
1.1052631578947367,-0.296771603661931 + 1.8492420712550772im,-29.054492310981377 - 16.795237061595756im
1.1578947368421053,0.25373799367384786 - 0.6228046740815701im,-13.153302432580233 + 23.717308880530847im
1.2105263157894737,1.2446422249948559 - 0.329305368906046im,21.809516430804734 - 18.25460840310257im
1.263157894736842,2.399095286243503 + 2.7392127247048332im,11.000579537526958 - 24.266446804702838im
1.3157894736842104,1.7662102896189704 + 3.9864166387649904im,10.142969387833267 - 12.963152602127561im
1.3684210526315788,-0.11575189336193101 + 1.9220511031633387im,-22.86272465214493 + 0.6140329218471832im
1.4210526315789473,1.158842226088251 + 1.012789538652246im,6.329115226714233 + 39.46366889904348im
