freq,PowerSpec,sum
0.0,-1.5876189252139739e-13 + 0.0im,-1.0433875985427221e-12 + 0.0im
0.1111111111111111,-1.9025786402120262 + 32.241161405131535im,-12.10833804684418 - 34.23096620741815im
0.2222222222222222,6.3075498721425465 + 16.220619205554378im,19.978228462728346 - 12.672394905293686im
0.3333333333333333,-0.5284760133008416 + 9.143129142566764im,-9.431935387617155 + 15.098237494150066im
0.4444444444444444,-0.41146709242616625 + 6.689106849508982im,-0.8051095003159947 - 1.2375652510374495im
0.5555555555555556,-0.4617024516819713 + 5.321560468037166im,3.8709369087855827 - 37.68915757518663im
0.6666666666666666,-0.5193808433018142 + 4.475968428037658im,3.6340301070658985 + 11.703318398101334im
0.7777777777777777,-0.5944576428620758 + 4.00183545908979im,12.206162197595209 + 21.554583790922223im
0.8888888888888888,-0.7709937934385054 + 4.558843142955098im,29.461179875905454 - 9.143313649299085im
1.0,1.4887428448049143 + 3.543952982474133im,-28.86071423510155 - 9.138114994767063im
1.1111111111111112,-1.1994875465568413 + 0.15819634814951833im,19.233122460090367 + 27.546338513831635im
1.222222222222222,-1.427833650958159 + 0.34155558186383767im,-1.3939231970335142 + 11.536131595802276im
1.3333333333333333,-3.2062239393793437 - 1.815760068141675im,-19.266303791711863 - 28.68663411806672im
1.4444444444444444,0.7693558425629228 + 3.5516656674676472im,2.8191647012349224 + 17.320367667163303im
1.5555555555555554,-2.8649998812243376 - 0.9747901364572472im,-3.66536915466335 + 14.258759562670834im
1.6666666666666665,2.149991918844421 + 3.147668069326667im,-12.268442384842809 - 7.284994259129064im
1.7777777777777777,-0.880313474881032 + 2.1050485660776053im,16.956567746881422 + 5.459107450331487im
1.8888888888888888,-0.06859983428815086 + 1.7444365015364354im,-7.920358367920912 - 0.6842232278954179im
2.0,-0.8443033309586353 + 1.3601524679387804im,27.474183300988372 + 9.221343224611722im
2.111111111111111,-1.2464377461666947 + 1.1855545132939191im,9.752755559944367 - 0.12401045215316264im
2.2222222222222223,-3.729428071305474 + 0.6106272766942158im,9.715666390357102 + 20.741609957474047im
2.333333333333333,4.660668086382456 + 1.898469614794652im,-23.736201273716794 + 10.422535719419177im
2.444444444444444,2.5270967268444884 + 2.6849658664248333im,15.05670667398401 - 2.7433811584535084im
2.5555555555555554,0.8071914850476005 - 0.06438621615522216im,15.051049714285494 - 20.336583574012195im
2.6666666666666665,1.5409236363421432 + 2.5026575025536486im,2.378341905031504 + 22.495019946903337im
2.7777777777777777,-1.6324507578316987 + 2.2910654359400766im,-19.325834206419348 - 22.70808674738917im
2.888888888888889,1.2603363706198318 + 2.2742804466729614im,-10.404462579270312 - 10.193021304945315im
3.0,3.0501924937185523 - 2.2782406373783504im,-4.843890395064434 - 9.125695007929554im
3.1111111111111107,-0.7795904711502031 + 0.852583797126078im,-0.8690625220525583 + 15.224427955516362im
3.222222222222222,1.403787105628866 - 0.39414409955732044im,6.8900505123408475 - 5.839698193481619im
3.333333333333333,0.6138154150594783 + 0.12989182052174145im,1.8909890989824938 - 3.5721347744990615im
3.444444444444444,0.5563124630315334 + 0.15367852805978136im,3.911957988213376 + 0.7302492037173812im
3.5555555555555554,0.7112740510969405 + 0.06500507895796936im,17.76757274352953 + 4.091028641429396im
3.6666666666666665,1.351100785816989 - 0.013970223154884276im,-27.49742444787727 - 1.2496193183605069im
3.7777777777777777,1.758728675495024 - 2.251805699905656im,13.058429060392701 - 1.3878020866013165im
3.888888888888889,0.41513210669921996 - 4.004415084738284im,19.82521575449561 + 0.2149861946976559im
4.0,32.04597222401272 + 6.48781203298603im,346.3443279982606 + 14.586151669517935im
4.111111111111111,-0.9411726931936909 + 3.896626962967875im,12.084340747602896 - 6.456577427316004im
4.222222222222222,3.469685963859641 + 4.633898069887305im,0.039131942524231356 - 7.223913353627793im
4.333333333333333,-0.006556706811825186 + 1.6090456568328495im,4.796432962502993 + 18.45168148904643im
4.444444444444445,-1.96875437050682 + 2.3433783652755302im,-3.673515712480706 - 9.049795033299468im
4.555555555555555,0.0496428898318963 + 1.8971640282320312im,1.6605760990417753 - 19.287197504245444im
4.666666666666666,0.12347673544932836 + 1.7156733973851326im,16.640000131080853 + 9.963653640432444im
4.777777777777778,0.3802582188624527 + 1.6324607288898894im,-6.512050084988856 + 17.736447475116975im
4.888888888888888,3.03318511708008 + 1.6715929052460057im,17.379991713728312 + 14.293111543487342im
5.0,-0.19652037739298134 + 0.42180452007618163im,16.101944922223723 - 11.529890310672872im
5.111111111111111,-0.9539246784841845 + 1.2911448928285645im,-12.815448965185315 + 7.764325621878516im
5.222222222222222,-1.977972457758244 + 1.8735666400067714im,0.17977396252801947 - 4.767581692336085im
5.333333333333333,0.7895366061546663 + 0.39181806619524506im,-0.6977533260029902 - 5.219074750976793im
5.444444444444444,-1.7193148047478777 + 2.8215723262479955im,0.1701362710905603 + 9.836570991384352im
5.555555555555555,-1.643354667423231 + 0.3577056058575596im,-1.4925660760011368 - 0.3220149611113001im
5.666666666666666,-0.08924219809378409 + 1.5680581669267748im,-14.831718008997472 - 11.960915698641445im
5.777777777777778,0.4971103735421607 + 2.3843354980594675im,14.763387409839117 - 0.7547919566986172im
5.888888888888888,-1.5730507019616864 + 0.1963498168644472im,-2.899801624356121 + 4.13185307003742im
6.0,-1.0141226571249362 + 0.5971016684784118im,13.079343874229473 - 7.3726246631734265im
6.111111111111111,-1.0652236931170276 + 0.79290917312806im,11.14718198076047 - 11.113308051738397im
6.222222222222221,-1.818545793772386 + 0.980275604785715im,11.140538326249846 + 6.183481069492513im
6.333333333333333,0.4543203230333688 + 0.2749579633117831im,7.945437439516371 - 3.687752767393677im
6.444444444444444,-1.531253837991351 - 1.089561632780158im,0.606026798011686 + 5.928392566607948im
6.555555555555555,-2.830491739390391 + 5.6697908434146305im,-10.607279243203832 + 13.339684419749734im
6.666666666666666,-0.35598743353800044 + 2.706431567287571im,6.020520928311848 - 7.6438832242595955im
6.777777777777778,1.0152679769900383 + 3.5555857463838825im,-0.7763854844496643 - 26.950769543933752im
6.888888888888888,4.742942522157938 + 6.008367614391469im,-4.651830516066849 - 10.243536022509621im
7.0,3.410926691517831 - 10.62817421006449im,0.6494409967904007 - 19.273770539099175im
7.111111111111111,-3.821063296793309 + 0.397457266726847im,-8.584354183914687 + 6.765680495911876im
7.222222222222221,4.366918343749868 - 2.5535772899493026im,-12.584163402418978 + 17.545924956580464im
7.333333333333333,1.2677254363738828 - 0.7702081658173991im,-3.108306393611097 - 32.00823264359273im
7.444444444444444,0.6638679794468912 - 0.28548112215311594im,7.739276481935889 + 13.952582354170396im
7.555555555555555,0.42548098715192 - 0.009821811802871228im,14.625549069758138 + 4.780285763783413im
7.666666666666666,0.34536088754014643 + 0.2296780483229517im,-34.47886470275313 + 4.533114553139589im
7.777777777777778,0.46849355758888356 + 0.6270335990144762im,-8.296182363578831 + 9.267232960780222im
7.888888888888888,1.1550558848997659 - 0.6281811248522438im,10.701761498432223 - 10.624294033533431im
8.0,-2.2772250853279594 - 2.019834629619163im,-11.67020009144878 - 2.867860068885681im
8.11111111111111,0.08276270220087945 - 0.039094764466112764im,0.16497722093969802 + 4.023706101111315im
8.222222222222221,0.11233793497593225 + 0.30033601122931197im,-26.516126994115517 - 2.526078296861863im
8.333333333333332,-2.722527963709693 - 2.587462343288283im,23.503727724089238 + 11.038013135104205im
8.444444444444445,-0.015249298404729633 + 4.227340442139848im,12.840676475880386 + 7.052161320752858im
8.555555555555555,0.19493613872431376 + 1.3702836235865217im,3.1480213720816326 + 8.414306009791321im
8.666666666666666,-0.032936409315099446 + 1.0884337798647303im,7.032849743708008 + 0.8324770336431435im
8.777777777777777,-0.09925416824950117 + 1.0267504926613593im,17.159400864961782 + 8.250202675568904im
8.88888888888889,1.169711709602453 + 1.0152270399672716im,-0.9425160342770356 + 5.936491064055003im
9.0,-0.649320056226248 + 0.6009434318911575im,16.259200535291995 + 14.768039065170633im
9.11111111111111,-0.5138306079802697 + 1.8579051804656666im,-7.947235954156074 - 3.893868381505276im
9.222222222222221,-6.826157174303878 + 4.41202698724081im,4.821663091492857 - 7.747373618677385im
9.333333333333332,1.3907712433489694 - 0.9104988037383378im,8.458745981940915 + 5.587438390677302im
9.444444444444445,-0.7542473880918361 - 0.028050680629851943im,-18.841093638275307 + 16.81298585163682im
9.555555555555555,1.355475609597334 + 0.22314149363035668im,3.2133675776615958 + 1.9393042625188888im
9.666666666666666,1.0738404467471048 + 0.6034751576835196im,13.328547078157424 - 25.21741716409862im
9.777777777777777,0.32614707694379286 - 1.6531478722676498im,14.97581975499067 + 2.9045051584416575im
9.888888888888888,0.9995807935408838 - 1.1251016646653196im,-1.2854041651135908 + 9.374004545732978im
10.0,0.08608638958560699 - 0.19355249026549975im,-9.444974426294108 + 0.5503887235648461im
