freq,PowerSpec,sum
0.0,3.552713678800501e-14 + 0.0im,8.039124921310759e-13 + 0.0im
0.06666666666666667,-0.5195471337505552 - 0.4748995064104828im,34.20494595802925 - 54.59370590352041im
0.13333333333333333,-0.5360176468310769 - 0.298469005367349im,30.011811083303552 - 45.285048606426194im
0.2,-0.59014569909089 - 0.2727073869354029im,-11.853976653133673 - 38.06029405648597im
0.26666666666666666,-0.700066237599986 - 0.2813459095888925im,-17.5624010959722 + 19.275921562710117im
0.3333333333333333,-0.819148205554039 - 0.2837801073045395im,-2.829874578145991 - 23.7828192689012im
0.4,-0.0271734795954392 - 2.7217726986417565im,-1.551822339761148 - 28.915717947058337im
0.4666666666666667,-2.1237463443398354 - 3.6087149513684484im,1.116956165627021 - 14.424343672246783im
0.5333333333333333,1.71536994271673 + 2.8023134615624903im,-28.3930396468062 - 22.999024187414467im
0.6,0.45167498948809903 + 1.695145155737993im,9.008624576764745 + 0.08807587254797067im
0.6666666666666666,0.027633479589629695 + 1.8666599222307085im,12.719716545184097 - 3.012549451925221im
0.7333333333333333,-1.4720167119142027 + 0.5941024353347425im,27.451869239435986 - 12.621316123457484im
0.8,-0.16665332997593432 + 0.33837439725890645im,-22.728749978496467 + 2.023452145737206im
0.8666666666666667,-0.8925608145465911 + 0.5393107518918331im,19.54738824457997 - 22.98983380684748im
0.9333333333333333,-0.16350158406669119 + 0.9113512055502506im,-31.874563754502915 + 11.659349289737847im
1.0,-0.15181374071361287 + 0.9460790523158669im,-22.086979534854397 - 15.169957488995262im
1.0666666666666667,0.8936546873138835 - 0.8353228087064175im,20.20632951618811 - 19.786222124343833im
1.1333333333333333,0.2587178214309185 - 0.015542890094603246im,13.683048645407956 + 0.4067316783987781im
1.2,0.08378269607572594 - 0.04562294017810056im,26.24488169139195 - 22.792944416106877im
1.2666666666666666,-1.3719049358914832 + 1.02430947408908im,0.4468880700732365 - 8.064412307364183im
1.3333333333333333,0.23202362189229803 - 1.18518567883999im,42.82605961471835 - 7.421045409968461im
1.4,1.089949531550676 - 1.14292900337044im,-1.2939420728848632 + 3.6884649108425775im
1.4666666666666666,0.9126371476791162 - 1.1557576230551203im,-21.69735000831861 - 36.51513998986872im
