freq,PowerSpec,sum
0.0,4.778399897986674e-13 + 0.0im,-7.527978240773336e-12 + 0.0im
0.05263157894736842,0.9222400077572771 + 11.572578496674122im,271.5956724966928 + 145.72603819335848im
0.10526315789473684,-1.542191640026865 + 4.753108009349172im,50.11589088982841 - 168.25772687487185im
0.15789473684210525,2.4828434765973593 + 4.227023697063554im,126.7549154387259 + 221.3533083007657im
0.21052631578947367,4.751492450163204 + 5.540489003102201im,8.35380761429414 + 17.394384978756616im
0.2631578947368421,-8.708406282625578 - 6.688274774070812im,-41.66506908143718 - 21.622205969783646im
0.3157894736842105,3.769347840222137 + 2.836899018825626im,89.18071380409968 - 22.833326442291487im
0.3684210526315789,-0.6887819923271581 - 1.8491590999818317im,-28.82144119639295 - 19.972485000932714im
0.42105263157894735,2.4619673135745113 + 4.753568106213004im,-49.145322356645 + 19.7712937674747im
0.47368421052631576,3.56916308376893 - 1.3109254249255955im,-5.9897323501282616 - 9.306106855390674im
0.5263157894736842,-4.688827017509522 + 2.7395486938093945im,-130.9134737778327 - 7.5454922037824765im
0.5789473684210527,-1.2202908139254802 + 5.093248231518637im,20.19671923357649 + 134.89063400119628im
0.631578947368421,0.0724111356467802 + 2.9080544162613613im,18.52952372273524 + 20.010561027619378im
0.6842105263157894,0.9608939687635671 + 2.795650818868776im,-10.78214480344552 - 100.21548684206569im
0.7368421052631579,-4.152190395625566 - 1.5926896913367774im,-71.17212218741048 - 24.222694283534054im
0.7894736842105263,-1.4542961566868986 + 2.1960376677572286im,-84.7410076261184 + 69.76623383742076im
0.8421052631578947,-0.6136805544580841 - 1.7862706118357488im,73.73826537413981 - 61.3260858672982im
0.894736842105263,-0.19088576933411466 - 0.587339640919842im,-40.87635013107343 + 4.789478060770173im
0.9473684210526315,-0.08716600946459396 + 2.0328241235955518im,-72.92653786340345 + 22.47437046755552im
1.0,-1.7231556193828697 + 2.268517164067384im,-14.522593419914475 + 27.897054048084197im
1.0526315789473684,-2.423505474218371 + 3.3661383997445853im,119.62669259682978 - 74.74491632058327im
1.1052631578947367,4.416351910909668 + 2.1328460528152102im,4.6467552091807 - 83.77070785849412im
1.1578947368421053,0.5505594425639858 + 1.2412860429040269im,94.85458769627436 - 39.034055586114924im
1.2105263157894737,-3.2817570209768707 - 0.4724231578266662im,0.7220517929661705 - 13.567018690867732im
1.263157894736842,4.256542280158696 + 1.5051733205471387im,30.27587048827423 + 53.747733024624296im
1.3157894736842104,0.36066588603618965 + 0.1475093996103146im,25.251468591852433 + 48.53251040049733im
1.3684210526315788,3.043064287411332 - 1.6398092986117738im,67.12156437394641 + 21.01130863740147im
1.4210526315789473,-0.5747867942721656 + 0.9837672900408836im,16.52979029792772 + 4.793718694557452im
1.4736842105263157,0.431905231307048 + 2.332771024751568im,-4.073252751597361 + 23.67955833423433im
1.526315789473684,0.3019903788041069 + 1.6147079970446132im,-5.5680953508130315 - 11.039482590599773im
1.5789473684210527,0.07875931046447446 + 0.6893544357270818im,63.83326680867415 - 11.2453752094337im
1.631578947368421,-1.6640280117381918 - 0.30489162905450007im,104.3998670797878 + 15.367121631651868im
1.6842105263157894,-0.49094350766587996 - 1.7745003455113335im,1.8116011335663276 - 36.254177199607im
1.7368421052631577,2.2343563680756136 - 0.9872890449378411im,33.76214854434451 - 29.951595255603348im
1.789473684210526,1.512083834542 - 2.649065272773954im,-0.47580810858881106 - 71.212175494546im
1.8421052631578947,0.5786267912214959 + 0.777583634078974im,22.603404933200757 + 60.96843026894233im
1.894736842105263,0.5504882135328024 + 0.8666977531816067im,-40.22728898710811 + 75.09740804751769im
1.9473684210526314,1.2690707272591715 - 1.257341679044627im,26.832303686309643 + 15.935677306484203im
2.0,0.5696777337911945 - 0.4306710498808215im,396.58900567667433 - 56.931511060022004im
2.052631578947368,0.16137972499709252 - 0.4984325351787014im,-70.22355101285058 - 91.76712573511585im
2.1052631578947367,1.6919276414154738 + 1.748150256329359im,54.90268904915065 - 3.257861499259524im
2.1578947368421053,-1.618734624956383 - 1.2556009180699303im,46.59104367088765 + 2.917785691931245im
2.2105263157894735,2.0998422593636246 + 1.9088445909530496im,-135.37136006422963 - 49.09802418204369im
2.263157894736842,-0.06394906238080797 - 0.8165391475361012im,113.19102739195954 + 3.727290770135764im
2.3157894736842106,-0.10940583316890728 - 2.4397582400100126im,-14.018483895886359 - 7.586600040976393im
2.3684210526315788,2.8530109076048866 + 0.0909787511558621im,-50.215656505434524 - 69.84975674868983im
2.4210526315789473,0.09580510198255804 - 0.6400085377636611im,-2.008713122701175 + 13.15508608707363im
2.4736842105263155,0.8798521488676099 - 1.365833677092177im,14.339387860782429 - 70.62808128494552im
2.526315789473684,-0.4689609217359749 + 1.9064313563654192im,53.05484494396909 - 25.863407539144397im
2.5789473684210527,-2.2575211304608507 - 0.5213750743272043im,-24.287696728150244 + 62.75181578485446im
2.631578947368421,-1.7170655962043613 + 0.9548814254569493im,29.6563181584513 - 1.0346642311316285im
2.6842105263157894,-0.5964328413278601 - 1.022238555292913im,-59.935533309508514 + 25.99089178372208im
2.7368421052631575,1.0844595972149351 + 0.8421335845381059im,-15.700141802661921 - 7.827100348787843im
2.789473684210526,1.1835773388356263 - 2.4674044146752805im,-53.58618808902799 + 24.739527957924242im
2.8421052631578947,3.0937813363174556 + 3.147585588016529im,8.488741725271451 + 0.07724898655110124im
2.894736842105263,-1.7159090693695316 + 0.7589181694893113im,24.865473310113845 - 46.94464741070635im
2.9473684210526314,0.36078633048853026 + 0.9927195410741337im,20.285768872067333 + 16.946310540649087im
3.0,-0.7126368592638253 + 0.3222864762068094im,-4.136090893915853 - 20.730586467446088im
3.052631578947368,4.409537256889416 + 3.221217036116im,14.656860247244072 - 20.789498988250905im
3.1052631578947367,1.2383921711669803 + 2.514525157652774im,57.14455252429664 + 44.28544895749627im
3.1578947368421053,-1.314152731044424 + 6.332332464225933im,54.859546195418844 - 0.41280854856858706im
3.2105263157894735,-0.17534807739847805 - 2.1005094726138323im,-13.222882217480844 - 0.39119297277294307im
3.263157894736842,0.1822175589716396 + 0.4879746960949084im,-45.10933581050256 + 16.07807042796201im
3.31578947368421,-2.8635431411104073 - 0.7399801098960788im,-0.8651651106650324 + 36.266185855731834im
3.3684210526315788,3.443692878815426 + 4.070827660800312im,-43.54507535547172 - 44.101555252302866im
3.4210526315789473,0.09067721461777556 - 0.10525987942842778im,40.49307791678712 + 0.6357029355717646im
3.4736842105263155,-0.4195356892068173 + 0.926902957816278im,107.91230714294039 + 9.81109514078518im
3.526315789473684,1.881713954735358 + 1.5910334892934386im,-37.32910315622639 - 62.69459458939929im
3.578947368421052,0.8511464954106804 - 0.6730147730496177im,58.76346127842969 + 95.19180930844085im
3.631578947368421,-4.933641291770843 - 1.071362777204558im,-58.68288209720488 + 13.94901693410204im
3.6842105263157894,4.01350813039819 - 1.3479947658899485im,-42.19490007468862 + 24.549474148933147im
3.7368421052631575,-4.923770292689495 - 1.1255504446677989im,-79.10515161073381 - 16.457816903818756im
3.789473684210526,-0.392748027486102 + 1.140618783416564im,27.166584985822052 - 10.384304613542803im
3.8421052631578947,-0.4159461972711622 + 1.889243339572413im,83.03253383023535 + 34.810238884860624im
3.894736842105263,-1.350354036951643 - 1.795983160904805im,46.125773578484534 + 26.39319886814677im
3.9473684210526314,-1.3884617834687147 + 0.06767708368704492im,11.702624742576285 + 10.143757723354392im
4.0,0.6793626329223076 + 0.837151428074496im,240.45240160570503 - 39.11920996942658im
4.052631578947368,-1.9359535328049318 - 3.2331085866814986im,-86.58210235135324 - 15.089471863117026im
4.105263157894736,0.1668163409004375 - 0.8120537396127359im,21.812435391939907 - 6.922604728267094im
4.157894736842105,0.5458316990635571 + 0.8621175021851825im,27.702242469036126 - 11.714889819826757im
4.2105263157894735,2.009793285385903 + 6.590631203013025im,-7.629119263324089 - 36.81123957086306im
4.263157894736842,0.8304530606910983 - 0.4206676231432483im,-44.26047005613626 + 82.84758324124347im
4.315789473684211,0.16620703994673036 - 0.13632788566311405im,-69.21822317431692 - 10.449493408996725im
4.368421052631579,-2.7854119864194944 + 0.7243225484461577im,5.00869150760714 - 53.40294904237164im
4.421052631578947,-5.987524796266376 - 4.174717579963532im,-68.7043597086392 - 60.66866035363454im
4.473684210526316,0.930216870494512 - 0.9435126932248223im,13.567520814223137 + 34.710755322711044im
4.526315789473684,2.6720713727157404 + 1.21220096606835im,-37.68527719139589 - 15.775660028690945im
4.578947368421052,-0.22847988569767563 - 1.883805078888713im,-28.39601186738886 + 12.04396427834871im
4.631578947368421,0.6887553296399811 + 2.529851308864015im,2.4704797109088075 + 16.965742192810794im
4.684210526315789,0.35743022533628777 + 1.3931898008344303im,38.55681364451899 - 117.26675484952696im
