freq,PowerSpec,sum
0.0,1.532107773982716e-14 + 0.0im,-2.574607194105738e-13 + 0.0im
0.06666666666666667,-0.9531902988010811 - 1.473026959874108im,-4.829364122503904 + 3.016881266287508im
0.13333333333333333,-0.615613946459759 - 0.43266194220622456im,-6.678569211389238 - 1.1670926303735327im
0.2,-0.2872754680353288 + 0.17930792557791714im,-4.762513978236737 - 10.011209725616213im
0.26666666666666666,0.7032845883993801 + 0.020722944601456794im,-1.115731302937815 - 7.047292170726308im
0.3333333333333333,-1.0457223394037622 + 0.12448552982111571im,-0.3501161956846238 - 5.668159554720224im
0.4,0.10797704744720558 + 0.3503367776884151im,-3.1338782552769757 - 3.7697529133967422im
0.4666666666666667,0.06491803431004989 + 0.2442559591040634im,-11.643747437480414 + 2.0172203288694757im
0.5333333333333333,0.10220689145114915 + 0.5544573171035327im,2.1967113290014133 + 2.8551972837921378im
0.6,-0.999058610548671 - 0.8395199249555201im,-4.289660191652617 + 6.499075694562623im
0.6666666666666666,0.9035948259727968 - 0.7466994913984482im,6.143213580803368 - 1.3048829354955924im
0.7333333333333333,-0.3413941647604701 + 0.5155646539951905im,3.4586736638586535 + 2.339337178098692im
0.8,-0.61571005181626 + 0.5138572144340865im,0.21383813354380798 + 1.0755722444513807im
0.8666666666666667,-0.3077743797419704 - 0.6322188260117907im,-8.437336273031182 - 3.9819631391206585im
0.9333333333333333,-0.363246116380449 + 0.5802639919184904im,-3.398790422509511 + 1.842006978604273im
1.0,-0.15112831874043342 - 0.7071319941153323im,0.7802069020761117 + 4.36650585036206im
1.0666666666666667,-0.9207322097227013 - 0.21591300812200923im,-5.479661279175393 - 0.23952442987359115im
1.1333333333333333,0.35871183834728737 + 0.11337275605856684im,-5.6917974745742494 + 1.2655720742296883im
1.2,-0.7341768679595617 + 0.1732281284319384im,-2.1835499816190667 + 1.1486190818871205im
1.2666666666666666,0.41389893944813055 - 0.636948599441429im,0.779195205411827 + 9.563785164181239im
1.3333333333333333,0.6769217977887129 - 0.27871258400986426im,1.9755531795239496 - 6.771833814686321im
1.4,2.6779574890221505 - 0.4598888519324358im,2.2055164050117186 + 1.2257088009194714im
1.4666666666666666,-0.06333169549447878 + 0.07697442241266356im,-6.492190565436961 - 0.1764664600202986im
1.5333333333333332,-0.2803627162601895 - 1.1855335620271985im,8.856566296398789 - 0.7370027792405404im
1.6,-0.6642850102234359 - 0.17748283873116424im,2.75168769795899 - 1.5969448886827533im
1.6666666666666667,0.0026136668367318094 - 0.351877992903799im,0.3058921792060037 - 2.5410318888225834im
1.7333333333333334,0.5952770834790186 - 0.33484744272321004im,-2.5501191328047046 - 9.125058684602662im
1.8,-0.6641063236992906 - 0.010282276716367292im,-4.403790492042704 - 1.5041989412377785im
1.8666666666666667,1.253731839655864 + 0.895098953092001im,0.8484943267210406 - 3.365471661392599im
1.9333333333333333,0.23542564500829344 - 0.11098564311100689im,2.2231621794062653 - 1.1715808124625022im
2.0,1.401354976033224 + 0.19274240798651993im,40.77260993172825 + 5.176102704369672im
2.0666666666666664,0.05253531655422594 + 0.7179465650445771im,-0.6210869246343134 + 1.7588061944380189im
2.1333333333333333,-0.8150744302483521 + 0.4347515677551131im,2.3815776174770322 - 2.628912169184546im
2.2,-0.17595536749251528 - 0.43939087973087093im,-4.732886668099393 + 2.6192091857140576im
2.2666666666666666,0.10808232010331573 - 0.6582371898265896im,6.43440737842022 - 3.4511225968896864im
2.3333333333333335,0.20740682436553853 + 0.748293506357794im,1.3228684387999141 + 5.506148538459713im
2.4,1.108933319960068 + 0.14140268435795536im,-4.706047135946965 - 10.454033506118822im
2.466666666666667,0.3920758240587912 + 0.488577906328898im,-1.3181733598475351 + 0.18711229367711774im
2.533333333333333,-0.08668306870180648 - 0.38230294040514945im,1.0571500801794222 - 6.123890444456906im
2.6,0.3828303085619389 - 0.012943426802717983im,4.780739207447439 - 1.703943140058937im
2.6666666666666665,-0.3934662391486259 - 0.3762826383701194im,-5.211247021028607 - 5.24612658724825im
2.7333333333333334,0.7004618285221995 + 0.5184711987660178im,-1.6648007815673895 - 0.01337453542821787im
2.8,0.3739197589356025 - 0.21661644589198026im,-0.0254688211846803 - 3.9442161481939064im
2.8666666666666667,0.2089154338331638 - 0.36372302123532496im,5.501327213229574 + 1.5035278516278687im
2.933333333333333,0.4468041391360653 - 0.49298813681899684im,3.9777267683387167 + 2.6449856295927496im
3.0,0.17949643730930243 - 0.08107056137960167im,6.654930575969953 + 5.561223757201559im
3.0666666666666664,0.6036413132394582 + 0.1986188125940196im,-0.2835906107642536 - 4.32884545279553im
3.1333333333333333,-0.48896211925848776 + 0.5477577994298262im,0.6361152026539768 - 2.805140893517148im
3.2,-0.12044658309421785 - 0.5449365006711583im,7.868223550948169 + 1.1472104858734573im
3.2666666666666666,-0.1912917134942687 - 0.3972104606405654im,3.2063775884671992 + 9.643862004662928im
3.3333333333333335,0.5354871226753257 - 0.08437505404657047im,5.489863854415876 - 9.165249896968902im
3.4,-0.8158283405475009 - 0.07132280158366036im,-2.1436761790045056 - 3.0835958011466396im
3.466666666666667,0.06340039841636852 - 0.5324771383039386im,2.6772930525694085 - 0.7053635177417716im
3.533333333333333,0.03645941243720341 - 0.06168793974891673im,2.772564059434772 + 8.535114625658078im
3.6,0.1594916890201591 + 0.31253370594133034im,2.6160727644886363 - 4.698326600173122im
3.6666666666666665,0.36012273727673383 - 1.27776707065706im,7.049010792640253 - 1.2268332480450166im
3.7333333333333334,0.21602500647367054 + 0.1214389612216582im,-3.728240777730352 + 0.8843237121616069im
3.8,1.012533676101148 - 0.5420823405758752im,2.6470739295159484 + 0.14267221844672395im
3.8666666666666667,-0.5249017524563878 - 0.09247879021602423im,9.12483451643004 + 6.220935544473125im
3.933333333333333,-0.34082150351557927 - 0.23000344502886783im,4.718990846881248 + 5.761111361871086im
4.0,0.10382753625369553 + 0.10403438435129853im,12.366428107427806 + 7.446517743915918im
4.066666666666666,0.57998112620166 - 0.06442744546849224im,2.813509421426969 - 2.1926643712237013im
4.133333333333333,0.10317255385802837 + 0.2927685203400646im,-8.995838097533609 + 4.5724748652681im
4.2,-0.33415792190302895 - 0.1937835656577166im,3.519355601107412 - 6.0931529564153655im
4.266666666666667,-1.0744308784162677 - 0.39779635836313465im,4.889658636664519 + 0.9741110213424798im
4.333333333333333,0.5197955117274958 - 0.20594413697435im,7.634186676973061 - 7.170131618225676im
4.4,0.19157526082428325 - 0.16983685429324757im,0.07741198236261974 - 2.1213693888480956im
4.466666666666667,-0.1994014783589413 + 1.1865603934906046im,-0.24885356139250991 - 0.074346657985213im
4.533333333333333,0.20423397817367533 - 0.33338791511263965im,-6.49657999702756 + 3.1979587857913008im
4.6,0.028889230545306677 - 0.8732667835665521im,-4.741033620789632 - 4.897378296904049im
4.666666666666667,0.9288940296643556 + 0.4903989473448198im,10.471662293988278 + 2.3885039944342035im
4.733333333333333,0.1942997512420106 - 0.28443887057818185im,-2.2593680470725204 - 0.39737199481133045im
4.8,-0.15670587911754075 - 0.3235582156780876im,-4.619466461340367 - 0.6276054860064709im
