freq,PowerSpec,sum
0.0,6.439293542825908e-15 + 0.0im,-1.9584334154387761e-13 + 0.0im
0.06666666666666667,-2.678742024493995 + 2.953543289786664im,10.781899882009625 + 8.127212885045447im
0.13333333333333333,-0.23855054675799314 + 0.9673398935385776im,-1.788649248264577 + 7.7612240409078215im
0.2,-0.4013955599249332 + 0.3499745929083198im,-1.4055349253743954 + 5.086156992511999im
0.26666666666666666,0.8473479963240484 + 0.1209729731948033im,1.157474922406857 + 1.5667515588322485im
0.3333333333333333,-0.026462979460150526 - 0.5323154774644515im,1.0434903050726188 - 1.1116178523274458im
0.4,0.20299086159811267 + 0.05058861785128918im,-0.3502882767195179 + 2.929218945628318im
0.4666666666666667,0.7066604702413546 + 0.2315700699879905im,3.727415223053227 + 1.5694246602497077im
0.5333333333333333,0.5345309556833673 - 0.5948921897619464im,-5.080409447230664 - 3.758319653944062im
0.6,-0.26612472304207807 - 0.19067570008661372im,-1.1615546066800169 + 0.24003222009974634im
0.6666666666666666,0.6722917378224817 + 1.0777649179644462im,-0.030769113960892103 - 2.7335781934565366im
0.7333333333333333,0.6913541785295225 - 0.044653138957139155im,6.521593007663637 + 3.542056065369457im
0.8,-0.4411120150971295 - 0.037435371792011785im,-0.4646292568653462 + 3.9344786912292666im
0.8666666666666667,0.34920890153307504 - 0.5444698605775591im,-0.860577266308137 + 4.58814516535961im
0.9333333333333333,-0.16221225948385923 + 1.0244729737878189im,-2.0125724567842944 - 1.224323665908342im
1.0,1.6138352276489432 + 0.7904536954978737im,0.6240736305110046 + 2.149858922338014im
1.0666666666666667,0.25251814307069664 + 0.23375032481331304im,-1.6468164621644086 + 6.150666482032837im
1.1333333333333333,0.6787353756557664 + 1.0575463964012881im,1.2183828497058282 - 0.2675796215270614im
1.2,-0.7382118597109399 - 0.20538800384772676im,3.0863334203297943 + 0.5622599926983873im
1.2666666666666666,0.5193156999214351 + 0.04248261447940116im,-0.5226711413665152 - 2.460886577635309im
1.3333333333333333,0.2017656765933712 - 0.26807046452214134im,0.5916510187174396 + 2.866427190038834im
1.4,-0.6241633397005949 + 0.7260872993143412im,-2.0887508228966825 + 1.7799437878981974im
1.4666666666666666,0.529240859646572 - 0.0008643073557428882im,-0.06298333579953252 - 0.29178268478825026im
1.5333333333333332,0.6301641351368348 + 0.26559577123028455im,2.121582206487026 + 0.2208856810652179im
