freq,PowerSpec,sum
0.0,-2.5646151868841116e-14 + 0.0im,1.2634338020234281e-13 + 0.0im
0.1,-0.7744103397932064 - 1.8537683350294762im,-5.296083034214935 + 8.397318956409812im
0.2,0.1815840493098173 + 0.48307107045180586im,-5.077409898910772 + 11.684196733029378im
0.30000000000000004,-0.2536490240640067 - 0.3484723165142065im,-4.774188031808402 + 9.769822358543424im
0.4,0.12691062104422163 - 0.4759615012437713im,19.833620123432606 + 7.437676287700381im
0.5,0.04859079986549114 + 0.2514444219748832im,-4.12817123139937 + 5.00478126535529im
0.6000000000000001,0.3630054628445107 + 0.024971948495871976im,3.3502915450574027 + 6.921219003727391im
0.7000000000000001,0.05945396529891392 - 0.06061239756133219im,7.241793604246781 + 18.37949823644927im
0.8,-0.25172806598237224 - 0.1391623972130348im,-4.989842817189027 + 1.2333062690873757im
0.9,-0.25409489857423717 + 0.08246670589311449im,0.8219527995953136 + 2.6576884525488804im
1.0,0.10964015927449959 - 0.12605342505098588im,0.0018742731254110245 - 0.13552526979221158im
1.1,-0.4348231964680759 + 0.2269183957699717im,2.1553939287191413 + 1.1234307701567654im
1.2000000000000002,-0.24294231698237603 - 0.7023386011666168im,-0.17869652621258963 + 3.1754414156113757im
1.3,0.1840220307312902 - 0.8457069091802286im,-0.47048744622527805 - 4.797225899517198im
1.4000000000000001,-0.2600867738835764 - 0.34702542532751735im,-6.77438803113615 - 4.707095016660214im
1.5,-0.3770433193288326 + 0.17720396575451589im,0.7601028929115846 + 2.5704403417007926im
1.6,1.084349490689021 + 0.9383337663601126im,7.208341373693948 + 3.405448886445935im
1.7000000000000002,1.583213880908148 - 0.6687305981806012im,-1.1730203869036266 + 3.1809644802589614im
1.8,0.5687219784714941 - 0.49285007603985354im,-11.180109773888194 - 8.883106366380124im
1.9000000000000001,-0.552193833604667 - 0.26764523153427544im,-2.303546844276301 - 3.3315037388091158im
2.0,-0.15387699215468925 - 0.01927574508617468im,30.612592818355413 - 6.716329418035405im
2.1,-0.28084286060373326 - 0.00426774443500702im,1.1512497686962575 + 2.9655395534989926im
2.2,0.11003258566388233 - 0.13598727461978083im,-4.556963680820608 - 0.5105640351909144im
2.3000000000000003,-0.1917739062709567 + 0.5821818260875471im,0.9252943936092681 - 0.17954807941131146im
2.4000000000000004,-0.02734129597106183 - 0.8495699014548199im,-2.9065602111733333 + 3.164284921530033im
2.5,-0.37300119045317065 - 0.5877352835153888im,-7.990615288397374 - 5.717978611225801im
2.6,0.9779173451783858 + 1.5840881026976228im,3.174179472814851 - 0.05091389644173949im
