freq,PowerSpec,sum
0.0,1.3677947663381929e-13 + 0.0im,-1.4299672557172016e-13 + 0.0im
0.05263157894736842,5.50196436912455 - 24.069035364313926im,-52.551161382269584 + 14.47890916841898im
0.10526315789473684,0.8333235990094028 - 3.1019085200563605im,-28.30670645165138 + 22.148524603039192im
0.15789473684210525,-6.840198086642739 - 4.700298975576363im,-27.670058429030274 - 7.233039905548212im
0.21052631578947367,-1.8731313754521657 + 1.341472308758966im,-21.284473367051714 - 3.4034858261274388im
0.2631578947368421,7.635735083147394 - 1.9869973667483767im,6.3004115964444 + 28.945052390378038im
0.3157894736842105,-1.0789337039796623 - 2.0105628846786723im,6.792373141013877 + 1.00493698968658im
0.3684210526315789,0.02612355121087495 - 5.343626750794311im,2.1382154132789464 - 0.45523468705027703im
0.42105263157894735,-1.6833442969514127 - 7.366069813307064im,-23.25985997021641 - 21.184009066309308im
0.47368421052631576,7.15357811464663 + 9.354034322095092im,12.253472223661397 + 18.448278199933355im
0.5263157894736842,5.828896943380531 + 1.6270571399986422im,27.96534215207237 - 9.05162697217275im
0.5789473684210527,-23.85774184738189 - 4.398074502571241im,-2.4882605918217386 - 27.282083572362737im
0.631578947368421,-3.015155277260952 + 1.2482708829098168im,10.375082653059895 - 19.10272562795092im
0.6842105263157894,2.0757258899614435 - 3.011762008731776im,-2.3326524843872525 + 19.20511461103195im
0.7368421052631579,2.1996192324822843 - 1.3572276668330754im,15.860217622802622 + 32.82854443147032im
0.7894736842105263,4.318535136241907 + 3.5834863812326123im,6.711237637420712 + 11.027806375079603im
0.8421052631578947,-3.0050935852569824 - 0.7803574820041485im,-29.79752032570725 + 23.163225055138973im
0.894736842105263,4.804480815811068 + 2.758676358400564im,-8.951858286942553 - 10.516953785046175im
0.9473684210526315,-2.730248547328228 - 0.8569157098691171im,-7.616540288515175 - 10.431996842854593im
1.0,-3.422604009393653 - 1.238210423635922im,23.92621592482299 + 14.447671459167358im
1.0526315789473684,-2.4530795839673565 - 0.8174295057267318im,-29.57186338124599 + 1.2036548818847796im
1.1052631578947367,-1.3603359010401788 - 3.1629885956309356im,2.9915334872874615 - 6.208805465089082im
1.1578947368421053,-1.9792287718405839 - 1.8730543615406736im,-12.796011737654352 - 3.977018327938227im
1.2105263157894737,-2.6082037844247465 - 4.1429089445323415im,1.5186605706805758 + 1.3353659126155408im
1.263157894736842,0.767122293202087 + 5.952407727358335im,-9.803648885776793 - 9.79691333223797im
1.3157894736842104,-3.264650358745126 - 1.4992361309585482im,-8.35461283631629 + 5.462246024983662im
1.3684210526315788,-11.185308097834374 - 4.993872930524209im,-21.922216284336812 - 3.8432212221966795im
