freq,PowerSpec,sum
0.0,1.7763568394002505e-14 + 0.0im,2.4646951146678475e-14 + 0.0im
0.1,-0.5291168421699896 + 0.6600714527677065im,1.0731397942267797 + 8.034116831399137im
0.2,-0.520069974306013 - 0.3977563454034282im,-6.844732964601314 + 3.098951671229345im
0.30000000000000004,0.07834249266636253 - 0.002248479703292394im,2.210547504512441 - 0.6532575962890457im
0.4,0.3665339176704909 - 0.7139475404174216im,-2.6305565812625185 + 1.9478896058602913im
0.5,-0.31345296012053325 + 0.18271114923268073im,2.4416856828194766 + 2.1135272220725936im
0.6000000000000001,-0.4048949261878062 - 1.0823130963668006im,0.6735143768613282 + 2.233905194584553im
0.7000000000000001,0.4227155378009956 + 0.9870684052691705im,2.8869961757886906 - 4.241747395252773im
0.8,-0.4232798395181555 - 0.13972723773738965im,-0.31196943695374124 + 0.3506688371788121im
0.9,0.20739347707347078 - 0.2151392110121665im,-3.2549358506027173 + 2.3402657305690564im
1.0,-0.1799623494273841 - 0.09109320661517911im,-2.9550127606505434 + 4.687436277261802im
1.1,0.37737923902352294 + 0.5910246864345003im,5.640120231768572 + 3.1860270122102623im
1.2000000000000002,-0.14102223004949394 - 0.510200252243721im,4.835523404421593 + 5.725842697807352im
1.3,-0.7975335602343079 - 0.1805277811600442im,-3.0998683599442516 - 5.750509071671662im
1.4000000000000001,0.43347676004429836 + 0.4308377270077899im,2.95278498120428 + 3.482843166287505im
1.5,-0.03155215273815398 + 0.5806563626941439im,2.257977964719313 + 2.9356708764647244im
1.6,-0.4080461686806942 + 0.2089662507117518im,2.3900609498276975 + 0.20508440450064258im
1.7000000000000002,-0.4170536893836609 - 0.1954570821695305im,0.9831137362806861 - 0.08886190252949827im
1.8,-0.14285504984241598 + 0.8011602427574271im,7.099497273340438 - 0.25819245398771096im
1.9000000000000001,0.017186101948554577 - 0.5083943119383525im,2.192495819852149 - 2.475726385331572im
2.0,0.5832574100971557 + 0.04883028322031996im,5.222658679250948 + 3.0435621943444633im
2.1,0.04640995106803128 + 0.23060171234247873im,-2.531033276070213 - 3.805781580897752im
2.2,0.1926152255703956 + 0.21622079810954936im,0.5794773245364252 - 2.3962882911551957im
2.3000000000000003,0.22341594420742172 - 0.6020501660086879im,3.8599209104674017 - 0.23133655402110498im
2.4000000000000004,-0.26507969462876113 - 0.9632082180752695im,-2.2924733346254955 + 3.6437238464339545im
2.5,-1.6253302700213286 - 0.4527982825320318im,-5.6942954428989525 + 3.318405364962353im
2.6,-0.053590835792249714 + 0.3228312103927853im,2.3180163998488514 + 0.5958856608614592im
2.7,-0.002366710281172857 - 0.4536561096956778im,2.0622203547701163 - 2.6195957528641403im
2.8000000000000003,-0.4551921273627422 + 0.1782622604922198im,3.9748759540826257 - 0.099615878714895im
2.9000000000000004,0.7974823807199779 + 0.4205055664535554im,-2.600206406385301 + 3.805816135047809im
3.0,-0.37655676610255595 - 0.4338518465179624im,-0.5708351574135633 - 2.836430712496605im
3.1,0.7474131950352286 - 0.18842317540366im,-3.0995242579986266 - 3.1606209082604173im
3.2,-0.6214021660408943 - 0.1785357902314722im,-3.5693294227223076 - 1.565724563812956im
3.3000000000000003,-0.38731657885157633 - 1.3913995473675738im,3.0328364571042017 - 0.051858360987760754im
3.4000000000000004,-0.25105626937272435 + 0.6881649748559209im,-5.935724873651359 - 5.625739477457975im
3.5,-0.4206951945470657 - 0.16294850552243803im,-1.8577467727080044 + 2.0770758628589436im
3.6,-0.5002477201759916 + 0.3414760187902405im,2.353488812364742 - 3.8930216794535486im
3.7,-0.5936618864125909 - 0.028938197498205698im,0.08982013360377228 + 0.05960925219163454im
3.8000000000000003,1.3675231093811586 + 0.7845252295049462im,-1.2204366501169148 + 0.5774949859623788im
3.9000000000000004,-0.42997628593610526 - 0.03148348440417437im,1.567808569349571 - 4.534697344347088im
4.0,0.7881340707270248 - 0.6620710667106392im,2.490009871908981 - 2.265630176203074im
4.1000000000000005,-0.5234264875272221 - 0.4936549931615986im,-1.8900706052164782 - 3.7030439339575247im
4.2,0.702381150483725 - 0.17613493440610173im,-0.3848430941336507 - 1.8357044541257719im
4.3,-0.03599160423215486 - 0.6022856128069756im,2.126175435917359 - 3.2858499400561914im
4.4,-0.5881575279559187 - 1.0954586441910084im,-1.0953253821784137 - 2.4832185570137746im
4.5,0.06407965429587603 + 1.7338033399168338im,-5.017436701292666 - 5.041070763570206im
4.6000000000000005,-0.050379946739462875 + 0.3053333071632959im,2.0618697215527573 + 1.5196121228578967im
4.7,0.08861049964360818 - 0.49985281642549895im,3.65941404506839 - 4.537153185879646im
4.800000000000001,0.048261911420571346 - 0.050055437054294535im,-0.3832321189866248 + 1.700897495349311im
4.9,0.26962031351402205 + 0.08668828014619842im,-0.5303218006557261 + 0.7771673237793627im
-5.0,-1.3144509517519372 + 0.0im,2.7718645629090557 + 0.0im
-4.9,0.26962031351402194 - 0.08668828014619845im,-0.5303218006557262 - 0.7771673237793628im
-4.800000000000001,0.04826191142057146 + 0.050055437054294605im,-0.3832321189866249 - 1.7008974953493112im
-4.7,0.08861049964360837 + 0.499852816425499im,3.6594140450683885 + 4.5371531858796486im
-4.6000000000000005,-0.050379946739462944 - 0.3053333071632962im,2.0618697215527573 - 1.5196121228578967im
-4.5,0.06407965429587625 - 1.7338033399168338im,-5.017436701292665 + 5.041070763570206im
-4.4,-0.5881575279559187 + 1.0954586441910084im,-1.0953253821784155 + 2.483218557013775im
-4.3,-0.03599160423215486 + 0.6022856128069756im,2.126175435917359 + 3.2858499400561905im
-4.2,0.702381150483725 + 0.1761349344061015im,-0.3848430941336516 + 1.8357044541257705im
-4.1000000000000005,-0.5234264875272221 + 0.4936549931615986im,-1.890070605216477 + 3.7030439339575243im
-4.0,0.7881340707270248 + 0.6620710667106392im,2.490009871908981 + 2.265630176203074im
-3.9000000000000004,-0.42997628593610515 + 0.03148348440417442im,1.567808569349571 + 4.534697344347087im
-3.8000000000000003,1.3675231093811586 - 0.7845252295049463im,-1.220436650116917 - 0.5774949859623768im
-3.7,-0.5936618864125909 + 0.02893819749820553im,0.08982013360377117 - 0.05960925219163382im
-3.6,-0.5002477201759917 - 0.3414760187902406im,2.353488812364742 + 3.893021679453547im
-3.5,-0.4206951945470656 + 0.16294850552243811im,-1.8577467727080057 - 2.0770758628589427im
-3.4000000000000004,-0.2510562693727244 - 0.688164974855921im,-5.935724873651361 + 5.625739477457974im
-3.3000000000000003,-0.38731657885157644 + 1.391399547367574im,3.0328364571042004 + 0.05185836098776142im
-3.2,-0.6214021660408942 + 0.1785357902314723im,-3.5693294227223085 + 1.5657245638129542im
