freq,PowerSpec,sum
0.0,-1.4099832412739488e-13 + 0.0im,-9.257039579324555e-13 + 0.0im
0.05263157894736842,24.575088359213904 + 10.894475722671533im,-105.34558592200898 + 189.0749787831095im
0.10526315789473684,5.683637539134351 + 4.900533035030171im,62.08339650079767 + 98.32812069315601im
0.15789473684210525,9.05958054076045 + 4.383434850147305im,-14.862770940593297 + 42.40092728614153im
0.21052631578947367,-4.051630969528337 + 4.6347157330385365im,-43.090945229490636 + 26.01308193065439im
0.2631578947368421,-0.13497659567170864 - 3.4780479797633785im,14.362964118514476 + 47.58923929809959im
0.3157894736842105,0.497674690457324 - 0.7750799694463881im,22.48627040841127 + 17.313812211310584im
0.3684210526315789,-1.0930463396203074 - 0.08732558343237687im,-28.080779676082425 - 9.734818668282976im
0.42105263157894735,-2.6182790358973733 - 2.474583701711542im,21.827385013616205 + 35.33331636266268im
0.47368421052631576,-0.4575566992606954 - 0.7546691422622523im,-2.5674461476414985 + 36.120216988205im
0.5263157894736842,1.5426856783349745 + 0.4445009688432895im,14.104704864331463 - 6.791805739890227im
0.5789473684210527,0.10394512996091854 + 0.10908456472099794im,7.715756959195747 + 2.1183787473075144im
0.631578947368421,0.8228433176541334 + 0.09030429437345158im,25.897927111328915 + 6.568641662879645im
0.6842105263157894,1.6083153951688316 - 0.31287665998847813im,26.747445491541264 + 21.648269617022635im
0.7368421052631579,2.190630661958584 + 0.18798911363763357im,16.751123750334774 + 40.143820543643585im
0.7894736842105263,-0.5487840665753275 + 1.7069095111820523im,-16.038757152322727 + 1.4529280325087637im
0.8421052631578947,-1.2388261323199872 - 1.6486818837541033im,44.87801995901865 + 10.951840039497084im
0.894736842105263,4.436782655827553 - 2.9387271058469797im,32.04048750059967 + 25.0943410087907im
0.9473684210526315,-1.6986103610306837 + 0.5783044943771857im,17.45485267646622 + 6.8235665689539236im
1.0,1.1115591844184536 - 0.3924645357051013im,-12.199591238133399 + 11.612748298721527im
1.0526315789473684,2.725317663462782 - 0.22080952814425578im,-1.317365661760066 - 13.02645427034434im
1.1052631578947367,0.18828533255717161 - 1.4355666780618528im,9.435626353101751 - 4.928119549171366im
1.1578947368421053,-0.09067006805329712 - 0.14915392012793993im,-3.024188853019875 - 12.609633688426015im
1.2105263157894737,-0.6359271759684354 - 1.0724206658118292im,17.92257393578811 - 12.850819833431688im
