freq,PowerSpec,sum
0.0,1.9095836023552692e-14 + 0.0im,3.2085445411667024e-14 + 0.0im
0.1,-0.9420829623311361 - 2.258769027248146im,-1.9782151992448709 - 3.978478171208853im
0.2,0.538831707066262 + 0.15169703258783193im,1.734649491631659 - 1.9194450257504636im
0.30000000000000004,-0.925008861486093 - 0.780421464743052im,-0.7361431160778307 - 0.86811987843378im
0.4,-0.25293435746269183 - 0.4847645274529432im,-0.6423486196382766 - 1.2250338498100253im
0.5,-0.6825916537516286 - 0.26048939710154956im,1.4900236373596896 + 2.2870449346732222im
0.6000000000000001,-0.6507083864025666 - 0.015109686516440929im,1.1890853119847802 - 0.5530826349787809im
0.7000000000000001,0.37093377078714 + 0.5868205076313915im,-1.1582204682796047 + 0.6042923043736923im
0.8,0.30298631054194297 - 1.0056501851025075im,0.46111579791708235 - 1.931803047884318im
0.9,-0.5857951152422669 + 2.0206601937842423im,-0.6636425537364756 + 4.64683637674112im
1.0,-0.7914942740922639 + 0.1370145402552016im,-0.5941161942840074 + 1.2141197593017774im
1.1,0.9319190725109002 + 0.48763912723368386im,3.418009704540135 + 1.2070782656445038im
1.2000000000000002,0.7933817415986966 - 0.4281083603532176im,1.4686182410996116 - 0.7521767296058125im
1.3,-0.13355502883387896 - 0.0874034255784257im,-0.21364310908645615 + 0.22055339249914171im
1.4000000000000001,-0.3651869189881902 - 0.27711002597828205im,-2.441245274258466 - 0.6842800516129945im
1.5,-0.1274201452552451 - 0.22150354404916142im,-2.1907225495286227 + 0.5344810112065211im
1.6,-0.6822188220928885 - 0.10431657949980855im,-2.0984859210685367 + 1.9586966996710697im
1.7000000000000002,-0.731317917614439 - 0.27487310382529345im,0.5446578276775335 + 0.5007628832429507im
1.8,0.7934846353616898 + 0.5117747789704578im,0.13226164004869334 - 2.9018686552357886im
1.9000000000000001,0.932745148454772 + 0.2850170559759233im,2.421961283028857 - 0.9710408672365243im
2.0,0.40384091226912494 + 0.020127704383767916im,3.9934873243210447 - 0.11436145591594539im
2.1,0.26586032892498157 + 0.11406972552306505im,1.199081196703517 + 1.0915545117236944im
2.2,0.11928393945365229 - 0.09238384303858665im,-0.19272451189901357 - 0.7609809851174625im
2.3000000000000003,0.5549488334514945 + 0.31140564603521914im,1.066611775228714 - 0.19294051497551912im
2.4000000000000004,-0.5422538390559898 + 0.27975717944987im,-3.5323374107599674 + 0.638874353976677im
2.5,-0.06722047212500348 - 0.052661694210256044im,0.2730618955535153 - 1.0873712888790918im
2.6,-0.7184211153575009 - 0.024577276522420227im,0.0858017650434677 + 2.4658258289828523im
2.7,0.19857715847867696 - 0.016853243165537837im,1.7308002372331672 - 0.008439108050185731im
2.8000000000000003,-1.2101673699842044 + 0.09949929636802995im,-1.061575770037587 - 0.7640776625149426im
2.9000000000000004,0.5069256996475446 + 0.20672362127368982im,0.11411899274357984 - 1.4658810700986464im
3.0,0.0753027690884745 - 0.20781314848237256im,-2.0676082089333034 - 0.37763742572694514im
3.1,0.02945033344510095 + 0.4992492387097055im,0.7122697878654632 + 1.0666241612127116im
3.2,-0.14508190766972118 + 0.6424586857765635im,0.9224200892707215 - 1.009934443298032im
3.3000000000000003,0.08628262758073911 - 0.3015780811756831im,0.8079456103536272 + 0.008986134905370369im
3.4000000000000004,-0.44719431257368114 - 0.6764715395309691im,0.3078222731177175 - 0.11497514591689817im
3.5,0.6097578626434346 + 0.7520721267886231im,2.2838101327674476 - 1.2530412187931956im
3.6,0.5358572565754252 + 0.4606755445076414im,0.5947771695325018 + 0.13590210551282972im
3.7,0.2608091142806369 + 0.089884450786078im,1.4423257497398327 - 2.1912789900010665im
3.8000000000000003,0.20518134922550607 + 0.2880779216179708im,0.0674399521341521 + 1.65104903162965im
3.9000000000000004,-0.37840324436173267 - 0.2181797828772457im,-0.5019289787682966 - 0.39270083480981244im
4.0,0.674733805277141 + 0.25500081180547507im,3.135280492248601 + 0.6965389901148855im
4.1000000000000005,-0.03235853700171831 + 0.035426424190451083im,3.2427139386602324 + 1.1480176455805815im
4.2,0.4028951807427036 + 0.48400484870816424im,-1.4312500302165758 + 1.1476222402068097im
4.3,0.8517742193762972 - 0.29083057411874763im,0.25401245788604776 - 0.7726782527684652im
4.4,-0.4365929102497036 + 0.18749425907324574im,-1.87336840685742 + 1.8855889565785795im
4.5,-0.4525824391128566 - 0.2475252778084323im,-1.455633948179533 + 1.015380899493615im
4.6000000000000005,0.8085220642260214 - 0.19293932135695596im,3.4831841357243647 - 0.5901372937688729im
4.7,-0.17292382968673528 + 0.1620525292273557im,-1.2159216189742499 + 0.5943341637840599im
4.800000000000001,0.03377258052950963 - 0.32282271160919584im,-3.25419944183929 - 0.18249278188706397im
4.9,-0.540104488422101 - 0.04548893730627773im,-1.6103591140226006 - 2.1408778024283897im
-5.0,0.7450989120813623 + 0.0im,-0.08352970774233426 + 0.0im
-4.9,-0.5401044884221011 + 0.045488937306277594im,-1.6103591140226008 + 2.14087780242839im
-4.800000000000001,0.03377258052950988 + 0.3228227116091959im,-3.2541994418392908 + 0.18249278188706447im
-4.7,-0.1729238296867353 - 0.16205252922735566im,-1.21592161897425 - 0.5943341637840602im
-4.6000000000000005,0.8085220642260212 + 0.19293932135695596im,3.4831841357243647 + 0.5901372937688725im
-4.5,-0.45258243911285667 + 0.24752527780843223im,-1.4556339481795337 - 1.0153808994936147im
-4.4,-0.4365929102497036 - 0.1874942590732458im,-1.8733684068574203 - 1.8855889565785795im
-4.3,0.851774219376297 + 0.29083057411874763im,0.25401245788604765 + 0.7726782527684656im
-4.2,0.4028951807427036 - 0.48400484870816435im,-1.4312500302165763 - 1.14762224020681im
-4.1000000000000005,-0.032358537001718195 - 0.035426424190450945im,3.2427139386602333 - 1.1480176455805813im
-4.0,0.674733805277141 - 0.25500081180547507im,3.135280492248601 - 0.6965389901148855im
-3.9000000000000004,-0.37840324436173256 + 0.21817978287724557im,-0.5019289787682961 + 0.392700834809812im
-3.8000000000000003,0.20518134922550615 - 0.2880779216179708im,0.06743995213415213 - 1.6510490316296498im
-3.7,0.2608091142806368 - 0.08988445078607797im,1.4423257497398325 + 2.191278990001066im
-3.6,0.535857256575425 - 0.4606755445076413im,0.5947771695325015 - 0.1359021055128295im
-3.5,0.6097578626434346 - 0.7520721267886232im,2.2838101327674476 + 1.2530412187931956im
-3.4000000000000004,-0.44719431257368125 + 0.6764715395309691im,0.30782227311771704 + 0.11497514591689806im
-3.3000000000000003,0.0862826275807391 + 0.3015780811756831im,0.8079456103536271 - 0.008986134905370369im
-3.2,-0.1450819076697207 - 0.6424586857765635im,0.9224200892707222 + 1.0099344432980322im
-3.1,0.02945033344510073 - 0.49924923870970556im,0.7122697878654628 - 1.0666241612127119im
-3.0,0.0753027690884745 + 0.20781314848237256im,-2.0676082089333034 + 0.37763742572694514im
-2.9000000000000004,0.5069256996475446 - 0.2067236212736897im,0.11411899274358 + 1.4658810700986469im
-2.8000000000000003,-1.2101673699842046 - 0.09949929636803007im,-1.0615757700375874 + 0.7640776625149421im
-2.7,0.19857715847867702 + 0.01685324316553785im,1.7308002372331672 + 0.008439108050185662im
-2.6,-0.7184211153575008 + 0.024577276522420366im,0.08580176504346848 - 2.4658258289828523im
-2.5,-0.06722047212500354 + 0.05266169421025613im,0.2730618955535158 + 1.0873712888790914im
-2.4000000000000004,-0.5422538390559899 - 0.27975717944986994im,-3.5323374107599665 - 0.6388743539766769im
-2.3000000000000003,0.5549488334514946 - 0.31140564603521925im,1.066611775228714 + 0.192940514975519im
-2.2,0.11928393945365218 + 0.09238384303858675im,-0.19272451189901324 + 0.7609809851174627im
-2.1,0.26586032892498135 - 0.11406972552306505im,1.1990811967035169 - 1.0915545117236949im
-2.0,0.40384091226912494 - 0.020127704383767916im,3.9934873243210447 + 0.11436145591594539im
-1.9000000000000001,0.9327451484547716 - 0.2850170559759233im,2.421961283028857 + 0.9710408672365247im
-1.8,0.7934846353616898 - 0.5117747789704579im,0.132261640048693 + 2.90186865523579im
-1.7000000000000002,-0.7313179176144391 + 0.2748731038252935im,0.5446578276775333 - 0.5007628832429502im
-1.6,-0.6822188220928885 + 0.10431657949980852im,-2.098485921068536 - 1.9586966996710697im
-1.5,-0.12742014525524503 + 0.22150354404916153im,-2.1907225495286227 - 0.534481011206521im
-1.4000000000000001,-0.3651869189881903 + 0.27711002597828205im,-2.4412452742584665 + 0.6842800516129945im
-1.3,-0.13355502883387899 + 0.08740342557842574im,-0.21364310908645606 - 0.2205533924991419im
-1.2000000000000002,0.7933817415986963 + 0.4281083603532175im,1.468618241099611 + 0.7521767296058124im
