freq,PowerSpec,sum
0.0,8.593126210598712e-14 + 0.0im,-5.843103778602199e-13 + 0.0im
0.05263157894736842,-3.7904297422966495 + 1.0429082951974602im,11.695924079872238 - 48.208569053821705im
0.10526315789473684,1.8979591535499134 - 5.2372456958592135im,-13.40800260649683 - 42.119289667797794im
0.15789473684210525,2.700057431595994 - 0.0711283273009008im,-14.881760600862115 - 21.639482028681662im
0.21052631578947367,-0.005073218811120356 - 0.21485573163829824im,-17.331060243619806 - 9.605977790266968im
0.2631578947368421,-8.0664896292139 - 2.8789649900838556im,-18.85149662627466 - 24.163676977436545im
0.3157894736842105,2.227139763193102 + 0.2691570841622383im,2.5392931514161408 - 10.208798847761768im
0.3684210526315789,-6.190881609872387 - 1.9056330321722403im,1.3489141507725675 + 5.8199254788576695im
0.42105263157894735,-1.66463643443026 - 0.43327527616022143im,3.6369203955411797 + 11.22761086546749im
0.47368421052631576,1.1690141208304188 - 1.2535079252112693im,-1.9366217279099556 + 0.7859196285729473im
0.5263157894736842,1.6369716031730341 + 2.8398357635467484im,-4.83551256105929 - 8.871801377098885im
0.5789473684210527,1.634113400688693 + 1.0238080489318704im,1.0916418361249194 - 15.191516961622975im
0.631578947368421,1.287874370839622 + 1.3726625480775263im,17.43816876889019 - 7.170466255308151im
0.6842105263157894,1.123148302650459 + 0.790176320860843im,-0.8104412996417598 + 0.6005632271629522im
0.7368421052631579,-1.1294917420239963 + 1.2719834198722864im,-6.9073045232650525 + 3.8667248896105755im
0.7894736842105263,0.2431944679927174 + 1.4535798750436357im,6.973376736248043 + 1.6236056361854057im
0.8421052631578947,-0.07175210517009334 + 1.8635865419039632im,9.141349616130915 + 3.7559789338567917im
0.894736842105263,-1.8954677280069825 + 1.1525852881549405im,3.3781640646091367 + 5.069609718711371im
0.9473684210526315,2.60962559017009 - 5.236851693123616im,-2.5074351088388314 - 2.7733873529316444im
1.0,-0.03740990393396282 - 0.41738982548121006im,-0.5403008445755615 - 6.524392624588133im
1.0526315789473684,2.6011535454039527 + 1.4405114304301425im,6.499764823730116 + 12.520933882683948im
1.1052631578947367,0.8605597988547647 - 0.636813454505962im,2.4181503589473143 - 9.179521810963047im
1.1578947368421053,1.6024307544296033 - 0.1683724739218862im,-1.7557579183537673 - 5.677390110979609im
1.2105263157894737,0.3961494216020549 + 0.6574422076904023im,5.875322665748681 + 3.180015730895346im
1.263157894736842,1.5658960278235179 + 0.26066559893670466im,2.950397209870072 + 4.318086591844205im
1.3157894736842104,0.7954474599424814 + 0.10547910272806876im,-3.852767677875282 + 6.69297001073846im
