freq,PowerSpec,sum
0.0,-3.3306690738754696e-15 + 0.0im,2.533528942194607e-13 + 0.0im
0.1,0.7415541035172086 - 1.0385468704569425im,-6.56344881390351 + 15.732603255422221im
0.2,0.1784322572064529 + 1.3685965596454495im,7.291419385555055 + 8.383746849992253im
0.30000000000000004,-1.5624307975227651 + 0.2467930689905697im,-11.450275511440074 + 5.895024493315157im
0.4,0.3023448463501977 - 0.031198548331246745im,1.864754224692462 + 13.666825188597457im
0.5,0.49937657886281567 - 0.8907606996932882im,11.96821696347623 - 0.9840358177873842im
0.6000000000000001,0.9236995969378267 - 0.9111792932529402im,-2.9636592538951763 + 1.8378919874430681im
0.7000000000000001,0.24352098392510327 - 0.63754396855146im,-11.579942249302842 + 13.472218635072942im
0.8,0.9065513203823214 + 0.6391892486087658im,1.0174075612694056 - 2.5475678916952305im
0.9,0.27480240436778924 + 0.004625680093245918im,-2.8510314617808845 + 9.800340912344343im
1.0,0.005788433564034051 + 0.2653854724944194im,3.0332210666572768 - 0.6399743623397856im
1.1,-0.03220904420203553 - 0.03555057120789479im,2.318760711987701 + 4.860771315082818im
1.2000000000000002,0.3735043068144481 - 0.38235421563388533im,4.480281860778827 + 8.305521516853062im
1.3,0.0739086359969896 - 0.0206956757320233im,2.177114801057458 + 5.261785813466225im
1.4000000000000001,0.5122276582271992 + 0.5822110864907473im,3.6835198887188567 - 1.1476803697758802im
1.5,0.43310792635080275 + 0.2766024470262282im,-3.5078673773197564 - 1.068883672123308im
1.6,0.3564595999381081 + 0.1753138880440102im,5.87862233128479 + 10.869726687752124im
1.7000000000000002,-0.18644627012128134 + 0.126771890453073im,1.9312642404718843 - 5.781794667400486im
1.8,0.15623258782565075 - 0.5285803254980662im,4.03548636351312 + 3.1668544875877047im
1.9000000000000001,0.26708659297703363 - 0.23016232050650487im,-1.0905907636097925 - 5.70502948232559im
2.0,-0.006827296448518982 + 0.08217486722127526im,21.79926087864702 + 7.410293507571956im
2.1,0.5487603134596843 + 0.2557876193466805im,-8.348191117847225 - 4.715453492146668im
2.2,0.16803732206996236 - 0.7638707627811054im,2.1829589470835162 + 1.1803403965144892im
2.3000000000000003,-0.39526080892259197 + 0.7437353395246813im,5.925327220315095 - 2.188122157254077im
2.4000000000000004,-0.1995622764389124 + 0.15406981496321942im,0.25417783309139086 - 7.481729910650067im
2.5,-0.2557824556476129 + 0.5573675311008404im,3.281265269805052 + 8.925332596578041im
2.6,-0.292262880946094 - 0.049674549096168086im,8.183464721202927 + 3.6936644536075014im
2.7,-0.07668722326057315 + 0.004504054062427071im,-2.253585749899828 + 2.10962256301733im
2.8000000000000003,0.05556457683915084 + 0.02945919899042654im,1.0822115311477747 + 2.1731475276945003im
2.9000000000000004,0.17480374486045275 - 0.007025926819883982im,4.422698976632494 - 3.732738737375138im
3.0,-0.2584531596538395 - 0.2725665327345234im,2.45024030249468 + 3.120308230855708im
3.1,-0.0704466199376337 - 0.8728788060639423im,-7.919016558119873 + 1.9920908110318671im
3.2,0.423331657336413 + 0.22150334749063388im,7.304625558850853 + 6.316967279320281im
3.3000000000000003,-0.009474151350188899 + 0.43993982101397977im,-5.676982989454938 - 1.4645777608944013im
3.4000000000000004,0.32576499484342103 - 0.14696069293120495im,-2.9270958762624524 - 3.7246739678666976im
3.5,-0.2210158346509773 + 0.5894556558870692im,-1.605663323299309 + 3.5821510915508945im
3.6,-0.5228463835562888 - 0.4327690780438936im,-1.7664421939773725 + 8.208950321394775im
3.7,0.3461201533521778 + 0.45924446210696035im,7.08583016758689 + 3.0619373435574713im
3.8000000000000003,-0.5797556615740624 - 0.6506350071066135im,-3.26362029099651 - 4.108213429167763im
3.9000000000000004,0.6205277304740011 - 0.3198377747476323im,4.5711477723874925 - 3.9518058811283807im
4.0,-0.4275346857543573 - 0.28762077587337664im,9.890678860554797 - 1.5113771334526087im
4.1000000000000005,0.2931692485950004 - 0.37965506411541766im,-4.243493898187244 + 0.15934396122429645im
4.2,-0.7643405841909433 - 0.15366433430559256im,-6.789865387029599 + 2.6337536683273743im
4.3,0.17775554837354365 - 0.31853683709761715im,2.1540878973879223 + 5.934854897631714im
4.4,0.3368262456491491 + 0.010840801831670188im,-8.622295200829505 + 4.250528553938668im
4.5,0.029160159305772648 + 0.38701166409971743im,6.47700023209635 + 1.7686438391749608im
4.6000000000000005,-0.3911829929263086 - 0.05098351829039456im,3.5558328298839297 + 5.64758224259061im
4.7,-0.5492172821388485 + 0.1100995107116845im,-8.49094124405353 - 4.788348504445635im
