freq,PowerSpec,sum
0.0,1.7763568394002505e-15 + 0.0im,1.4710455076283324e-13 + 0.0im
0.1,0.6257755208554882 - 0.10447516413240587im,-0.9735957233893581 + 3.673274142707178im
0.2,0.793762551430977 + 0.32324476625333604im,9.559658223246222 - 9.31059638959665im
0.30000000000000004,-1.025110209509542 + 0.9946909049699091im,-6.37448120016202 + 4.126249473155354im
0.4,-0.7598026170401971 + 0.3920259508274603im,1.9605968920054018 + 0.8911141221636739im
0.5,-0.10483389231352003 - 0.18227543850846423im,3.016066369469383 + 0.9635685141121355im
0.6000000000000001,0.08390206864738037 + 0.16559933398391713im,1.2087775069408362 + 6.414370236255841im
0.7000000000000001,-0.5463160257422843 - 1.1624242649078238im,-2.3825806744157196 + 4.994141747437395im
0.8,0.44051535149326265 - 0.9360075602020898im,1.9617802657949102 - 2.945127394888432im
0.9,0.1871749782451838 - 0.9383004796371851im,5.225194702195364 - 2.4041141382347453im
1.0,0.3852974103841643 + 1.1554574674198086im,-7.48771577902905 + 3.0991836234795516im
1.1,0.18386725987164254 + 1.1355771915251731im,-0.20617344516125402 - 0.46387439217408155im
1.2000000000000002,0.6137660877200275 + 1.6508875647468895im,2.483576404576972 + 1.0399906512386488im
1.3,-2.4383182933213714 + 0.7933024443496826im,-5.901388552021588 - 5.867180996576929im
1.4000000000000001,1.0817072732879238 + 0.09624079530351953im,-4.700049727168247 - 6.552583213558313im
1.5,0.6223405091123081 - 1.260530752240878im,2.935571193180546 + 0.8053446290306503im
1.6,0.10880560765153402 + 0.1256082474938823im,4.225856366972048 + 3.841573998169761im
1.7000000000000002,0.8536281546348404 + 0.497333212740947im,3.0633794793570326 + 1.7960582510447374im
1.8,0.1592591980739806 + 0.3072107977019737im,0.7540260902667701 + 4.8855623558651535im
1.9000000000000001,0.2605049304878356 - 0.02768195329725437im,-4.518894588148852 - 6.418223674212778im
2.0,10.151368610346912 - 1.119933442161592im,112.17600596691814 - 6.219502103021506im
2.1,-0.01368576354673516 + 0.2789958704730652im,6.813579666471498 - 3.7989235776988366im
2.2,-0.48141715449334443 + 0.14809191984881562im,1.9483737270484296 - 0.9744151367697748im
2.3000000000000003,-0.04131346474670583 + 0.36761274018136486im,-0.5664613002680777 + 3.973056275186101im
2.4000000000000004,-0.05205449521505142 + 0.4553124735577423im,2.695148020448666 + 7.4733851123554285im
2.5,0.11575790617586951 + 0.12659332873761586im,3.8178460822849347 + 7.565198481460101im
2.6,0.3394470873295788 - 0.7572295278058795im,-2.6656758040137225 + 9.004513407144186im
2.7,0.036821538808088805 - 0.42993191800077263im,-0.8439909851458117 - 0.01936243483603134im
2.8000000000000003,0.1544616741031912 - 0.4064463118617688im,7.512471229738212 - 1.227321737737926im
2.9000000000000004,-0.1740583481337737 - 0.16589028143589168im,4.709098322565139 + 0.6884142330958843im
3.0,0.11855744196732479 + 0.20099402799208443im,-11.747372947505927 - 0.9765177446381826im
3.1,0.3066923036804951 + 0.17010253873490888im,5.593077686145349 + 0.02478317722019907im
3.2,-0.6785880536054167 + 0.023010373838502185im,1.3722038065629498 + 0.2285993322462217im
3.3000000000000003,0.5521995995339235 - 0.1502318222140665im,-1.884493650800579 - 7.478783791889912im
3.4000000000000004,0.25102350647014837 + 0.08901106769236361im,-0.9057353487913408 - 4.201341281653381im
3.5,0.3012740802385465 - 0.1514195488964821im,0.27609089737373116 - 1.2656626084026004im
3.6,0.04365686306435651 + 0.27578912025716185im,3.104864275900147 - 3.219417756961165im
3.7,1.5737431883893436 + 0.0740722325062449im,2.8658234280995636 - 0.07314909782556228im
3.8000000000000003,0.3551446340431773 - 0.2074401039582985im,3.3833394462291326 + 3.963440860552708im
3.9000000000000004,0.09592869468712509 - 0.42707282639856153im,0.5344158573100127 - 2.2470938420871227im
4.0,0.630930967755102 + 0.20118096137829722im,46.18157946277606 - 6.183458868775463im
4.1000000000000005,0.597350141891958 + 0.2771483643864545im,3.525120826285752 - 1.514126154974465im
4.2,-0.5818984548801603 - 0.6484102400673855im,4.972547670960834 - 4.016679509992246im
4.3,0.6395258501043011 + 0.05250519107628793im,8.027601888235528 + 2.854287122767585im
4.4,0.2567040982835316 - 0.7378448515742184im,-8.190947093552763 + 2.524933810583329im
4.5,1.1053467968520558 - 0.27618091701684255im,-0.4319587499080022 - 0.6458223991747358im
4.6000000000000005,0.4358703273808936 + 0.019708572710194355im,-0.24025389900750327 + 10.755754753301144im
4.7,0.3427088142626048 - 0.3038774173505677im,-7.869218350804524 + 0.1423361089915528im
4.800000000000001,-0.15018747484937156 - 0.029739407156787523im,6.4834876494040135 - 0.6847913604992051im
4.9,0.35076360911145915 - 0.4982045274076432im,3.83417945816495 - 0.3165197644004692im
-5.0,0.11887179427840677 + 0.0im,-19.55945394744587 + 0.0im
-4.9,0.3507636091114591 + 0.49820452740764337im,3.834179458164951 + 0.31651976440046925im
-4.800000000000001,-0.15018747484937156 + 0.029739407156787467im,6.4834876494040135 + 0.684791360499205im
-4.7,0.34270881426260436 + 0.30387741735056795im,-7.869218350804525 - 0.14233610899155263im
-4.6000000000000005,0.4358703273808936 - 0.01970857271019441im,-0.24025389900750238 - 10.755754753301144im
-4.5,1.1053467968520558 + 0.2761809170168425im,-0.43195874990800176 + 0.6458223991747356im
-4.4,0.2567040982835315 + 0.7378448515742184im,-8.190947093552765 - 2.5249338105833283im
-4.3,0.6395258501043011 - 0.052505191076288066im,8.027601888235525 - 2.8542871227675857im
-4.2,-0.5818984548801605 + 0.6484102400673855im,4.972547670960834 + 4.016679509992245im
-4.1000000000000005,0.597350141891958 - 0.27714836438645446im,3.525120826285751 + 1.5141261549744645im
-4.0,0.630930967755102 - 0.20118096137829722im,46.18157946277606 + 6.183458868775463im
-3.9000000000000004,0.09592869468712512 + 0.4270728263985615im,0.5344158573100131 + 2.247093842087123im
-3.8000000000000003,0.35514463404317725 + 0.20744010395829862im,3.3833394462291313 - 3.9634408605527063im
-3.7,1.573743188389344 - 0.07407223250624495im,2.8658234280995645 + 0.07314909782556123im
-3.6,0.04365686306435661 - 0.2757891202571619im,3.1048642759001472 + 3.2194177569611626im
-3.5,0.3012740802385466 + 0.15141954889648201im,0.27609089737373327 + 1.2656626084025995im
-3.4000000000000004,0.25102350647014837 - 0.08901106769236358im,-0.9057353487913394 + 4.201341281653381im
-3.3000000000000003,0.5521995995339238 + 0.1502318222140666im,-1.8844936508005787 + 7.47878379188991im
-3.2,-0.6785880536054169 - 0.023010373838502407im,1.3722038065629487 - 0.22859933224622137im
-3.1,0.3066923036804952 - 0.17010253873490885im,5.5930776861453495 - 0.024783177220198266im
-3.0,0.11855744196732479 - 0.20099402799208443im,-11.747372947505927 + 0.9765177446381826im
-2.9000000000000004,-0.17405834813377363 + 0.16589028143589168im,4.709098322565139 - 0.688414233095884im
-2.8000000000000003,0.15446167410319117 + 0.40644631186176866im,7.512471229738211 + 1.2273217377379257im
-2.7,0.03682153880808864 + 0.4299319180007727im,-0.843990985145811 + 0.01936243483603317im
