freq,PowerSpec,sum
0.0,1.021405182655144e-14 + 0.0im,2.1094237467877974e-14 + 0.0im
0.1,1.0311737592625825 - 1.4903423907556448im,11.26197337571791 - 5.907325515845992im
0.2,0.021338820163764843 - 1.398959634601845im,-3.76587167097782 + 10.96473745821812im
0.30000000000000004,0.08567643313386375 - 1.1493476946095071im,0.39922265963339226 - 3.2607456405954434im
0.4,0.6145789451059831 - 0.9548642916790775im,0.24535976161147732 + 0.6418368088498179im
0.5,-0.29133554894916025 + 0.07066313766071508im,8.63861226376279 + 8.645069422049222im
0.6000000000000001,0.21096018125081312 - 1.3002442618493322im,-6.1015883040928305 + 10.120424664393665im
0.7000000000000001,-0.9225264896799226 + 0.37705071476168134im,-6.792069518204012 - 5.575284859379759im
0.8,-0.28374282944113427 + 0.07745306952796574im,-0.9508415576396517 - 2.8912560042227082im
0.9,-0.28219240423018055 - 0.28938805692315406im,3.241196642640117 - 3.022930476481088im
1.0,-0.11536569198003019 + 0.04817559712937477im,0.39719465482267746 - 1.119498324490657im
1.1,-0.15807093650292423 - 0.14229109475993895im,10.760137538579196 - 4.013015457363843im
1.2000000000000002,-0.24557910732208232 - 0.4237521000978348im,1.3867025960190051 + 4.577027083477493im
1.3,-0.04594429054444826 - 0.5050315539725518im,-1.7888936997127607 - 6.037190976239376im
1.4000000000000001,-1.3305230220699669 - 0.7438009512558165im,-7.139445570455126 - 13.183389802066625im
1.5,0.34500839110217424 + 1.5480715785445376im,2.1052102060907925 + 6.642593696815215im
1.6,0.3256042301522233 + 0.7472737630074455im,8.117776570296122 + 9.349176329846063im
1.7000000000000002,0.18970777060091915 + 0.6001365642434471im,-0.051970393500038736 - 6.230650987111462im
1.8,0.22829057629620986 + 0.5250778308648996im,4.9861787213559285 - 4.460890651952825im
1.9000000000000001,0.319649858109886 + 0.3065827531494001im,-2.0234772323269965 + 3.5153888865701184im
2.0,0.8455977880910037 + 0.9596389745361961im,201.31188262007015 - 13.716751476488941im
2.1,-0.09211493394228065 - 0.2595853419533496im,-9.053275852351208 - 8.213742089919105im
2.2,0.7926128281263377 - 1.2791656388016983im,-1.9017931057027542 + 1.8802628062909055im
2.3000000000000003,-0.05237700525775965 - 0.6081504458064886im,-5.989146716572238 + 3.553480530358568im
2.4000000000000004,-0.04471945769822469 - 0.6747962123284459im,3.376776045626638 - 9.779875178454425im
2.5,-0.017430495471975255 - 0.49257039823768756im,3.6381122554795104 + 4.68344370303035im
2.6,-0.39769342273438846 - 0.9981324421887936im,-2.4658968918840856 + 6.681863721072057im
2.7,-0.35895061217756635 + 0.7481728179735372im,-12.376687838912574 + 6.616698698360201im
2.8000000000000003,0.03233097291797571 + 0.211267405996462im,-8.820434974988231 - 2.024860979169481im
2.9000000000000004,-0.008529026067681592 + 0.07856838349386987im,-3.015631259670029 + 7.89980684535397im
3.0,-0.01321354496737289 + 0.1288388256934064im,-0.1412115692730859 + 3.9314255419802753im
3.1,-0.015366204563101803 + 0.3049249654869651im,7.808710455906809 - 2.341790024914711im
3.2,-0.1910320348500666 + 0.26773421320854807im,3.3486677104202034 - 6.827430145923346im
3.3000000000000003,0.9143427725292572 + 0.5163254946272238im,-10.210261705693268 + 5.10197774587983im
3.4000000000000004,0.20792545295265508 + 0.9655744662542307im,-3.566687710926195 - 4.497041819329047im
3.5,-1.2304993436966234 - 0.023889321607640734im,-2.789338477922083 + 0.7300805425089487im
3.6,-0.5423114826461153 + 0.3376875798116121im,4.2502204294123604 + 8.576148371560802im
3.7,-0.21783475410524566 + 0.3536337118842736im,2.0001343698634506 - 3.5711036730641093im
3.8000000000000003,0.25000063507258513 + 0.5255991306760142im,-3.2628255597705627 - 4.68533557303995im
3.9000000000000004,-0.011696265874431538 - 0.5243550734000872im,-7.9082819858716 + 1.7699833957234934im
4.0,6.595011053077837 + 1.5039362192816608im,145.71824970810547 + 4.004085667705272im
4.1000000000000005,-0.2784882644752541 - 0.4746037774514058im,-9.448858106435937 - 0.6896727565977321im
4.2,0.027618356027272903 - 0.8127513782522112im,-1.0051752214369623 - 0.458230417654259im
4.3,-0.38879660655900394 - 1.148222479611194im,-0.07787409553180247 + 6.388731742499574im
4.4,0.4579992735900121 - 0.5881996734937138im,9.879573913053001 - 0.4466753048181905im
4.5,-1.0382708817040969 - 0.12599194220264817im,-5.522607058304812 - 0.1576940928800897im
