freq,PowerSpec,sum
0.0,-4.796163466380676e-14 + 0.0im,-2.815525590449397e-13 + 0.0im
0.06666666666666667,-0.09861828897604041 + 0.4508253647804561im,17.4659760273506 - 20.331689012516513im
0.13333333333333333,-0.8477689241314392 + 1.4496103602338153im,-11.717452526794812 + 5.640653559682611im
0.2,-0.23977481251987365 + 0.23359282908592258im,-0.2379215998874633 - 0.306166982582455im
0.26666666666666666,0.22331508211002282 + 0.8619589371822249im,7.659175871140713 - 2.180043557471463im
0.3333333333333333,-0.24225211653122897 + 0.3299300741424412im,-7.232041014556686 + 0.5339741818504788im
0.4,-0.9782833420078049 - 0.04853237549460966im,-6.001599004523193 + 5.45734754715603im
0.4666666666666667,0.6388601168022365 + 0.005366427858424561im,1.5815282526053465 - 5.571679649730777im
0.5333333333333333,-0.12417404829642391 - 0.003009457827342077im,-1.8697250683020015 - 1.3329398730968276im
0.6,-0.2640219496045763 - 0.019406518233331282im,-4.5753725472964994 + 1.7198681660508077im
0.6666666666666666,-0.3595272442305242 - 0.1147772784849031im,2.283795749102447 + 2.2047116579700865im
0.7333333333333333,-0.16703247530649454 + 0.16280823253551222im,0.6690096600299437 - 1.4478431129368765im
0.8,-0.13561198424013882 + 0.2663801185961432im,1.2429360546519586 + 7.866920054880642im
0.8666666666666667,-0.037213650176530444 + 0.3327943771048163im,5.5882219060016505 + 4.543472846840253im
0.9333333333333333,-0.9390046173568678 - 0.28331091369339084im,-11.64483360390781 - 4.087555250873981im
1.0,-0.0004897017220848524 - 0.14181615613155357im,3.345201020949576 + 1.1758602663242208im
1.0666666666666667,-2.015597871768493 + 1.2972884221410013im,-7.1606128848360076 + 3.2499110162091256im
1.1333333333333333,-1.412791454059363 - 1.3359475399906446im,-0.33334329315360334 + 5.875595965262731im
1.2,-0.770977855064302 - 0.3264551925052809im,-3.5350056462175115 + 8.528206097892006im
1.2666666666666666,0.5753293458822228 + 0.09491328284433939im,7.075487336209784 - 6.690395980772265im
1.3333333333333333,-0.018081556316463715 + 0.40400569917810697im,-3.746846478650252 - 4.016957506014102im
1.4,-0.3912907117808981 + 0.03954157210835792im,3.564474907366365 + 5.5283838824965725im
1.4666666666666666,-0.3541518298176566 - 0.37859721658677836im,-7.16064336170935 + 9.465714206712617im
1.5333333333333332,0.4150343424047455 + 0.7599727269426746im,-0.8552777940698864 + 6.466270107376921im
1.6,-0.3392811040172225 + 0.13851596989947768im,3.136160246559866 - 5.5047387222009405im
