freq,PowerSpec,sum
0.0,-8.970602038971265e-14 + 0.0im,5.417888360170764e-14 + 0.0im
0.06666666666666667,0.9260518986766053 + 1.5593124100091578im,80.84331686015923 - 90.34181752328085im
0.13333333333333333,0.616405804516041 + 1.244420878011509im,-22.217766630975856 - 34.59500108884956im
0.2,-0.42446782004003625 - 0.63404326160729im,1.0029199470802523 - 14.198114415744746im
0.26666666666666666,0.4829843521706324 + 0.38811074312719607im,17.81648350873558 - 17.76382117464184im
0.3333333333333333,0.06921826693165778 - 0.2828323764467507im,17.848976178148593 - 12.239601735274851im
0.4,-0.9579274580699706 - 1.2263269705075504im,-2.310210589359854 - 32.42679880316517im
0.4666666666666667,-1.6111345356856372 + 1.8579269444077953im,-7.733060135691393 - 6.107242384882735im
0.5333333333333333,0.4207089222363465 - 0.8840061710112411im,13.966403877826199 - 5.291422840640158im
0.6,0.610007397509657 - 0.003810131048088611im,-35.396104822213424 + 0.4631926292650307im
0.6666666666666666,0.4701054467188311 + 0.406985994707056im,-11.868940077451212 + 7.996093063551707im
0.7333333333333333,-1.498989508590563 - 0.5622684120558266im,10.36807282392484 - 7.458438907166669im
0.8,-0.7155736635411918 + 0.550864381660849im,-33.18326942463679 - 6.563629269224624im
0.8666666666666667,0.602917559215983 - 0.288301822606641im,-5.900112474201629 - 20.4653022588581im
0.9333333333333333,0.5251738934138139 - 0.3014989929444394im,-0.2280717737559219 + 14.143076142079474im
1.0,0.4489892287505316 + 0.4101511289361095im,-4.902578731636892 - 20.193664665075783im
1.0666666666666667,1.0655349617886367 + 2.258082195652522im,8.26858150742628 + 2.3094609902527075im
1.1333333333333333,-0.06250674004205897 + 0.958589152889938im,-7.932992094904636 + 6.219651564241887im
1.2,-0.3651681443749645 + 0.4462033364723094im,-8.97457403466162 - 5.3317399982869444im
1.2666666666666666,0.46660691010534827 + 0.4738673871120348im,-0.18158409036586076 - 29.85802399873543im
1.3333333333333333,-0.7457165771769556 - 0.6800172935290475im,1.8464951781326595 + 6.558708302090694im
1.4,1.281405509890265 + 0.32983416703154544im,-1.4175141946333683 + 8.517461166888303im
1.4666666666666666,-0.508194714208517 + 0.3206736415685769im,-22.421845030685354 + 18.674316422105395im
1.5333333333333332,-0.7221396370356279 - 1.0827059709778164im,5.49669595290459 + 7.233003710784244im
1.6,0.0093751059221297 - 0.4594107557325594im,23.34666216424043 - 28.677503819585908im
1.6666666666666667,0.4409193718499391 + 0.5290611173429454im,3.8932994188380325 + 14.847393590843016im
1.7333333333333334,-0.1723684188445172 - 1.3118776831284582im,17.277978501658925 + 26.79055519094604im
1.8,-2.006132722365811 + 1.1533183831479668im,-10.250165044106575 + 21.237418871667536im
1.8666666666666667,-1.3689349528817698 + 1.7086746575050562im,4.383019079683059 + 0.14112904320089936im
1.9333333333333333,0.30607986748869376 - 0.2780402322020933im,-8.457587942386272 + 8.50723863329283im
2.0,1.8771566746129977 + 2.9964003778187163im,44.79527753722531 + 11.547593124687689im
2.0666666666666664,0.18106580669584554 - 0.7542308085207476im,-33.67825840629565 + 34.641820193597944im
