freq,PowerSpec,sum
0.0,1.3322676295501878e-15 + 0.0im,-3.11972669919669e-14 + 0.0im
0.1,-0.8267786987783228 + 0.5726179361643979im,-1.8487207519886846 - 4.504770363231098im
0.2,1.12249794285003 + 1.1453161585432003im,2.713977318290169 - 2.2489433356129602im
0.30000000000000004,-0.11896662963277688 + 0.19132156932614486im,-0.3787930891744943 - 3.275946717307258im
0.4,0.44914571169414835 + 0.43606956737402863im,0.5986464693968228 + 0.5435228155210561im
0.5,0.5994957309239499 - 0.18456647985756353im,-0.6950037767976307 - 1.9462306262719806im
0.6000000000000001,0.047578462317471426 - 0.25573799715809736im,5.140268893797617 - 3.3457194192496im
0.7000000000000001,-0.19847979425525192 + 0.7582520462082536im,0.009656934929829275 + 0.5307911561668509im
0.8,-0.15938452958672872 + 0.5723206933562184im,-0.22675473037309393 - 0.716869797180343im
0.9,-0.15437648573763652 + 0.4417457552521409im,-0.48663918424030383 - 0.010503117494945369im
1.0,-0.029036046889199807 + 0.1608301076141947im,1.4737478676952294 + 1.8697335064546545im
1.1,0.0013719708357294719 + 0.35263886870807865im,-0.352450345009179 - 1.1288437048736655im
1.2000000000000002,0.19772544282174176 + 0.6274135611502701im,1.454642456138608 + 2.369238238825778im
1.3,0.12737889483338796 + 0.028298850170193957im,3.271572343986812 - 1.8606395593303335im
1.4000000000000001,-0.15788971734265891 - 0.11766418257854908im,0.9509617426759572 + 1.166352193302116im
1.5,0.3649508604458148 + 0.5214879226614457im,-0.708013738280794 - 0.289337049625904im
1.6,0.05911284589071508 + 0.13270170207118112im,0.6239767090660855 - 1.9997360846405363im
1.7000000000000002,-0.36833122726882017 - 0.4526986530508803im,-0.35322446753647446 + 0.024325361311825944im
1.8,0.008332645626944246 + 0.1613775489549915im,1.1565739951368674 + 0.5414139875497668im
1.9000000000000001,0.20352987978043785 + 0.17957356189010087im,0.424557270514349 + 4.420299536814404im
2.0,-0.19836714059124233 + 0.6230698018965791im,2.1827328407860174 + 1.1635165957041624im
2.1,0.5039470076541428 + 0.012817633218240393im,-0.10912731565876133 - 0.6482360834970695im
2.2,0.1799192226592847 + 0.31118193735878547im,1.8533913492735914 - 0.05185900696328327im
2.3000000000000003,-1.1669327141756924 + 1.132717006454982im,-4.576414587591172 + 0.9680637492089331im
2.4000000000000004,-0.25241091940788035 - 0.2854897310446992im,-0.9201782956763527 - 0.9050130530516947im
2.5,-0.5698367363680238 + 0.6055264105170787im,-0.007456693993438845 + 0.4009077681330123im
2.6,0.30217641798171246 - 0.0680762134565801im,-0.7230514245565892 + 1.8790001783387273im
2.7,-0.360193282145564 + 0.13086510800832357im,2.3279996668953356 + 2.1530922467985265im
2.8000000000000003,0.7270909864195727 + 0.5390406164348923im,-1.4805342895819726 + 0.3475375781925403im
2.9000000000000004,0.42526167065921494 + 0.3601360973063385im,0.05062615226867212 + 1.3371790246201887im
3.0,0.10168532757762472 + 0.11816609683645209im,1.558505708927889 - 1.9884501131813375im
3.1,-0.007534349873122431 + 0.14794429021706418im,1.0159584755505382 + 2.103936764981497im
3.2,-0.10467819608690265 - 0.25884551870177575im,0.5601372571335802 - 1.4009920719000417im
