freq,PowerSpec,sum
0.0,-1.3911094498553211e-13 + 0.0im,7.911338251176403e-12 + 0.0im
0.05263157894736842,-20.033270329971895 - 3.288950994326233im,288.4291039312934 + 341.0001103221653im
0.10526315789473684,2.336195599239793 - 6.247764014268191im,-113.80723237920002 + 46.73296566625941im
0.15789473684210525,-0.42586489523193327 - 9.013044015975769im,-59.30143569750682 + 24.879610035426207im
0.21052631578947367,-6.213512155997288 - 5.20773262600516im,-67.26014197873963 + 76.7266569407751im
0.2631578947368421,8.103527392377588 + 1.1793294166529862im,-2.7619765551123976 - 14.26346838781122im
0.3157894736842105,-2.077063931728254 + 1.671949845664797im,-47.90620331361276 + 24.948601989021174im
0.3684210526315789,-2.254894894256487 + 0.7441040438195169im,-35.77826664980416 - 0.554535351092382im
0.42105263157894735,1.652063181385785 + 0.7136718530656206im,17.59291642634303 - 59.28907442876211im
0.47368421052631576,0.8240248142858582 + 2.024892171101832im,-52.45081312368398 + 9.67168156642243im
0.5263157894736842,0.1998013295415013 + 0.3285438357180527im,51.0039093230514 - 63.53132362801186im
0.5789473684210527,0.35061780645646823 - 0.9096017540710659im,32.14958648269559 + 30.277701287359815im
0.631578947368421,0.20880144222807057 - 0.08957324758549651im,-63.37161280638948 - 33.82152240372268im
0.6842105263157894,3.064292951727533 - 0.4408168606887912im,28.077707070229078 + 12.71635080851367im
0.7368421052631579,0.9940624580375159 + 0.9084063870166715im,-38.333818571604304 + 1.5796456289057714im
0.7894736842105263,0.12083164485031525 - 0.0247215251998021im,58.66187057012613 - 0.9960328262304996im
0.8421052631578947,-2.0776025322611913 - 0.9753422371502908im,3.0930060372742645 - 5.126635072545239im
0.894736842105263,1.0254121237547782 + 0.6190788236316944im,34.37684280062769 - 37.2129750331205im
0.9473684210526315,-1.601574698115957 - 2.639443825238062im,0.2538944767062701 - 14.424563974590484im
1.0,-0.5629295062133273 - 1.7696498406136651im,32.50295828700764 + 65.7689930003648im
1.0526315789473684,2.77093155071829 - 1.7334201468357748im,40.78400097028055 - 75.0302606029869im
1.1052631578947367,-1.8735457690504393 - 1.9395267138512886im,50.735311521755214 + 35.75311281553615im
1.1578947368421053,-0.4394480558590158 - 1.287821265006126im,7.097541946835382 + 4.935093107882794im
1.2105263157894737,-0.7040851503229095 + 1.021983459063236im,-25.880802167918777 - 12.997987156285408im
1.263157894736842,1.2243877136628138 - 1.6097270817015221im,9.76382020794739 + 2.6501280906993996im
1.3157894736842104,-0.7527450452964134 + 7.1715613641985865im,65.49567741398852 - 14.993086485766662im
1.3684210526315788,1.475811254203792 + 0.6489448104127075im,-38.88527624421449 - 41.507266951224324im
1.4210526315789473,1.2096117888966011 - 0.6509432114614149im,15.514520360011055 + 59.91313073330212im
1.4736842105263157,-0.4485274899412851 - 2.896767627822452im,-21.297420110764183 - 12.764442100352936im
1.526315789473684,-3.7068524782259074 + 2.290836750859126im,-65.32522710483391 + 36.250321723664804im
1.5789473684210527,1.760094856247124 + 1.256518895989125im,-95.8926088845843 - 5.348769273650122im
1.631578947368421,-0.506458511083946 + 2.014584655201082im,-42.791799558299324 - 71.7407745682553im
1.6842105263157894,2.968294729735124 + 2.556012238199556im,-29.6528820907459 + 45.24257425614064im
