freq,corr1,corr2,corr3,corr4,corr5,corr6,corr7,corr8,corr9,corr10,sum
0.0,7.72715225139109e-14,1.8252066524837574e-13,9.214851104388799e-14,1.652011860642233e-13,1.5143442055887135e-13,3.022027073029676e-13,8.171241461241152e-14,1.6786572132332367e-13,1.0436096431476471e-14,1.5720758028692217e-13,1.3880008253863707e-12
0.10111223458038422,7.193766612324003,4.430971206399322,4.44586687375505,4.3994118427000295,8.003712561949378,5.075621112706232,9.156683579140408,1.71155139106957,1.6887600893318473,1.8142053653181396,47.92055063469398
0.20222446916076844,3.0054045470059383,1.798337152563988,7.7899070765538045,3.328782036264613,9.75561607649667,4.601700448080142,1.3064573764824716,0.7072039045604749,4.985467684756585,0.9757356782769281,38.25461198104161
0.3033367037411527,3.6176029476694844,6.989841135906079,14.658435181500089,6.310223524891876,1.7470733188754846,3.7228611258370368,17.351311079797608,8.97511468911236,1.0931687822428924,2.807066986263696,67.2726987720966
0.4044489383215369,6.2354636409004955,3.7415998052206203,25.719244925150836,6.315721434770232,2.2129443002057627,5.502769142165108,14.616604791707697,1.6042517199273163,20.15451137280483,8.608858054207783,94.71196918706069
0.5055611729019212,7.886945257294295,1.555909091138934,9.11221908468095,4.579003149592457,12.837065457449103,3.2488193031471115,4.347665547563079,4.7429685708251075,5.634145692465511,4.584725010250127,58.52946616440667
0.6066734074823054,4.277083310816209,17.366495665844486,6.934592693825558,7.855064757839851,11.761548437143558,5.487581662134672,2.2492298931907464,13.268163400141637,3.0309468898324923,2.331392520603532,74.56209923137274
0.7077856420626896,2.2092849070766594,6.749923687176522,2.7153255770054705,2.3407716470572315,14.345936213234802,2.878201893673328,5.488927734155473,5.240031394666826,3.0294858004031884,3.4593019820819704,48.45719083653147
0.8088978766430738,3.3017425101678226,6.094047745285267,5.494992212939712,3.64580947693758,13.701767570921227,1.560895400055172,4.928551549198092,8.68364756146352,5.336205128494694,5.715124742864302,58.46278389832739
0.910010111223458,4.807915853045758,10.478256376890235,4.965941189309673,4.1529076929207385,7.267874626835151,3.4562441607218966,6.995622623756106,6.042334699702819,0.8456702126221833,6.094528820600576,55.107296256405135
1.0111223458038423,5.313450778091352,5.029194431111176,3.1716076268852196,9.228186412391434,3.527562021925618,5.681465723962608,4.875613744584281,0.5404316349374167,2.6903624232542724,8.329746263389945,48.38762106053332
1.1122345803842264,7.505054892821206,3.7150285787314603,3.35176162243624,1.34311736847402,5.30255095062681,5.503982508196542,0.7349348629042316,3.966048787005989,0.9446365608647905,3.6450872712213735,36.01220340328266
1.2133468149646107,12.406010600744706,2.8373108616485356,4.146601928788211,1.275320179975983,3.264384651125588,1.6487084244649541,1.3090229102809057,1.0658138824874581,3.1045677859317413,4.215124881921429,35.27286610736951
1.3144590495449948,3.376908979063522,3.8886373387183135,4.978083641924038,0.29140647399518066,3.393437079780676,1.7490321324220457,3.020881826515082,3.932344505442433,1.7547909772944768,3.233246133126168,29.618769088281937
1.4155712841253791,1.0868661820760501,3.4594098705994973,2.4737198222844548,5.491386026035925,4.541586005423952,4.231897204340563,9.51681645489355,2.1249995981849805,4.3036832451689895,6.022042947298233,43.25240735630619
1.5166835187057632,2.4934520902220183,0.6408500905740064,8.126675088362251,6.436570014062466,5.456646982145028,10.415888201679193,8.054241892988728,3.071700513266112,5.622229167551994,13.421563303667659,63.73981734451946
1.6177957532861476,2.166441727364893,11.74289973737375,10.43555129673828,1.6226721827045245,0.3090642138525897,2.080099051776948,5.527904430396137,3.0340865484696122,9.483115676088667,0.48388357706543744,46.885718441830825
1.7189079878665319,4.954699242564663,10.215482796380387,14.982330983574046,4.3257463220741785,4.459085936668898,3.956174930123487,4.481112401867699,3.41915905500146,4.275465278001426,2.2588281535422006,57.32808509979844
1.820020222446916,6.331993614849516,4.619437392511306,21.402545451084656,4.5396296843867665,3.090952155511742,0.9293602355066204,3.5650214708574683,8.162054313960024,2.439867628869639,3.6195975361625536,58.700459483700286
1.9211324570273003,4.451948792625249,3.7642645048270142,13.57750013638755,4.199347608525496,1.1603485186293243,8.01581395300133,6.495983065359695,10.082614908897199,2.460459705122012,1.2904458031343249,55.49872699650919
2.0222446916076846,3.8220973860168543,2.940306412061802,15.84043648545112,3.7037360561158787,4.983417535708058,5.571643710600172,8.729219578238348,3.8691969880173236,1.9580330773162424,2.833865665518324,54.25195289504413
2.1233569261880687,2.9199241007061056,1.9879755572622508,7.425859065342552,3.0041641840415516,12.175799829481113,1.2371917733198428,4.26703257185837,1.2363900159570909,2.8766402335597827,4.74168305657495,41.87266038810361
2.224469160768453,3.368427695493694,4.613555031009307,3.5954456867457854,5.67883257431647,2.748339386817131,9.977074743312748,5.288396749319279,1.7101571989182462,8.231832692574232,0.8778336614493377,46.08989541995622
2.325581395348837,2.799627904689536,15.615653224645703,8.711187461317689,2.8047792993085974,4.569025027393837,4.893018403299222,9.851921014095259,4.55103030092061,4.190449344215245,1.7975177739114063,59.78420975379711
2.4266936299292214,7.736075243931107,6.632420877034791,4.517745218783635,2.3034070932280306,3.644925685234744,4.023860537247315,9.0250996664921,5.528995300986728,6.567367889659981,5.969372718911462,55.9492702315099
2.5278058645096055,3.426292540918206,6.562811475086266,4.2729977582422904,5.311205123602419,3.7527626866748927,2.155915078706657,12.664436779308879,5.2068360414746016,12.026490692837784,6.033974487608122,61.41372266446011
2.6289180990899896,6.0433211487648,2.823581672414783,0.6387998429285225,5.9778845610830285,1.7753641962998692,2.264265438882216,6.539715102272632,4.1596289293908395,8.965061071033437,5.476345526951958,44.66396749002209
2.730030333670374,7.936715946200586,1.2697872043302463,5.613412132752148,2.784513522186285,2.9711230131456565,4.163029870786755,11.694949955380311,10.90323708143199,8.43676097483343,4.739040456417706,60.51257015746511
2.8311425682507583,9.218124519132244,5.353443411960103,5.425976362401381,3.0332372075627507,1.282869220571272,3.764724384666573,9.457204505542244,8.090899073666193,1.8502387039489683,7.560585607135029,55.03730299658676
2.9322548028311424,10.924442844918964,7.526360766066837,14.068614607132606,5.658807512235163,1.7734231052769132,3.77583188026848,6.893980238523764,10.665834061494472,1.0952906550126242,13.225045597528217,75.60763126845804
3.0333670374115265,36.275739644727764,9.626766287016977,12.406729032709992,5.422969536018689,2.3536307723383527,3.182199742673534,49.198823929673715,18.531065221897833,3.1407003675282934,37.942503501831446,178.0811280364166
3.134479271991911,12.678359198181639,1.917004045311218,7.809261269796541,1.9861349976808793,1.7943183446986073,3.714153499795381,15.940087772864446,12.485023006009692,2.2195230101608145,10.88471407143415,71.42857921593337
3.235591506572295,7.797173483934256,2.0353951024810555,3.647288908854863,6.823737251348443,7.173596482724223,3.3113315781042254,8.659748608257859,5.3947951684684385,4.089449253033366,11.504402629714436,60.43691846692117
3.336703741152679,7.555099580953308,5.11964194612503,1.8611289926447088,29.90083281524501,6.369788832210811,1.6560300668723895,17.75202191663491,2.1535501284307275,7.079547269852505,4.097835709040729,83.54547725801011
3.4378159757330637,2.025656403539372,1.6720735425334488,6.470347503000249,8.002212458577365,7.233990433180459,7.060072553842457,9.379080065201592,3.871532712573442,0.8177449054214405,2.1639456626029445,48.69665624047277
3.538928210313448,3.8444994389584095,1.8314652844729753,4.565476208298834,6.454615681475205,4.612285151717073,6.024603878154516,5.331638492024636,4.772319388871519,3.0987010815089437,5.772567882227265,46.30817248770938
3.640040444893832,4.5176010103024185,2.6913702682761933,7.028729281692802,5.957103260056175,7.063264794649182,1.4515780121528044,3.3977120129275438,4.450751321828494,1.2746465641642604,6.112434304067311,43.945190830117184
3.741152679474216,2.5572672844976814,2.9399855515441495,4.300740214341159,3.032024562404044,14.17367368361186,3.5072685680159537,5.907509603734345,4.890885120551047,1.594122075056976,2.4853377168680626,45.38881438062527
