freq,PowerSpec,sum
0.0,2.6856294965682537e-13 + 0.0im,2.795097486796294e-12 + 0.0im
0.05263157894736842,-18.08219261470197 - 16.475726593453953im,182.29207743680075 - 619.8457522920157im
0.10526315789473684,0.7526574565172018 - 3.9971460813099124im,-220.12232829960396 - 238.83199169008938im
0.15789473684210525,0.5702987369356478 - 1.5161828398007053im,35.527844661008906 - 163.28322094232368im
0.21052631578947367,-5.204324851006927 - 4.17167397004432im,54.46842382665314 + 4.322853523126526im
0.2631578947368421,-5.373397500338227 + 4.549337924609492im,-32.10451337117605 - 110.40594107752784im
0.3157894736842105,2.6181889989661293 + 1.0744920599510848im,-34.43799206898743 - 99.82144845476337im
0.3684210526315789,0.1753642526211644 - 2.8211253686600264im,-28.30450727575006 - 88.67813963901835im
0.42105263157894735,0.24142064147126988 - 0.7236498698083348im,-47.76285416815647 - 40.09016135365117im
0.47368421052631576,1.4401306933669427 - 2.4520792185155855im,4.92272962119677 - 45.62525684848481im
0.5263157894736842,0.6275940098636256 - 0.9295462106099385im,-38.09694827811184 - 22.97561187321317im
0.5789473684210527,-1.3803324437572586 - 4.458035101616412im,-63.925468558904164 - 138.01008646432211im
0.631578947368421,-0.8388905448448052 - 0.5486960837088019im,20.106054384454 - 15.804741294679609im
0.6842105263157894,0.5512541435776057 - 0.2308952805856031im,-50.06429661132489 - 30.51218223282966im
0.7368421052631579,-0.5212067369443674 + 0.05869047719486348im,-1.7213923719879831 - 3.2403656644473156im
0.7894736842105263,-0.36137263886324583 + 0.6522508640562791im,53.33785307559043 + 35.46356657202737im
0.8421052631578947,-0.7938807112840838 + 0.9862431454942862im,82.5021722673017 + 20.722104907897755im
0.894736842105263,0.01181656461387498 + 1.5208950929017582im,11.924356767922541 + 20.87215764045644im
0.9473684210526315,6.192568968172877 - 1.69895411309058im,-51.615623401327795 - 22.360087404621986im
1.0,-3.660627411699203 + 0.0022006310380572325im,88.11666872961383 + 36.33024881027165im
1.0526315789473684,5.173479396966319 - 4.827769229053248im,-16.584861820666234 - 25.062185753517753im
1.1052631578947367,1.787147279278475 + 4.5629157214363705im,-73.15943999633835 - 43.19162905785298im
1.1578947368421053,-0.7700024982546367 - 1.396240015290825im,-3.384332028858058 - 81.34490388403944im
1.2105263157894737,-0.15277128395671608 - 0.8981989859016085im,-80.16806152032548 + 5.229887260870747im
1.263157894736842,-1.5324911649457218 - 1.040710246555905im,53.20693541635441 - 84.4744997617067im
1.3157894736842104,-0.5576521082566096 - 1.2983989384901862im,101.81150402614165 - 46.350922343064774im
1.3684210526315788,-4.782731462053192 - 0.1354698140888123im,18.23629516332856 + 2.823227595507286im
1.4210526315789473,-0.16363910637782714 - 1.3369076027677362im,42.049547947450364 + 5.67065442512896im
1.4736842105263157,1.0124155705238875 - 1.453061539846946im,18.58806714015456 + 22.38309784144164im
1.526315789473684,-1.1491646209352273 - 2.2206725631122186im,-75.02127883062849 - 59.70673038824181im
1.5789473684210527,2.7369260704852163 - 2.298436774741837im,84.92076092717036 + 18.076242832132632im
1.631578947368421,3.7415001166599935 - 4.767264698729822im,-13.327907878189206 - 10.249064416483554im
1.6842105263157894,-3.1599520805707124 + 1.8212204283484303im,-7.414135432730387 - 4.7180985697918345im
1.7368421052631577,-1.5219033255447572 + 1.629957186439234im,-17.905521569975118 + 1.7702344804490413im
1.789473684210526,-1.7761565507556583 - 0.556124060749983im,3.324552967038011 - 24.771081564045897im
1.8421052631578947,-0.5501717936702538 - 0.5412062704647569im,-34.86116122890073 + 14.672206552259194im
1.894736842105263,0.3750501523286094 + 0.6268902198709466im,-34.22019943975363 + 16.11888550294322im
1.9473684210526314,5.590395974222217 - 0.6776422924626408im,24.397331035226266 - 53.495405226615894im
2.0,15.685057824951317 + 0.9013824659483395im,4595.727862280781 - 31.714155046436833im
2.052631578947368,-3.8041994053100936 - 0.27623778617583394im,-104.7292299644539 - 77.78382830152333im
2.1052631578947367,-0.44149178715364584 - 0.79111203667169im,48.728683303653185 - 18.002689744039767im
2.1578947368421053,0.02949613856511285 - 0.258904117970615im,-8.37220441134873 - 13.718200945321037im
2.2105263157894735,-0.5409045175781838 - 0.46091634626788963im,21.229000356286875 - 99.09654167217803im
