freq,PowerSpec,sum
0.0,-6.8833827526759706e-15 + 0.0im,6.439293542825908e-14 + 0.0im
0.1,0.7506670633708927 + 2.187233440624257im,-49.94939876970341 - 25.110957475046373im
0.2,-0.03652137133401978 + 0.22214517762382024im,10.969603348016483 - 4.81279006613887im
0.30000000000000004,0.503271578990472 + 1.046459536645741im,37.329630340845426 - 46.094170698636326im
0.4,0.11101731036309823 - 0.28032598069092785im,-19.67042522505388 - 17.518860034445133im
0.5,0.18555806711462908 - 0.15936378298120454im,-5.3223101981207765 + 19.230706715916014im
0.6000000000000001,-0.1547835279034123 + 0.34327931472364126im,-0.8899792722584684 + 13.740829198371287im
0.7000000000000001,-0.6921537497913823 - 0.9284723354787172im,9.157662564033677 - 14.359230920736561im
0.8,-0.2300541754447332 - 0.2321443269754381im,-15.564215216672748 - 38.94619584727586im
0.9,-0.16236280774388806 - 0.10858250094924676im,7.64045297948789 - 0.07135710729222838im
1.0,-0.19216868487896052 - 0.15612521379610508im,12.636172846962923 + 5.140426721370767im
1.1,-0.18335174081803374 - 0.7033683695331447im,11.013822546846782 - 15.727867502307358im
1.2000000000000002,0.08301253966667102 - 0.07401957831750879im,9.240244733132174 + 6.688878336376902im
1.3,-0.0734271098734009 - 0.21985857335343562im,4.113708878695189 - 11.040123834079816im
1.4000000000000001,0.11722691032060159 - 0.5426478474491402im,-3.835857497155538 + 10.994415022321459im
1.5,-0.40378351477998664 + 0.05297810050316625im,16.64007166911747 + 7.411261620866596im
1.6,0.05985451181032789 + 0.22885944809046355im,-5.672463805931841 + 2.7880257515414115im
1.7000000000000002,-0.028237439628520516 - 0.09707212536190046im,23.191661764497315 + 8.629455044265406im
1.8,0.11447936352237166 - 0.9070644448061147im,22.317048718810458 + 20.20078567237723im
1.9000000000000001,-0.9940128764787709 - 0.999532593339223im,4.191168672909323 - 0.8747952796611336im
2.0,0.6927065107774895 + 1.2680040616321493im,1203.3819611546392 - 20.44845143487059im
2.1,0.40568427175585264 + 1.1631516264094865im,0.07658492790346844 + 0.47182941012394053im
2.2,0.39476322766629124 + 0.36183059978966037im,4.838705952579658 + 16.18216404311563im
2.3000000000000003,0.44840754337045247 - 1.5266815505723002im,29.151161518059887 - 10.448577121609869im
2.4000000000000004,-0.36896409783235007 + 0.06729411926837986im,6.274878713173837 - 3.686946476400282im
2.5,0.29199210389791525 - 0.12291239399762699im,-6.119755581753534 + 0.8999228605313169im
2.6,-0.1289777801157709 + 0.25326597428833436im,-6.466705377390479 - 5.352639664631928im
2.7,-0.5418872427339279 + 0.04907967154479678im,5.8330225622796466 - 11.936593505544815im
2.8000000000000003,0.029570080711293124 - 0.1306740005473602im,0.4325355088541191 - 2.032499253728462im
2.9000000000000004,-0.12960055950144084 + 0.06596889360913727im,5.732650256880481 + 9.499384624642696im
3.0,-0.16948880672816088 - 0.08657684771204854im,16.54005132211299 - 6.623486149473667im
3.1,-0.26966112811716536 - 0.2964188401609211im,-3.189195065580278 - 11.806048994425254im
3.2,-0.1093230921125814 + 0.06543905879682374im,8.676666632557897 - 2.9015391331708282im
3.3000000000000003,-0.3778322049590997 + 0.3464745670299487im,12.151631263442466 - 1.4639917485785074im
3.4000000000000004,-1.1043671162972748 - 1.0487888788707038im,-8.898052817064887 + 8.006973249985077im
3.5,1.1126483207915192 + 0.28190002534390574im,28.72102254491437 - 5.757197742105284im
3.6,0.6626101958157057 + 0.8642460932929339im,0.38867581245356164 + 15.753187635889939im
3.7,0.5984962893516332 + 0.22948709665659273im,11.63993910369181 - 3.6907461534581003im
3.8000000000000003,0.5296218470359314 - 0.314484835144362im,-3.8352911418670232 - 3.956994829786262im
3.9000000000000004,-0.019922221906394977 - 0.6207369422552909im,5.540191236375311 + 29.06059085856963im
4.0,0.6913775451226531 + 0.8454638594820932im,517.6798866913582 + 17.602767463272812im
4.1000000000000005,-0.3650652397055896 + 0.8801720262632916im,8.453337752860898 + 18.976047816922186im
4.2,0.34131291947579756 - 0.11580267981814252im,7.411452534824917 - 14.17757732045627im
4.3,-0.8612845943200276 - 0.3437607963262092im,14.168814067834886 - 33.72181451305076im
4.4,0.5402896553338619 - 0.2426913524145896im,-27.588748494914782 - 10.939049090722733im
4.5,0.2757379750693415 - 0.15652173917596218im,19.997670304791466 - 16.837885742851938im
4.6000000000000005,0.4185743648306479 + 1.0306613655857255im,-2.8140726518914914 - 5.230539338983425im
4.7,-0.19693389301001818 + 0.4306095215696639im,5.391910715885639 + 9.778261713590705im
4.800000000000001,0.06360705146052242 - 0.14368523369764252im,0.3288384668946994 - 7.197981842336635im
4.9,-0.020232701571764294 + 0.23481373848064638im,22.32600295455309 + 10.883535073886108im
-5.0,-0.018718835302531822 + 0.0im,3.1217513916673765 + 0.0im
-4.9,-0.020232701571764156 - 0.23481373848064635im,22.326002954553072 - 10.88353507388611im
-4.800000000000001,0.06360705146052242 + 0.14368523369764258im,0.32883846689469165 + 7.197981842336637im
-4.7,-0.1969338930100181 - 0.4306095215696639im,5.391910715885635 - 9.7782617135907im
-4.6000000000000005,0.4185743648306477 - 1.0306613655857255im,-2.8140726518914914 + 5.230539338983426im
-4.5,0.2757379750693414 + 0.15652173917596213im,19.997670304791455 + 16.837885742851945im
-4.4,0.5402896553338621 + 0.24269135241458947im,-27.588748494914782 + 10.939049090722724im
-4.3,-0.8612845943200277 + 0.34376079632620926im,14.168814067834898 + 33.72181451305075im
-4.2,0.3413129194757975 + 0.1158026798181424im,7.411452534824911 + 14.177577320456267im
-4.1000000000000005,-0.36506523970558946 - 0.8801720262632918im,8.453337752860909 - 18.976047816922197im
-4.0,0.6913775451226531 - 0.8454638594820932im,517.6798866913582 - 17.602767463272812im
-3.9000000000000004,-0.019922221906395005 + 0.620736942255291im,5.540191236375278 - 29.06059085856964im
-3.8000000000000003,0.5296218470359314 + 0.314484835144362im,-3.8352911418670224 + 3.9569948297862583im
-3.7,0.5984962893516332 - 0.22948709665659278im,11.639939103691816 + 3.6907461534580976im
-3.6,0.6626101958157058 - 0.8642460932929338im,0.38867581245356675 - 15.753187635889942im
-3.5,1.1126483207915192 - 0.28190002534390574im,28.721022544914366 + 5.757197742105282im
-3.4000000000000004,-1.1043671162972748 + 1.0487888788707038im,-8.898052817064894 - 8.006973249985068im
-3.3000000000000003,-0.37783220495909964 - 0.3464745670299487im,12.151631263442464 + 1.4639917485785137im
-3.2,-0.10932309211258132 - 0.06543905879682375im,8.6766666325579 + 2.9015391331708202im
-3.1,-0.26966112811716536 + 0.2964188401609211im,-3.1891950655802708 + 11.806048994425247im
-3.0,-0.16948880672816088 + 0.08657684771204854im,16.54005132211299 + 6.623486149473667im
-2.9000000000000004,-0.12960055950144092 - 0.06596889360913724im,5.732650256880467 - 9.499384624642703im
