freq,PowerSpec,sum
0.0,3.3173463975799677e-13 + 0.0im,1.3455903058456897e-12 + 0.0im
0.1111111111111111,4.595434216620773 + 0.46865447138935673im,38.610201024171324 - 74.36068298987367im
0.2222222222222222,-3.61622460232251 + 0.36387980224175337im,-11.017639278706815 - 44.31725471469106im
0.3333333333333333,1.185668072127831 + 0.7837825376480311im,-17.838660395519415 - 14.425204447802233im
0.4444444444444444,-0.07344575360922656 + 1.7018938337431428im,-16.548157510423735 - 11.441021279468973im
0.5555555555555556,-3.5282516261421435 - 1.4366890609358445im,-17.0977242927912 + 42.11050283782918im
0.6666666666666666,0.004033552746922908 - 0.18779334593881447im,27.681076789794457 + 11.017226850746258im
0.7777777777777777,-0.21861754231524344 - 0.25880803275844694im,-17.721523026933475 - 11.01140131164761im
0.8888888888888888,-0.2851002412608228 - 0.2892056465275343im,29.35788952351362 + 3.255999949522185im
1.0,-0.340799013044339 - 0.33179227153265967im,-12.716700554049192 + 9.60869483240933im
1.1111111111111112,-0.45895608068186483 - 0.42017593712113355im,-9.411741591142121 - 4.9182537997082925im
1.222222222222222,-1.1227414080097646 - 0.7555392408753007im,-2.501728338810458 - 8.041355489377947im
1.3333333333333333,1.5884872727067603 + 0.09820772864539079im,9.788061852067838 - 29.271996860615847im
1.4444444444444444,1.187323248552898 - 0.6466480902349789im,-33.21645833879565 + 19.091694864053558im
1.5555555555555554,-1.318611392281927 + 1.3285816850885128im,-12.88654008320182 - 4.7554642521764565im
1.6666666666666665,-2.3963790209039106 + 1.0264314728928308im,12.455277654696655 - 4.136613480911974im
1.7777777777777777,0.3162272010258331 - 7.415215481014135im,-7.608496554962847 - 14.819924257357327im
1.8888888888888888,-0.46655693531310516 + 0.18856799480727118im,-0.6726931150782012 - 5.015297784145691im
2.0,-2.656181612816227 + 0.8993887864832618im,-18.12150411031687 - 2.329921826974963im
2.111111111111111,-0.8412257123252933 - 0.0015260483704241379im,6.23099876567258 - 2.1784284416652806im
2.2222222222222223,-3.0129080442218186 + 1.388679364793795im,6.548711892517039 - 3.7810655448482837im
2.333333333333333,-6.272738149348289 - 3.3203356917279314im,-1.0755506925618281 - 9.99755980227148im
2.444444444444444,-3.6293743578088207 - 5.285042192483548im,-4.552255155048606 - 3.0362215276959708im
2.5555555555555554,1.9881122607571475 + 4.269571840057987im,9.290976028741369 + 7.70566204868338im
