freq,PowerSpec,sum
0.0,-6.0285110237146e-14 + 0.0im,1.0835776720341528e-13 + 0.0im
0.06666666666666667,1.757852918753422 + 2.899946354453779im,3.8529190995975933 + 6.830170518140685im
0.13333333333333333,0.5041617291016294 - 0.22764526027249274im,3.577331969316405 - 3.002256709664989im
0.2,-0.03381915298635729 - 0.03335388321224171im,-2.9192820439150036 - 0.8290733755000826im
0.26666666666666666,-0.45384112173991425 + 0.36368799848903177im,3.0701108862787008 - 8.317512876421274im
0.3333333333333333,0.542945313179628 - 0.03132255635076506im,2.056638875653837 - 10.087990924283956im
0.4,-0.028248676727117228 + 0.7177169684959752im,-5.572651813299556 - 7.583706856701871im
0.4666666666666667,0.01545379735655733 + 0.8320604986796869im,3.827706684847341 + 5.944806855081201im
0.5333333333333333,0.4785211435835761 - 0.12135457597027288im,2.129566795387001 + 1.7864745523475087im
0.6,-0.27161829615039995 + 0.5060705266278629im,-9.292401487236345 - 2.5433333486382046im
0.6666666666666666,-0.2443067012287633 + 0.005144268755875703im,4.101592763525221 - 4.050383928855136im
0.7333333333333333,-0.11096174103157014 + 0.5058450335064406im,1.2339351410363444 + 6.363501845984436im
0.8,0.8116797471442987 - 0.4497450544907594im,4.0655044628752215 - 8.042704320045475im
0.8666666666666667,-0.25359722874100765 + 0.3308604958721618im,-12.075250442397465 - 3.1036016433204im
0.9333333333333333,0.11847476925446865 - 0.020975580980508973im,1.1309469560300376 - 1.9523260140338468im
1.0,0.24447557652395957 + 0.21712457030559434im,-3.95159796142892 - 4.472408413949108im
1.0666666666666667,-0.03294247509493621 + 0.9889723554339556im,4.390826420983837 + 5.775174904251773im
1.1333333333333333,-0.8685956150800829 - 0.5739722923467347im,-0.957730299062467 - 2.297509367958795im
1.2,-0.5063447418308394 - 0.11671435587091022im,2.086447042120622 + 4.5528516680515745im
1.2666666666666666,-0.5885094735881213 - 0.6665471976807267im,0.3846643821421438 + 1.9737057831699711im
1.3333333333333333,0.08567828889338877 + 0.5892570254735406im,0.25798475036277313 + 6.454825231271157im
1.4,-0.36522530593262925 + 0.3076430520668181im,-0.6961702047785497 - 3.765388207155243im
1.4666666666666666,-0.15934540546718767 + 0.8950865569176849im,-5.0306538927185604 - 2.9930344801834683im
1.5333333333333332,-0.9637820982704518 - 0.053092823700705394im,1.6484556809480186 - 2.410718647367504im
1.6,-0.2732192187940635 + 0.2576747146079834im,-5.2655308008696675 + 1.2356420456016928im
1.6666666666666667,-0.5915206878733703 + 0.1780970043291933im,-1.6856992979527483 - 2.760930841539926im
1.7333333333333334,-0.6951665040060793 + 0.229569430858455im,-0.5901467984302768 - 3.0349210185875397im
1.8,-0.8312549775934621 + 0.08607437268418078im,-2.226922412639269 - 2.314666647686507im
1.8666666666666667,0.4186518038338843 + 0.809953133788633im,-0.7642179758631291 + 12.92900005772778im
1.9333333333333333,-0.11285058306548368 + 0.38880992237795im,0.061700264875379274 - 8.434560788418162im
2.0,1.5206966613992452 + 1.2684563397013642im,71.20390340793836 + 3.9993939481275564im
2.0666666666666664,0.29145638812031127 - 0.2856992903939439im,-7.072991289298736 - 4.5964663241124635im
2.1333333333333333,0.021048634721223786 - 0.5235056012514117im,1.3004208767691143 - 1.4833591692199013im
2.2,0.5349263835529173 + 0.22607568757101604im,4.9755608993967275 - 1.4218359129205704im
2.2666666666666666,-0.5126663554842688 - 0.05802708900985225im,5.0232981630762685 + 1.763940265832447im
2.3333333333333335,-0.05869162171049397 - 0.3923612055033431im,3.631280342881895 - 2.4468652324304236im
2.4,-1.026219164410433 + 1.0672509643187673im,-3.091517144015269 + 4.331930913446079im
2.466666666666667,0.3046445854817631 - 1.4838453569421914im,2.779777374733784 + 3.160938118281256im
2.533333333333333,0.3254424493027627 - 0.17129830286628556im,-7.098397756652314 - 7.691651280770996im
2.6,0.870797503549653 - 0.07117115916596715im,1.3883862809631262 + 1.6699456785075761im
2.6666666666666665,0.05961656546985508 - 0.6683907552428778im,-3.3723743004152253 + 0.7163260505554854im
2.7333333333333334,1.0012991614040998 - 1.994183396061685im,10.2446657432048 - 3.823383530658724im
2.8,0.25612171077004703 + 0.2768419763784362im,1.5987750039922244 - 1.0979591628423833im
2.8666666666666667,0.17384687484077033 + 0.3360497176154002im,-8.9385339066242 - 3.6547143764166985im
2.933333333333333,0.19810459596449012 + 0.16189857840972577im,1.6263521876026716 - 0.48984130119951264im
3.0,-0.4492158492597407 - 0.4180914041821334im,3.722820563225823 - 4.605132637969246im
3.0666666666666664,-0.6828621565105556 - 0.3293475318293118im,-2.726461925983357 + 4.934061685991554im
3.1333333333333333,-0.03289097491925591 - 0.21491247383140805im,-2.369054457514704 + 3.9792873897872356im
3.2,-0.40322773495031256 - 0.11051800796020894im,-5.594515032459083 + 4.419086302590353im
3.2666666666666666,-0.9002153311377422 - 0.6703733138271946im,-2.4109339861038994 - 5.9558823835415im
3.3333333333333335,0.9125307269230988 + 0.056747616017528424im,4.269872623820827 + 1.990918560916424im
3.4,0.361004761658233 + 0.05718325435541824im,-0.31144905347212976 - 0.8885783410229207im
3.466666666666667,0.04713042041085802 - 0.17754684510062646im,9.177333617232456 + 7.523949998332332im
3.533333333333333,-0.17738690947424748 + 0.45528405669988536im,5.869278528846175 + 0.3178260982008633im
3.6,-0.2278104709878318 + 0.5784722030738686im,-2.64166534408168 - 8.070121894814209im
3.6666666666666665,0.06371048350394758 - 0.269063699519506im,-2.817596663215141 - 2.9304274639503873im
3.7333333333333334,-1.1184216432329395 - 0.9633968325553826im,-3.8345881313147894 - 0.4126525556613201im
