freq,PowerSpec,sum
0.0,4.884981308350689e-15 + 0.0im,-1.2989609388114332e-14 + 0.0im
0.1,0.7618733234562545 - 0.07312499104904621im,8.298295903997415 - 4.689281874772821im
0.2,0.2567078387244988 + 1.9538108305917647im,4.697902233457403 - 2.9095297848789885im
0.30000000000000004,-0.1875470791382334 - 0.06694988645714728im,-0.08761265562832224 - 0.2877938399074699im
0.4,0.027681155692601794 + 0.042742048848796566im,2.7872349531343206 - 1.000136067293752im
0.5,0.5565909827042937 - 0.28481143964297273im,-6.945974563146422 - 1.0751402428765084im
0.6000000000000001,-0.40767033669194896 + 0.09013592429204709im,1.1622942614328595 + 7.498173800748834im
0.7000000000000001,-0.05162105954127216 + 0.15100846887188782im,0.7999008034072285 + 0.9660765662138816im
0.8,-0.21559739383594734 + 0.02928243383583011im,2.8555161921451813 + 1.3817975277530286im
0.9,0.21406583546988694 + 0.7834504252799885im,0.6554970715290613 - 1.8646757928253137im
1.0,0.9021036770987909 + 0.5661699269976492im,4.284659683125074 + 3.9158915784846373im
1.1,-0.11892938169669186 + 0.10184637396714585im,7.905003307398591 - 2.9089496089531353im
1.2000000000000002,-0.41189143414985585 + 0.054186024386334714im,-5.825994194391345 - 2.536167597843547im
1.3,0.26072901470767385 - 0.49272890123966306im,-2.8154979335686665 + 1.0527910622208476im
1.4000000000000001,0.5960080472721434 - 0.16995251709488673im,5.812219956939645 - 2.341548803534902im
1.5,0.002077740111196047 - 0.08030828144825508im,3.7910633533287355 - 0.4248705079907075im
1.6,0.13377758487421232 - 0.18472431285158938im,0.5478563353293012 + 1.7737585627369394im
1.7000000000000002,-0.30090949894547736 - 1.0591285393211523im,-5.2886878842090255 - 4.090082569139805im
1.8,0.12862368077819 + 0.5500089386453204im,0.3732896339270121 + 1.6436143947760062im
1.9000000000000001,0.1031433396291288 + 0.41432495505238653im,0.2675785126442604 + 1.9063919086718157im
2.0,-0.24200740462444736 + 0.7459351936747248im,28.024277314568103 - 2.7689935158264527im
2.1,0.7510011832118899 + 0.19780212315820328im,3.2300240652224694 + 2.314376154612156im
2.2,-0.2557479042752635 - 0.22916845020418483im,1.8931858173800027 - 0.6761987603915801im
2.3000000000000003,-0.15814267433500503 + 1.486048435647024im,-0.41465302778126156 + 2.3972844918150535im
2.4000000000000004,-0.2724536079413975 + 0.8639739591734232im,-0.33050005660815834 + 3.27644181425761im
2.5,-0.34148161128964244 + 0.33876914835539906im,-3.2228915828959543 + 0.22631038133830822im
2.6,0.3506753336957261 + 0.08083272028933353im,3.3496481048931654 - 1.0929042574950374im
2.7,-0.248359113778585 + 0.9399040320551899im,1.1590805676981848 - 5.148060656454352im
2.8000000000000003,-0.003175509404272858 - 0.33204463247300614im,-0.003038135257930008 + 2.3910689119286204im
2.9000000000000004,-0.042108859761014354 + 0.5318935311697673im,4.671205263734139 + 1.5436032855823068im
3.0,0.17350368709378955 + 0.47752295212963886im,-0.668544609983774 + 2.984245830110901im
3.1,0.20259614292302883 + 0.44855206706938433im,1.1046217748676397 + 4.398175495947181im
3.2,1.1696226147695223 + 0.12747039636064336im,-6.704859542414294 - 2.157156844450689im
3.3000000000000003,-0.4192479891934346 + 1.6905904265274045im,-4.129510520277006 + 1.6458681627002067im
3.4000000000000004,-0.6899469456609457 + 0.42681636380032223im,-6.722627484291386 + 2.548432424818799im
3.5,-0.4410862914708736 - 0.24918983379038004im,4.408762033280653 + 0.6549804304322911im
3.6,-0.6819260574475231 - 0.7417158501905313im,-6.898506613603953 + 1.5338146507512795im
3.7,0.196291991122115 + 0.02165326230040332im,-3.5568056699936106 + 1.3162959904545866im
3.8000000000000003,-0.24679884154126755 + 0.35669590011125013im,1.5103410199566178 + 7.781246795225384im
3.9000000000000004,0.11314351475669177 - 0.13748237590361198im,-2.054673936256451 + 1.5473350232372225im
4.0,-0.13851747974716838 + 0.23797866507801968im,1.3586874511806666 - 5.504955521470581im
4.1000000000000005,0.7386651126171757 - 0.18349042437076027im,0.5627261617337911 - 2.8101633362506964im
4.2,-0.14728961400200158 - 0.4418769309149369im,5.13589847448591 + 1.67190990583949im
4.3,0.17272539056974964 + 0.2692665317329459im,-4.593455194927333 - 1.4219141193873885im
4.4,-0.2237170434298356 - 0.34391903231018117im,4.217598120294966 - 1.6826313450323367im
4.5,-0.285312819182566 - 0.2163045732613177im,3.399239844874907 + 0.7542671705278727im
4.6000000000000005,-0.2833236860102547 + 0.589396987666415im,4.279195699744125 + 3.0609466372134495im
4.7,-0.6071091397589551 - 1.102033673804819im,0.31143976849133537 - 1.3472816010954494im
4.800000000000001,-0.8472135113088763 + 0.11400609221495896im,0.8176501634147335 - 0.8943677695382907im
4.9,0.1719596667295469 - 0.508442488507365im,-0.7504324749743946 - 1.016428065215752im
-5.0,0.38595221164325744 + 0.0im,7.436194711341107 + 0.0im
-4.9,0.17195966672954682 + 0.508442488507365im,-0.7504324749743954 + 1.0164280652157514im
-4.800000000000001,-0.8472135113088766 - 0.11400609221495904im,0.8176501634147351 + 0.8943677695382919im
-4.7,-0.6071091397589553 + 1.1020336738048193im,0.31143976849133603 + 1.3472816010954491im
-4.6000000000000005,-0.2833236860102547 - 0.5893969876664151im,4.279195699744126 - 3.060946637213449im
-4.5,-0.28531281918256596 + 0.21630457326131772im,3.3992398448749066 - 0.7542671705278727im
-4.4,-0.2237170434298356 + 0.343919032310181im,4.217598120294966 + 1.682631345032337im
-4.3,0.17272539056974964 - 0.2692665317329457im,-4.593455194927333 + 1.421914119387389im
-4.2,-0.14728961400200158 + 0.4418769309149371im,5.135898474485908 - 1.671909905839492im
-4.1000000000000005,0.7386651126171757 + 0.18349042437076027im,0.5627261617337909 + 2.810163336250698im
-4.0,-0.13851747974716838 - 0.23797866507801968im,1.3586874511806666 + 5.504955521470581im
-3.9000000000000004,0.11314351475669177 + 0.13748237590361198im,-2.054673936256449 - 1.547335023237221im
-3.8000000000000003,-0.24679884154126752 - 0.35669590011125013im,1.5103410199566176 - 7.781246795225383im
