freq,corr1,corr2,corr3,corr4,corr5,corr6,corr7,corr8,corr9,corr10,sum
0.0,3.637090628672013e-13,6.863398738232718e-13,2.9887203822909214e-13,1.199040866595169e-13,6.31494856406789e-13,1.616484723854228e-13,2.4069635173873394e-13,2.851052727237402e-13,9.254819133275305e-13,4.18332035678759e-13,4.1315839638400575e-12
0.10111223458038422,18.22205543114704,18.11767827279733,31.646925950846043,5.884958622259977,6.0582429796645565,18.42632306302427,8.054124307464695,13.662820570240338,5.362237961155768,0.897189243904846,126.33255640250486
0.20222446916076844,9.46126502275968,26.635362478406346,6.704547464867632,41.21726022326706,5.31531147273821,8.65745511706786,4.201182391299771,11.610600488827654,31.935662906367106,27.8066935729693,173.54534113857062
0.3033367037411527,21.442784017185982,15.757676001844823,13.70433673649443,51.37488421730911,21.758666677752128,19.33761533358617,8.289569256976872,17.58778049073969,23.282026136112243,30.98849264201588,223.52383151001732
0.4044489383215369,22.038600708784067,11.52402005728549,11.423916799506577,50.96706613517985,7.796611777022067,8.01114081383871,28.229296482015684,25.85344545796867,6.4951268015493175,10.892426919531411,183.23165195268183
0.5055611729019212,16.962772265440105,12.86024033999377,10.046415492481712,18.447811883377064,14.326568452415591,23.210099321385734,31.510468624565785,12.947635716269287,11.734604380992867,10.199344297180538,162.24596077410246
0.6066734074823054,28.947121140048868,12.642425440198918,34.69709851973157,16.93272195701979,22.538051331484805,13.769497039473125,18.586965922386675,18.673936037553442,39.89518103146131,7.130659225263982,213.81365764462245
0.7077856420626896,24.869288123210136,26.674463400303598,11.003832087664987,8.957891886475263,2.4575684790974783,22.263484679058703,9.016748434218117,15.223968214386774,1.1322981848347564,6.604106778666099,128.20365026791592
0.8088978766430738,18.800086620850724,21.883879594288334,23.229061250858408,17.666113185098588,13.742435443274974,20.72417172639048,22.84397123195662,21.450668147550502,19.48161742497622,7.986730188102611,187.80873481334746
0.910010111223458,4.945777855045261,1.465210465191798,21.23413899617773,20.033348765032976,11.049907582119728,13.395537586933102,13.172163284032115,22.28208879364459,48.9283555801524,14.332056375131469,170.83858528346116
