freq,PowerSpec,sum
0.0,-1.6653345369377348e-15 + 0.0im,-2.7988722450800196e-13 + 0.0im
0.1,0.3122214236621553 - 0.3667316304129754im,0.5088671360661635 - 28.37323099013454im
0.2,-0.8681512541228058 + 0.1892328823126934im,-30.82488823797014 - 5.372518166810024im
0.30000000000000004,0.6423428885442409 + 0.6988030489583985im,2.9485009856096127 - 4.171033771862165im
0.4,0.6402335865056117 + 0.7445997170720992im,20.4283864367005 + 1.0650920217208057im
0.5,0.41795411864957926 + 0.737560064464652im,18.17744672950034 - 1.9905524209982572im
0.6000000000000001,0.546578454143352 - 0.3765951367234452im,5.9353727346061795 - 16.018134412340956im
0.7000000000000001,0.9534180580306499 + 0.6461336690379809im,9.118869799811817 + 2.254598445958499im
0.8,-0.3141658097383546 + 0.668612590346662im,-5.972341215091651 + 11.312696709645119im
0.9,0.35441221409840445 - 0.004453065847829507im,10.050182552022383 - 15.079400369038634im
1.0,0.8178037076786004 - 0.004948738544964873im,13.867113752036717 - 7.96243018538585im
1.1,-0.45616998072519266 + 0.4235755815888441im,-0.417954144960772 - 5.332631820035209im
1.2000000000000002,-0.07010282585473676 - 0.23663340280987066im,-21.062783802773254 - 8.75236850358663im
1.3,0.15281454171499237 - 0.7742350540149306im,-20.594312057633108 - 8.426985878198819im
1.4000000000000001,0.14953903467078183 - 0.044472866422751306im,7.1951647128639955 + 12.682553465076055im
1.5,0.023491531807217136 + 0.37273753130116183im,5.8141829604107915 + 16.27043104723516im
1.6,-0.582252192612906 - 0.7603740263746559im,-1.7779393305395308 - 4.764321296593832im
1.7000000000000002,0.15044540599585743 - 0.6739772414893987im,-2.113721038463059 + 25.12192574573309im
1.8,0.9048353499470054 + 0.6054302524060451im,-11.100594369059712 - 16.777260871966796im
1.9000000000000001,0.09649628047661976 + 0.1823487533139495im,-5.278408457490966 + 3.5379236723156353im
2.0,-0.010257082688947955 - 0.22112523499278197im,167.9980680927943 - 17.193229939227713im
2.1,-0.7330324460060347 - 0.39269899589613055im,6.282955028075602 + 11.36096808411779im
2.2,-0.9641342742840922 + 0.4602170100803894im,3.507974307867987 + 0.900516530771352im
2.3000000000000003,-0.4325226673693724 - 1.72208916206736im,-2.093048990706378 - 22.561661183105727im
2.4000000000000004,0.20303164222849246 + 1.582843833591239im,8.642098598634464 + 5.513525092986656im
2.5,-0.6155585669253569 + 1.0370692504429377im,-2.9242445621572903 - 1.2262509993944817im
2.6,0.25511512011494647 - 0.19413958508766466im,-12.201585225083825 - 11.77051382328913im
2.7,-0.3903919631907792 + 0.9466874559054653im,12.563614780858181 - 17.78049091934915im
2.8000000000000003,-0.12799825457302894 - 0.019431021095303466im,-21.485487759674065 + 6.014360691978702im
2.9000000000000004,0.14344018264139752 + 0.6176287907198957im,-18.086376633966353 + 10.61354589443086im
3.0,-0.2610358726916957 + 0.10989827813066508im,12.251273226234547 + 5.283053555957555im
3.1,0.25663130005891066 + 0.4426310564302312im,-6.154353565065077 - 15.499919597419671im
3.2,-0.017796534513646337 - 0.2982638961615234im,-18.68380203997199 - 6.435099094919938im
3.3000000000000003,-0.11362591241232511 + 0.29730773246161074im,-5.659882972848121 - 6.2712403044443255im
3.4000000000000004,-0.088361827071534 + 0.2816802041972527im,-7.064469730006096 + 11.197822794210238im
3.5,0.29261757794768917 - 0.4084577269853692im,11.287934930137085 + 7.277107768358479im
3.6,-0.04421350313336715 + 0.5416772276422656im,-1.7262498510785047 + 5.966197845330654im
3.7,-0.5391666852229536 + 0.4586845309854679im,13.302686552246394 - 3.1883550448257862im
3.8000000000000003,-0.14280833729328568 - 0.40169776550184444im,-13.052369861612691 - 1.0020339830787992im
3.9000000000000004,-0.05494213070104126 - 0.143944351274563im,1.3396205764713143 - 14.099224473482579im
4.0,0.17621062155865216 - 0.43622134448358857im,107.93788109846322 + 5.45448811739752im
4.1000000000000005,0.38290840966357764 + 0.5957233943300879im,-0.6202809437919227 - 2.003554475005492im
