freq,PowerSpec,sum
0.0,-5.773159728050814e-15 + 0.0im,2.609024107869118e-13 + 0.0im
0.1,0.7542033787330187 + 0.13496908303854555im,1.6435412713109019 - 16.954964691266575im
0.2,0.3085126548849572 + 0.2153289365869112im,-17.52445509714991 - 28.48632039441705im
0.30000000000000004,-0.2189211524362228 + 0.6468196092177422im,30.690491707285727 - 5.306641934863316im
0.4,-0.2648670614337842 + 0.30201120791244745im,-14.626768239333046 - 13.280491256603472im
0.5,0.0538202879024046 + 0.8091337540351056im,-5.531842658470681 + 2.5388938580982874im
0.6000000000000001,-0.37400541844571467 - 0.956220657595712im,-2.1254497149619307 - 7.062082657739456im
0.7000000000000001,-0.014474980939128246 + 0.1329210636735026im,-3.9264233790235936 + 9.863661540022077im
0.8,0.4636884152649165 - 0.3177436846126157im,8.608354139873137 - 19.75086400630138im
0.9,-0.6132636894087953 + 0.3262342428081385im,15.160114954915995 + 6.174265351173405im
1.0,-0.8699326332083082 + 0.26634812548567766im,-8.523799436682308 - 8.500783827209096im
1.1,-0.17711799240968823 + 0.6996198549636719im,22.5289327861858 - 6.187717554957368im
1.2000000000000002,0.3163326693139955 - 0.48192750144686397im,18.204329663510073 - 4.214338875833174im
1.3,-0.2539529569218482 + 0.3668051794656648im,1.3040350731787131 - 10.462077133354802im
1.4000000000000001,0.26811584372437786 - 0.513357965195845im,9.781040829764072 + 0.09978205477484359im
1.5,0.3147769045840405 - 0.012268650742799536im,-0.5355417346629202 - 1.236828766179546im
1.6,0.8804640690460841 + 0.051485096538342934im,-1.4870196442059405 - 7.045426653804213im
1.7000000000000002,0.9882307925263839 + 0.09283687006280256im,-12.379133201382214 - 6.123671572897084im
1.8,0.6962747592584784 + 0.6485776652661548im,1.1831930122360874 + 0.26703324169539155im
1.9000000000000001,-0.056215402328343544 - 0.19225936158322474im,-1.658713722972415 + 1.7374287889965505im
2.0,-0.525680658645175 + 0.5751211643255382im,98.26094885377341 + 3.966014665941875im
2.1,-0.06221390389019582 - 0.352453128438881im,-0.8693828071712659 + 1.3980220832977066im
2.2,0.2654150539804443 + 0.26596870099396774im,13.417515797004553 + 14.82605746441222im
2.3000000000000003,-0.1735640606150332 + 0.34642264909262055im,-9.11343394768062 - 40.67264422674118im
2.4000000000000004,0.0190610246216667 - 0.6793924233601869im,11.708888299670313 + 18.426746062332576im
2.5,-0.19878235726318882 + 0.0936405442810653im,1.3471999383581483 + 20.856420968977197im
2.6,0.24066063721572672 - 0.8380364468179274im,-7.211040109265077 + 5.936577236267612im
2.7,0.11505366955540947 - 0.20366631506457505im,-4.93279567956878 + 9.53018779853465im
2.8000000000000003,-0.1993523292106754 + 0.08224251298996271im,-7.594671600035231 + 14.348494128159427im
2.9000000000000004,0.4210872631015016 + 0.46045292018888173im,13.061165478773606 - 8.956121602153083im
3.0,-0.2922546722035462 + 0.1915892906056044im,15.304063977249225 + 24.123441047480405im
