freq,PowerSpec,sum
0.0,-6.228351168147128e-14 + 0.0im,-3.24551496788672e-12 + 0.0im
0.1111111111111111,0.23982144973230607 - 0.21799267896573593im,270.59116234993326 - 52.45330375800579im
0.2222222222222222,-3.125753054095852 + 0.1060187720772569im,10.625496299245832 - 59.33707521163284im
0.3333333333333333,0.6284895364586697 - 1.05238252402595im,7.090783806298061 - 58.51105859608348im
0.4444444444444444,0.9233538932699309 - 3.7354702282825825im,89.06208907201622 - 27.655282550202138im
0.5555555555555556,-4.23416970844261 + 0.633158646185584im,-123.99562258364533 + 25.690567494083915im
0.6666666666666666,0.004195276142707885 + 2.6057689195080362im,-40.95513144284658 + 58.98000930027704im
0.7777777777777777,0.821434501372122 + 2.250937277067478im,42.22452681419039 + 43.49994293388062im
0.8888888888888888,-2.176429891898876 - 0.2570125348501678im,7.002898331590195 + 15.365948328263666im
1.0,-0.7675665689550832 - 0.6970080840149521im,-5.973328632112355 - 21.416901432194916im
1.1111111111111112,-0.5796301916673648 - 0.122834012080896im,34.781807104844965 + 148.20344136409534im
1.222222222222222,-0.5702575389549539 - 0.08849867720448865im,-54.973047699870285 - 31.79798343814913im
1.3333333333333333,-2.068053784654396 + 2.0129025929861983im,-24.96675970297526 + 38.70812637708374im
1.4444444444444444,-1.7364854568157428 - 2.125507983025771im,27.005540850061458 + 4.641686348085307im
1.5555555555555554,-0.05844366730660833 - 2.5178887830046595im,-0.5976498083671195 - 52.03709287588772im
1.6666666666666665,3.5617014579763904 - 3.6297767163295385im,-2.7565665829195733 + 47.1781974439219im
1.7777777777777777,-1.3296864501237107 + 3.269542487856797im,28.787118154432505 + 32.72643262595971im
1.8888888888888888,0.1536804711717497 + 2.941803406312925im,-47.51497199950207 - 29.53580657072312im
2.0,-1.5686112888665649 - 0.6910983818500703im,46.44147687492503 - 21.094685501913535im
2.111111111111111,-0.9568250549364196 + 0.10909727540437164im,38.675363891312 - 56.70246431964414im
2.2222222222222223,-1.0829995152296965 - 0.0916862669354116im,40.867726636594625 + 19.685413304164022im
2.333333333333333,0.4932601154809674 + 1.7228057128685916im,-29.83296101947995 + 5.903555788711603im
2.444444444444444,-0.6555445123977658 + 0.9661744906022567im,-30.40441312618644 + 35.67321624389382im
2.5555555555555554,-0.330142729506428 + 0.9773455236328246im,-6.742336008752098 - 57.87522509069649im
2.6666666666666665,-1.5949624625348138 - 1.0105305823619097im,-77.19699367116213 - 36.43689320424876im
2.7777777777777777,-0.5980549786924845 + 1.0957138791620729im,-22.45835156271287 + 24.44742715787664im
2.888888888888889,-0.6572366646098 + 1.917385189295132im,51.358857909313606 - 69.25958233496645im
3.0,-0.6699197526405616 + 6.24056565186764im,-60.479345366479144 + 89.18737288150703im
3.1111111111111107,-3.747106461100903 + 0.6175242041602924im,49.47417168165151 - 65.75627846863351im
3.222222222222222,1.0247564851116235 - 5.693907509296721im,79.91115104123205 - 27.90772522133274im
3.333333333333333,1.4803227362414129 - 3.211662892374446im,-14.792339508022575 - 38.12186055951903im
3.444444444444444,1.0469153705860006 - 5.796885591193099im,17.96345008232638 - 12.274304374632548im
3.5555555555555554,0.14367661495921022 + 3.084628938338371im,-7.78695583156627 - 6.91206151326403im
3.6666666666666665,1.347211739984196 - 3.748692904199906im,3.64321877638901 + 52.947697325040544im
3.7777777777777777,-0.19558589191607256 - 0.92468717647388im,34.83740104834981 - 27.93085839272612im
3.888888888888889,-1.0427330155547738 + 0.4169011804077347im,-14.198722846475103 + 12.700913607919492im
4.0,8.031196120622926 - 0.4019699971081734im,3965.946974872786 - 57.749221070164644im
4.111111111111111,0.7693131768253534 + 0.3172022443919589im,28.281166940790712 + 6.986534974103845im
4.222222222222222,-0.1949993092855274 + 0.1853919602389632im,33.85937023602175 + 17.26367464648361im
4.333333333333333,-0.054737154174556935 + 0.2357306350489221im,9.223556061790068 - 31.093721636815225im
4.444444444444445,0.11132077522208761 - 0.1352627334506009im,13.460779841332332 - 30.141167972487832im
4.555555555555555,-0.7685655825266076 - 1.882682474531933im,-29.80259536417992 - 32.097116218427644im
4.666666666666666,0.4246588165486239 + 0.5387114787636007im,-43.939664030335194 - 22.52373119124456im
4.777777777777778,1.7026716543687836 - 1.066300542949877im,40.25242426946995 + 2.8005689320091554im
4.888888888888888,-0.5301094903601424 + 0.7274343530665328im,-33.056716675188575 - 7.916296571179492im
5.0,1.8918791007117441 - 0.7657036058253368im,-56.78909444161759 - 11.277956005677435im
5.111111111111111,0.13430015251453953 + 0.18012986948335263im,-41.16256463671256 - 1.553975293531584im
5.222222222222222,0.040269254596047965 + 0.21740288113800083im,15.63792648936808 - 59.31799280386463im
5.333333333333333,-1.2126174114035542 + 1.4667112903897979im,-1.5990820316391376 - 5.882479577687972im
5.444444444444444,-0.034283928071464076 - 0.1847411056902507im,21.052190835048428 + 36.395117292178796im
5.555555555555555,1.2171086961559539 - 0.011465843039322188im,40.56931523388822 - 70.10334126476491im
5.666666666666666,3.824561289742824 - 0.6648420003560768im,19.070870633384416 - 7.974732355220664im
5.777777777777778,-2.594728216044838 + 1.9032353021978259im,6.030945251367663 + 17.70083414033196im
5.888888888888888,-0.7731657657069316 + 1.9430683032607672im,-62.24710177001975 - 27.736627641235813im
6.0,-1.0041110545759109 + 1.2114534724174901im,-16.74902911021299 - 28.69867528661489im
6.111111111111111,-0.9059387374324649 - 1.4258257868465136im,-0.27269543353619785 + 4.038647996216077im
6.222222222222221,-0.7266588902846967 - 0.6200460858555394im,10.199076191145476 + 30.047020664126837im
6.333333333333333,-0.6028005122395395 - 0.47449576763489665im,-47.787621489792535 + 20.359445476830622im
6.444444444444444,-2.828444783721027 + 0.8604937408223469im,-34.21046456240305 - 21.017703084605824im
6.555555555555555,-0.9053513313536878 - 0.21419686773278213im,-40.24588117322987 - 10.730201732852752im
6.666666666666666,-0.9028115246675834 - 0.2424263396001568im,-41.5500246496811 + 2.690555777809921im
6.777777777777778,-0.9886709656958934 - 0.259321909882554im,-65.66570567407982 + 60.583416811818566im
6.888888888888888,-1.1679427850736208 - 0.2666899295737071im,32.823514554221816 - 27.438385324280674im
7.0,-1.4211389213729886 - 0.09886427827997468im,-36.639938513987374 + 35.934433435481374im
7.111111111111111,-1.6816705082664734 + 0.6979107370964787im,-5.652638310307511 - 79.26623912537961im
7.222222222222221,-4.974136663531281 - 3.8537116874181145im,-9.470995499889593 + 22.066271518053956im
7.333333333333333,6.008195512382446 + 0.6032232596354283im,24.9452451495332 - 38.925122582731646im
7.444444444444444,4.2506003780723605 + 0.49794460235256244im,-41.777303059962634 - 15.221199458993402im
7.555555555555555,0.8299560992920916 + 3.201923680967296im,-8.92610846764448 - 14.030844160064236im
7.666666666666666,2.535030429589153 + 2.7327685629213905im,37.83546262229995 + 19.264492897683756im
7.777777777777778,-5.43041185599107 - 3.4992833302636095im,-9.932471023331928 - 5.967237714311452im
7.888888888888888,-1.0991579373759597 + 0.5415829960333631im,-9.874445366281144 - 26.345368557592337im
8.0,0.40425053178315584 + 2.8335912778100023im,54.85457380813733 - 16.001757842763343im
8.11111111111111,0.0931970062194033 - 3.7663054455897917im,-26.762939080603314 - 3.0491481312406097im
8.222222222222221,-1.5120792220246975 - 2.2272527800622637im,-31.14507368813073 - 70.9085150361408im
8.333333333333332,-4.15309494363543 + 8.731163390844667im,12.947720385476401 + 53.67766476667788im
8.444444444444445,1.3410833348779962 - 1.1686192998826104im,46.20682242549169 - 16.70235834004798im
8.555555555555555,0.86470925866442 - 3.3497545176836265im,-10.766787879570874 + 52.664963976389785im
8.666666666666666,1.0076133978530915 - 0.6880992777052896im,-13.67518794763779 - 10.940407781258479im
8.777777777777777,5.935061446182138 - 7.105699920394416im,-3.4717389100852447 - 1.956391038951229im
8.88888888888889,-1.6954397515381376 + 1.2721122055359908im,-12.658218889450877 + 16.373016219296037im
9.0,5.039024259928755 - 2.001289216923552im,-55.30446192040924 + 32.046307596319366im
9.11111111111111,-0.0371570758883627 - 0.6540616495168324im,-7.450302168062867 - 17.575523406399597im
9.222222222222221,1.7996595674737499 + 0.17495291264064944im,56.93352781778083 + 6.596871152010714im
