freq,PowerSpec,sum
0.0,2.375877272697835e-14 + 0.0im,2.8076430069745584e-12 + 0.0im
0.06666666666666667,0.9925496154044966 - 5.603633039069031im,-44.40666718715108 + 45.20930601954445im
0.13333333333333333,1.1628476473483609 - 2.4337106299131968im,48.69764026330208 + 6.493529353538028im
0.2,-0.7481199777082332 - 1.8894313103993459im,-32.32921392223273 - 10.451762808382718im
0.26666666666666666,0.1860724832225778 - 2.0960128755236305im,0.9938101531950414 - 15.630659362482183im
0.3333333333333333,-0.9883979607761237 - 1.5903499937318468im,-4.780510082470642 - 29.057118443909708im
0.4,-0.31629070888737665 - 1.0627295999192958im,-7.832246995771443 - 13.437893359062382im
0.4666666666666667,-0.10942860239452856 - 0.42754132519168536im,5.518731439203798 + 9.585335964219466im
0.5333333333333333,0.38803450870376427 - 0.9050158136156656im,17.726783592588728 - 1.4336623266986965im
0.6,-0.340080252557429 - 0.6367935803661091im,-6.3096965384232675 + 7.946841590435134im
0.6666666666666666,-1.3405635104300644 - 1.098513323078611im,8.280658562568691 + 6.007560731390198im
0.7333333333333333,-0.9759435282335763 + 0.6471123274224814im,13.561628202939309 + 9.472819509681319im
0.8,0.08632458663480147 - 0.2628294827486035im,8.34721059027083 - 10.213384550579882im
0.8666666666666667,-0.7625028472352489 - 0.8433656365748465im,10.529447888391367 - 20.577928612132247im
0.9333333333333333,-0.4739326960853866 - 0.5341425992522925im,-5.824902255874233 - 14.746602440105635im
1.0,0.033545021952343476 - 0.8683090069090681im,-12.168572571701985 - 7.829700882103731im
1.0666666666666667,-0.3766000157083922 - 0.694265384724636im,1.5861053080712575 - 12.945124265708193im
1.1333333333333333,0.26602636850306594 + 0.04050835907440559im,-11.958433057543996 - 2.2049732627674286im
1.2,0.23969230120519616 - 0.02364517876303343im,-12.602482031632375 + 26.187231397801987im
1.2666666666666666,0.021881332223203487 - 0.22385443341973743im,9.888537751861202 + 3.1492782981540888im
