time,corr1,sum
1.18,0.0,0.0
1.19,0.0,0.0
1.2,5.539566029278505,5.539566029278505
1.21,0.0,0.0
1.22,0.0,0.0
1.23,0.0,0.0
1.24,0.0,0.0
1.25,0.0,0.0
1.26,5.880499290779625,5.880499290779625
1.27,0.0,0.0
1.28,0.0,0.0
1.29,0.0,0.0
1.3,0.0,0.0
1.31,0.0,0.0
1.32,6.040831601712851,6.040831601712851
1.33,0.0,0.0
1.34,0.0,0.0
1.35,0.0,0.0
1.36,0.0,0.0
1.37,0.0,0.0
1.3800000000000001,5.656864656040901,5.656864656040901
1.3900000000000001,0.0,0.0
1.4000000000000001,0.0,0.0
1.41,0.0,0.0
1.42,0.0,0.0
1.43,0.0,0.0
1.44,5.2204536721019466,5.2204536721019466
1.45,0.0,0.0
1.46,0.0,0.0
1.47,0.0,0.0
1.48,0.0,0.0
1.49,0.0,0.0
1.5,5.716263243255127,5.716263243255127
1.51,0.0,0.0
1.52,0.0,0.0
1.53,0.0,0.0
1.54,0.0,0.0
1.55,0.0,0.0
1.56,6.518688360254569,6.518688360254569
1.57,0.0,0.0
1.58,0.0,0.0
1.59,0.0,0.0
1.6,0.0,0.0
1.61,0.0,0.0
1.62,5.716436109405632,5.716436109405632
1.6300000000000001,0.0,0.0
1.6400000000000001,0.0,0.0
1.6500000000000001,0.0,0.0
1.6600000000000001,0.0,0.0
1.67,0.0,0.0
1.68,5.1448518181464475,5.1448518181464475
1.69,0.0,0.0
1.7,0.0,0.0
1.71,0.0,0.0
1.72,0.0,0.0
1.73,0.0,0.0
1.74,5.999497734100241,5.999497734100241
1.75,0.0,0.0
1.76,0.0,0.0
1.77,0.0,0.0
1.78,0.0,0.0
1.79,0.0,0.0
1.8,5.523033409282631,5.523033409282631
1.81,0.0,0.0
1.82,0.0,0.0
1.83,0.0,0.0
1.84,0.0,0.0
1.85,0.0,0.0
1.86,5.6260007063087185,5.6260007063087185
1.87,0.0,0.0
1.8800000000000001,0.0,0.0
1.8900000000000001,0.0,0.0
1.9000000000000001,0.0,0.0
1.9100000000000001,0.0,0.0
1.92,5.976661286630346,5.976661286630346
1.93,0.0,0.0
1.94,0.0,0.0
1.95,0.0,0.0
1.96,0.0,0.0
1.97,0.0,0.0
1.98,5.543137375365344,5.543137375365344
1.99,0.0,0.0
2.0,0.0,0.0
2.0100000000000002,0.0,0.0
2.02,0.0,0.0
2.0300000000000002,0.0,0.0
2.04,6.552666160631699,6.552666160631699
2.05,0.0,0.0
2.06,0.0,0.0
2.07,0.0,0.0
2.08,0.0,0.0
2.09,0.0,0.0
2.1,5.882829529801229,5.882829529801229
2.11,0.0,0.0
2.12,0.0,0.0
2.13,0.0,0.0
2.14,0.0,0.0
2.15,0.0,0.0
2.16,5.532241513313941,5.532241513313941
2.17,0.0,0.0
2.18,0.0,0.0
2.19,0.0,0.0
2.2,0.0,0.0
2.21,0.0,0.0
2.22,6.88417359692728,6.88417359692728
2.23,0.0,0.0
2.24,0.0,0.0
2.25,0.0,0.0
2.2600000000000002,0.0,0.0
2.27,0.0,0.0
2.2800000000000002,5.694433992570931,5.694433992570931
2.29,0.0,0.0
2.3000000000000003,0.0,0.0
2.31,0.0,0.0
2.32,0.0,0.0
2.33,0.0,0.0
2.34,5.983936167852356,5.983936167852356
2.35,0.0,0.0
2.36,0.0,0.0
2.37,0.0,0.0
2.38,0.0,0.0
2.39,0.0,0.0
2.4,6.6533510924800865,6.6533510924800865
2.41,0.0,0.0
2.42,0.0,0.0
2.43,0.0,0.0
2.44,0.0,0.0
2.45,0.0,0.0
2.46,5.628453184060676,5.628453184060676
2.47,0.0,0.0
2.48,0.0,0.0
2.49,0.0,0.0
2.5,0.0,0.0
2.5100000000000002,0.0,0.0
2.52,6.038297039244759,6.038297039244759
2.5300000000000002,0.0,0.0
2.54,0.0,0.0
2.5500000000000003,0.0,0.0
2.56,0.0,0.0
2.57,0.0,0.0
2.58,6.054897609887652,6.054897609887652
2.59,0.0,0.0
2.6,0.0,0.0
2.61,0.0,0.0
2.62,0.0,0.0
2.63,0.0,0.0
2.64,5.491433271530931,5.491433271530931
2.65,0.0,0.0
2.66,0.0,0.0
2.67,0.0,0.0
2.68,0.0,0.0
2.69,0.0,0.0
2.7,6.443905554170103,6.443905554170103
2.71,0.0,0.0
2.72,0.0,0.0
2.73,0.0,0.0
2.74,0.0,0.0
2.75,0.0,0.0
2.7600000000000002,5.629379413267904,5.629379413267904
2.77,0.0,0.0
2.7800000000000002,0.0,0.0
2.79,0.0,0.0
2.8000000000000003,0.0,0.0
2.81,0.0,0.0
2.82,6.016107700452966,6.016107700452966
2.83,0.0,0.0
2.84,0.0,0.0
2.85,0.0,0.0
2.86,0.0,0.0
2.87,0.0,0.0
2.88,6.315263807788126,6.315263807788126
2.89,0.0,0.0
2.9,0.0,0.0
2.91,0.0,0.0
2.92,0.0,0.0
2.93,0.0,0.0
2.94,6.140178001096796,6.140178001096796
2.95,0.0,0.0
2.96,0.0,0.0
2.97,0.0,0.0
2.98,0.0,0.0
2.99,0.0,0.0
3.0,6.097118534902462,6.097118534902462
3.0100000000000002,0.0,0.0
3.02,0.0,0.0
3.0300000000000002,0.0,0.0
3.04,0.0,0.0
3.0500000000000003,0.0,0.0
3.06,6.036238870206361,6.036238870206361
3.0700000000000003,0.0,0.0
3.08,0.0,0.0
3.09,0.0,0.0
3.1,0.0,0.0
3.11,0.0,0.0
3.12,6.49487621148128,6.49487621148128
3.13,0.0,0.0
3.14,0.0,0.0
3.15,0.0,0.0
3.16,0.0,0.0
3.17,0.0,0.0
3.18,5.815861414702294,5.815861414702294
3.19,0.0,0.0
3.2,0.0,0.0
3.21,0.0,0.0
3.22,0.0,0.0
3.23,0.0,0.0
3.24,5.475194387549723,5.475194387549723
3.25,0.0,0.0
3.2600000000000002,0.0,0.0
3.27,0.0,0.0
3.2800000000000002,0.0,0.0
3.29,0.0,0.0
3.3000000000000003,6.98235294629978,6.98235294629978
3.31,0.0,0.0
3.3200000000000003,0.0,0.0
3.33,0.0,0.0
3.34,0.0,0.0
3.35,0.0,0.0
3.36,6.139155054008651,6.139155054008651
3.37,0.0,0.0
3.38,0.0,0.0
3.39,0.0,0.0
3.4,0.0,0.0
3.41,0.0,0.0
3.42,5.876261078147933,5.876261078147933
3.43,0.0,0.0
3.44,0.0,0.0
3.45,0.0,0.0
3.46,0.0,0.0
3.47,0.0,0.0
3.48,5.727733439813251,5.727733439813251
3.49,0.0,0.0
3.5,0.0,0.0
3.5100000000000002,0.0,0.0
3.52,0.0,0.0
3.5300000000000002,0.0,0.0
3.54,6.235167603061288,6.235167603061288
3.5500000000000003,0.0,0.0
3.56,0.0,0.0
3.5700000000000003,0.0,0.0
3.58,0.0,0.0
3.59,0.0,0.0
3.6,6.323029042608222,6.323029042608222
3.61,0.0,0.0
3.62,0.0,0.0
3.63,0.0,0.0
3.64,0.0,0.0
3.65,0.0,0.0
3.66,5.837113860266282,5.837113860266282
3.67,0.0,0.0
3.68,0.0,0.0
3.69,0.0,0.0
3.7,0.0,0.0
3.71,0.0,0.0
3.72,5.955545066736907,5.955545066736907
3.73,0.0,0.0
3.74,0.0,0.0
3.75,0.0,0.0
3.7600000000000002,0.0,0.0
3.77,0.0,0.0
3.7800000000000002,6.396214186904151,6.396214186904151
3.79,0.0,0.0
3.8000000000000003,0.0,0.0
3.81,0.0,0.0
3.8200000000000003,0.0,0.0
3.83,0.0,0.0
3.84,5.559864878530113,5.559864878530113
3.85,0.0,0.0
3.86,0.0,0.0
3.87,0.0,0.0
3.88,0.0,0.0
3.89,0.0,0.0
3.9,5.272854555332252,5.272854555332252
3.91,0.0,0.0
3.92,0.0,0.0
3.93,0.0,0.0
3.94,0.0,0.0
3.95,0.0,0.0
3.96,6.489261434340224,6.489261434340224
3.97,0.0,0.0
3.98,0.0,0.0
3.99,0.0,0.0
4.0,0.0,0.0
4.01,0.0,0.0
4.0200000000000005,5.300937534108666,5.300937534108666
4.03,0.0,0.0
4.04,0.0,0.0
4.05,0.0,0.0
4.0600000000000005,0.0,0.0
4.07,0.0,0.0
4.08,5.539273124661042,5.539273124661042
4.09,0.0,0.0
4.1,0.0,0.0
4.11,0.0,0.0
4.12,0.0,0.0
4.13,0.0,0.0
4.14,6.385899420952344,6.385899420952344
4.15,0.0,0.0
4.16,0.0,0.0
4.17,0.0,0.0
4.18,0.0,0.0
4.19,0.0,0.0
4.2,5.472370684316338,5.472370684316338
4.21,0.0,0.0
4.22,0.0,0.0
4.23,0.0,0.0
4.24,0.0,0.0
4.25,0.0,0.0
4.26,5.849624997424539,5.849624997424539
4.2700000000000005,0.0,0.0
4.28,0.0,0.0
4.29,0.0,0.0
4.3,0.0,0.0
4.3100000000000005,0.0,0.0
4.32,5.569489864722582,5.569489864722582
4.33,0.0,0.0
4.34,0.0,0.0
4.3500000000000005,0.0,0.0
4.36,0.0,0.0
4.37,0.0,0.0
4.38,5.661777748176985,5.661777748176985
4.39,0.0,0.0
4.4,0.0,0.0
4.41,0.0,0.0
4.42,0.0,0.0
4.43,0.0,0.0
4.44,5.656388012921384,5.656388012921384
4.45,0.0,0.0
4.46,0.0,0.0
4.47,0.0,0.0
4.48,0.0,0.0
4.49,0.0,0.0
4.5,5.624842751550232,5.624842751550232
4.51,0.0,0.0
4.5200000000000005,0.0,0.0
4.53,0.0,0.0
4.54,0.0,0.0
4.55,0.0,0.0
4.5600000000000005,5.533658226540417,5.533658226540417
4.57,0.0,0.0
4.58,0.0,0.0
4.59,0.0,0.0
4.6000000000000005,0.0,0.0
4.61,0.0,0.0
4.62,5.732546688960056,5.732546688960056
4.63,0.0,0.0
4.64,0.0,0.0
4.65,0.0,0.0
4.66,0.0,0.0
4.67,0.0,0.0
4.68,5.341549735481591,5.341549735481591
4.69,0.0,0.0
4.7,0.0,0.0
4.71,0.0,0.0
4.72,0.0,0.0
4.73,0.0,0.0
4.74,5.549283976310717,5.549283976310717
4.75,0.0,0.0
4.76,0.0,0.0
4.7700000000000005,0.0,0.0
4.78,0.0,0.0
4.79,0.0,0.0
4.8,6.605999644631436,6.605999644631436
4.8100000000000005,0.0,0.0
4.82,0.0,0.0
4.83,0.0,0.0
4.84,0.0,0.0
4.8500000000000005,0.0,0.0
4.86,6.2376553434272815,6.2376553434272815
4.87,0.0,0.0
4.88,0.0,0.0
4.89,0.0,0.0
4.9,0.0,0.0
4.91,0.0,0.0
4.92,6.021069461902913,6.021069461902913
4.93,0.0,0.0
4.94,0.0,0.0
4.95,0.0,0.0
4.96,0.0,0.0
4.97,0.0,0.0
4.98,6.187289561532389,6.187289561532389
4.99,0.0,0.0
5.0,0.0,0.0
5.01,0.0,0.0
5.0200000000000005,0.0,0.0
5.03,0.0,0.0
5.04,5.694766014701574,5.694766014701574
5.05,0.0,0.0
5.0600000000000005,0.0,0.0
5.07,0.0,0.0
5.08,0.0,0.0
5.09,0.0,0.0
5.1000000000000005,5.503452832464795,5.503452832464795
5.11,0.0,0.0
5.12,0.0,0.0
5.13,0.0,0.0
5.14,0.0,0.0
5.15,0.0,0.0
5.16,5.917210946625254,5.917210946625254
5.17,0.0,0.0
5.18,0.0,0.0
5.19,0.0,0.0
5.2,0.0,0.0
5.21,0.0,0.0
5.22,6.399441087967098,6.399441087967098
5.23,0.0,0.0
5.24,0.0,0.0
5.25,0.0,0.0
5.26,0.0,0.0
5.2700000000000005,0.0,0.0
5.28,5.47531632987855,5.47531632987855
5.29,0.0,0.0
5.3,0.0,0.0
5.3100000000000005,0.0,0.0
5.32,0.0,0.0
5.33,0.0,0.0
5.34,7.046712290213069,7.046712290213069
5.3500000000000005,0.0,0.0
5.36,0.0,0.0
5.37,0.0,0.0
5.38,0.0,0.0
5.39,0.0,0.0
5.4,5.684180408381738,5.684180408381738
5.41,0.0,0.0
5.42,0.0,0.0
5.43,0.0,0.0
5.44,0.0,0.0
5.45,0.0,0.0
5.46,7.01691316347987,7.01691316347987
5.47,0.0,0.0
5.48,0.0,0.0
5.49,0.0,0.0
5.5,0.0,0.0
5.51,0.0,0.0
5.5200000000000005,6.679852160108853,6.679852160108853
5.53,0.0,0.0
5.54,0.0,0.0
5.55,0.0,0.0
5.5600000000000005,0.0,0.0
5.57,0.0,0.0
5.58,5.915029039727011,5.915029039727011
5.59,0.0,0.0
5.6000000000000005,0.0,0.0
5.61,0.0,0.0
5.62,0.0,0.0
5.63,0.0,0.0
5.64,7.2829901928306375,7.2829901928306375
5.65,0.0,0.0
5.66,0.0,0.0
5.67,0.0,0.0
5.68,0.0,0.0
5.69,0.0,0.0
5.7,8.096819427872791,8.096819427872791
5.71,0.0,0.0
5.72,0.0,0.0
5.73,0.0,0.0
5.74,0.0,0.0
5.75,0.0,0.0
5.76,5.210396294232285,5.210396294232285
5.7700000000000005,0.0,0.0
5.78,0.0,0.0
5.79,0.0,0.0
5.8,0.0,0.0
5.8100000000000005,0.0,0.0
5.82,6.203588862784732,6.203588862784732
5.83,0.0,0.0
5.84,0.0,0.0
5.8500000000000005,0.0,0.0
5.86,0.0,0.0
5.87,0.0,0.0
5.88,6.414100949520302,6.414100949520302
5.89,0.0,0.0
5.9,0.0,0.0
5.91,0.0,0.0
5.92,0.0,0.0
5.93,0.0,0.0
5.94,5.56434909704573,5.56434909704573
5.95,0.0,0.0
5.96,0.0,0.0
5.97,0.0,0.0
5.98,0.0,0.0
5.99,0.0,0.0
6.0,6.953227649430964,6.953227649430964
6.01,0.0,0.0
6.0200000000000005,0.0,0.0
6.03,0.0,0.0
6.04,0.0,0.0
6.05,0.0,0.0
6.0600000000000005,6.198946586456945,6.198946586456945
6.07,0.0,0.0
6.08,0.0,0.0
6.09,0.0,0.0
6.1000000000000005,0.0,0.0
6.11,0.0,0.0
6.12,6.739721809269954,6.739721809269954
6.13,0.0,0.0
6.140000000000001,0.0,0.0
6.15,0.0,0.0
6.16,0.0,0.0
6.17,0.0,0.0
6.18,6.275494784346472,6.275494784346472
6.19,0.0,0.0
6.2,0.0,0.0
6.21,0.0,0.0
6.22,0.0,0.0
6.23,0.0,0.0
6.24,5.428830182654064,5.428830182654064
6.25,0.0,0.0
6.26,0.0,0.0
6.2700000000000005,0.0,0.0
6.28,0.0,0.0
6.29,0.0,0.0
6.3,6.565946384098705,6.565946384098705
6.3100000000000005,0.0,0.0
6.32,0.0,0.0
6.33,0.0,0.0
6.34,0.0,0.0
6.3500000000000005,0.0,0.0
6.36,6.981386852883903,6.981386852883903
6.37,0.0,0.0
6.38,0.0,0.0
6.390000000000001,0.0,0.0
6.4,0.0,0.0
6.41,0.0,0.0
6.42,5.535166763962352,5.535166763962352
6.43,0.0,0.0
6.44,0.0,0.0
6.45,0.0,0.0
6.46,0.0,0.0
6.47,0.0,0.0
6.48,6.120200023006517,6.120200023006517
6.49,0.0,0.0
6.5,0.0,0.0
6.51,0.0,0.0
6.5200000000000005,0.0,0.0
6.53,0.0,0.0
6.54,5.65690643550508,5.65690643550508
6.55,0.0,0.0
6.5600000000000005,0.0,0.0
6.57,0.0,0.0
6.58,0.0,0.0
6.59,0.0,0.0
6.6000000000000005,5.613709945481339,5.613709945481339
6.61,0.0,0.0
6.62,0.0,0.0
6.63,0.0,0.0
6.640000000000001,0.0,0.0
6.65,0.0,0.0
6.66,5.282169238786197,5.282169238786197
6.67,0.0,0.0
6.68,0.0,0.0
6.69,0.0,0.0
6.7,0.0,0.0
6.71,0.0,0.0
6.72,5.511684827487971,5.511684827487971
6.73,0.0,0.0
6.74,0.0,0.0
6.75,0.0,0.0
6.76,0.0,0.0
6.7700000000000005,0.0,0.0
6.78,6.100430186722061,6.100430186722061
6.79,0.0,0.0
6.8,0.0,0.0
6.8100000000000005,0.0,0.0
6.82,0.0,0.0
6.83,0.0,0.0
6.84,6.06658246066987,6.06658246066987
6.8500000000000005,0.0,0.0
6.86,0.0,0.0
6.87,0.0,0.0
6.88,0.0,0.0
6.890000000000001,0.0,0.0
6.9,5.919341406829437,5.919341406829437
6.91,0.0,0.0
6.92,0.0,0.0
6.93,0.0,0.0
6.94,0.0,0.0
6.95,0.0,0.0
6.96,5.707966583333559,5.707966583333559
6.97,0.0,0.0
6.98,0.0,0.0
6.99,0.0,0.0
7.0,0.0,0.0
7.01,0.0,0.0
7.0200000000000005,5.7883384314359025,5.7883384314359025
7.03,0.0,0.0
7.04,0.0,0.0
7.05,0.0,0.0
7.0600000000000005,0.0,0.0
7.07,0.0,0.0
7.08,6.5570129417544925,6.5570129417544925
7.09,0.0,0.0
7.1000000000000005,0.0,0.0
7.11,0.0,0.0
7.12,0.0,0.0
7.13,0.0,0.0
7.140000000000001,5.172277148659742,5.172277148659742
7.15,0.0,0.0
7.16,0.0,0.0
7.17,0.0,0.0
7.18,0.0,0.0
7.19,0.0,0.0
7.2,5.518725094761266,5.518725094761266
7.21,0.0,0.0
7.22,0.0,0.0
7.23,0.0,0.0
7.24,0.0,0.0
7.25,0.0,0.0
7.26,6.403496056562332,6.403496056562332
7.2700000000000005,0.0,0.0
7.28,0.0,0.0
7.29,0.0,0.0
7.3,0.0,0.0
7.3100000000000005,0.0,0.0
7.32,5.598432237439144,5.598432237439144
7.33,0.0,0.0
7.34,0.0,0.0
7.3500000000000005,0.0,0.0
7.36,0.0,0.0
7.37,0.0,0.0
7.38,4.991129907911085,4.991129907911085
7.390000000000001,0.0,0.0
7.4,0.0,0.0
7.41,0.0,0.0
7.42,0.0,0.0
7.43,0.0,0.0
7.44,5.666161406869229,5.666161406869229
7.45,0.0,0.0
7.46,0.0,0.0
7.47,0.0,0.0
7.48,0.0,0.0
7.49,0.0,0.0
7.5,5.5100163337716,5.5100163337716
7.51,0.0,0.0
7.5200000000000005,0.0,0.0
7.53,0.0,0.0
7.54,0.0,0.0
7.55,0.0,0.0
7.5600000000000005,6.14489360786733,6.14489360786733
7.57,0.0,0.0
7.58,0.0,0.0
7.59,0.0,0.0
7.6000000000000005,0.0,0.0
7.61,0.0,0.0
7.62,5.793435629750849,5.793435629750849
7.63,0.0,0.0
7.640000000000001,0.0,0.0
7.65,0.0,0.0
7.66,0.0,0.0
7.67,0.0,0.0
7.68,5.790232626285201,5.790232626285201
7.69,0.0,0.0
7.7,0.0,0.0
7.71,0.0,0.0
7.72,0.0,0.0
7.73,0.0,0.0
7.74,6.465620671207352,6.465620671207352
7.75,0.0,0.0
7.76,0.0,0.0
7.7700000000000005,0.0,0.0
7.78,0.0,0.0
7.79,0.0,0.0
7.8,5.546565418438717,5.546565418438717
7.8100000000000005,0.0,0.0
7.82,0.0,0.0
7.83,0.0,0.0
7.84,0.0,0.0
7.8500000000000005,0.0,0.0
7.86,5.47048066234381,5.47048066234381
7.87,0.0,0.0
7.88,0.0,0.0
7.890000000000001,0.0,0.0
7.9,0.0,0.0
7.91,0.0,0.0
7.92,7.089743445506815,7.089743445506815
7.930000000000001,0.0,0.0
7.94,0.0,0.0
7.95,0.0,0.0
7.96,0.0,0.0
7.97,0.0,0.0
7.98,5.572457376266323,5.572457376266323
7.99,0.0,0.0
8.0,0.0,0.0
8.01,0.0,0.0
8.02,0.0,0.0
8.03,0.0,0.0
8.040000000000001,5.47604889287153,5.47604889287153
8.05,0.0,0.0
8.06,0.0,0.0
8.07,0.0,0.0
8.08,0.0,0.0
8.09,0.0,0.0
8.1,5.947539541528052,5.947539541528052
8.11,0.0,0.0
8.120000000000001,0.0,0.0
8.13,0.0,0.0
8.14,0.0,0.0
8.15,0.0,0.0
8.16,5.4953053436933255,5.4953053436933255
8.17,0.0,0.0
8.18,0.0,0.0
8.19,0.0,0.0
8.2,0.0,0.0
8.21,0.0,0.0
8.22,6.662687337099912,6.662687337099912
8.23,0.0,0.0
8.24,0.0,0.0
8.25,0.0,0.0
8.26,0.0,0.0
8.27,0.0,0.0
8.28,5.325976007069956,5.325976007069956
8.290000000000001,0.0,0.0
8.3,0.0,0.0
8.31,0.0,0.0
8.32,0.0,0.0
8.33,0.0,0.0
8.34,5.841637766654996,5.841637766654996
8.35,0.0,0.0
8.36,0.0,0.0
8.370000000000001,0.0,0.0
8.38,0.0,0.0
8.39,0.0,0.0
8.4,7.151952416863562,7.151952416863562
8.41,0.0,0.0
8.42,0.0,0.0
8.43,0.0,0.0
8.44,0.0,0.0
8.45,0.0,0.0
8.46,5.821455266654321,5.821455266654321
8.47,0.0,0.0
8.48,0.0,0.0
8.49,0.0,0.0
8.5,0.0,0.0
8.51,0.0,0.0
8.52,5.530235883507903,5.530235883507903
8.53,0.0,0.0
8.540000000000001,0.0,0.0
8.55,0.0,0.0
8.56,0.0,0.0
8.57,0.0,0.0
8.58,6.568021318043474,6.568021318043474
8.59,0.0,0.0
8.6,0.0,0.0
8.61,0.0,0.0
8.620000000000001,0.0,0.0
8.63,0.0,0.0
8.64,6.875493972193436,6.875493972193436
8.65,0.0,0.0
8.66,0.0,0.0
8.67,0.0,0.0
8.68,0.0,0.0
8.69,0.0,0.0
8.700000000000001,5.462601400961257,5.462601400961257
8.71,0.0,0.0
8.72,0.0,0.0
8.73,0.0,0.0
8.74,0.0,0.0
8.75,0.0,0.0
8.76,5.769407067219292,5.769407067219292
8.77,0.0,0.0
8.78,0.0,0.0
8.790000000000001,0.0,0.0
8.8,0.0,0.0
8.81,0.0,0.0
8.82,5.833671564117108,5.833671564117108
8.83,0.0,0.0
8.84,0.0,0.0
8.85,0.0,0.0
8.86,0.0,0.0
8.870000000000001,0.0,0.0
8.88,6.0564442247765795,6.0564442247765795
8.89,0.0,0.0
8.9,0.0,0.0
8.91,0.0,0.0
8.92,0.0,0.0
8.93,0.0,0.0
8.94,5.970041056901882,5.970041056901882
8.950000000000001,0.0,0.0
8.96,0.0,0.0
8.97,0.0,0.0
8.98,0.0,0.0
8.99,0.0,0.0
9.0,6.366103035943182,6.366103035943182
9.01,0.0,0.0
9.02,0.0,0.0
9.03,0.0,0.0
9.040000000000001,0.0,0.0
9.05,0.0,0.0
9.06,6.222945898623313,6.222945898623313
9.07,0.0,0.0
9.08,0.0,0.0
9.09,0.0,0.0
9.1,0.0,0.0
9.11,0.0,0.0
9.120000000000001,6.538776850799494,6.538776850799494
9.13,0.0,0.0
9.14,0.0,0.0
9.15,0.0,0.0
9.16,0.0,0.0
9.17,0.0,0.0
9.18,5.702510348425195,5.702510348425195
9.19,0.0,0.0
9.200000000000001,0.0,0.0
9.21,0.0,0.0
9.22,0.0,0.0
9.23,0.0,0.0
9.24,6.384715351867673,6.384715351867673
9.25,0.0,0.0
9.26,0.0,0.0
9.27,0.0,0.0
9.28,0.0,0.0
9.290000000000001,0.0,0.0
9.3,7.5171459166775865,7.5171459166775865
9.31,0.0,0.0
9.32,0.0,0.0
9.33,0.0,0.0
9.34,0.0,0.0
9.35,0.0,0.0
9.36,5.455051581521615,5.455051581521615
9.370000000000001,0.0,0.0
9.38,0.0,0.0
9.39,0.0,0.0
9.4,0.0,0.0
9.41,0.0,0.0
9.42,5.926269840343962,5.926269840343962
9.43,0.0,0.0
9.44,0.0,0.0
9.450000000000001,0.0,0.0
9.46,0.0,0.0
9.47,0.0,0.0
9.48,5.986697237856559,5.986697237856559
9.49,0.0,0.0
9.5,0.0,0.0
9.51,0.0,0.0
9.52,0.0,0.0
9.53,0.0,0.0
9.540000000000001,5.370486758180021,5.370486758180021
9.55,0.0,0.0
9.56,0.0,0.0
9.57,0.0,0.0
9.58,0.0,0.0
9.59,0.0,0.0
9.6,5.685939120594817,5.685939120594817
9.61,0.0,0.0
9.620000000000001,0.0,0.0
9.63,0.0,0.0
9.64,0.0,0.0
9.65,0.0,0.0
9.66,6.5984145009936475,6.5984145009936475
9.67,0.0,0.0
9.68,0.0,0.0
9.69,0.0,0.0
9.700000000000001,0.0,0.0
9.71,0.0,0.0
9.72,5.578759077505667,5.578759077505667
9.73,0.0,0.0
9.74,0.0,0.0
9.75,0.0,0.0
9.76,0.0,0.0
9.77,0.0,0.0
9.78,5.954825155794797,5.954825155794797
9.790000000000001,0.0,0.0
9.8,0.0,0.0
9.81,0.0,0.0
9.82,0.0,0.0
9.83,0.0,0.0
9.84,5.401249340866624,5.401249340866624
9.85,0.0,0.0
9.86,0.0,0.0
9.870000000000001,0.0,0.0
9.88,0.0,0.0
9.89,0.0,0.0
9.9,5.424252183041833,5.424252183041833
9.91,0.0,0.0
9.92,0.0,0.0
9.93,0.0,0.0
9.94,0.0,0.0
9.950000000000001,0.0,0.0
9.96,5.591637550035648,5.591637550035648
9.97,0.0,0.0
9.98,0.0,0.0
9.99,0.0,0.0
