freq,PowerSpec,sum
0.0,5.96189764223709e-14 + 0.0im,1.0368372826974337e-12 + 0.0im
0.06666666666666667,0.06931940801245792 - 6.835348145098148im,14.02379984918454 - 11.692851086985542im
0.13333333333333333,-1.3232683063814183 - 6.055008077708992im,-13.219357166794538 - 29.902733597517148im
0.2,-0.1269236888753868 - 0.7688604369342592im,9.983127000041986 - 9.086273041228404im
0.26666666666666666,0.4867966834492541 - 0.3582350561721043im,-4.728363080573306 - 4.88893798092079im
0.3333333333333333,0.42564286244996397 + 0.2546416342070951im,12.10677090428965 - 0.6886422489057662im
0.4,0.4358931882513975 - 2.4360445949350247im,10.388556665993159 + 3.5389125345332495im
0.4666666666666667,-0.6034202669126008 - 0.4110775502821036im,14.256884183021597 - 6.828300173765152im
0.5333333333333333,-0.47769318290861784 - 0.05852493194535835im,-6.257992774469288 - 3.4857312516001437im
0.6,0.07324747148995148 - 1.140674857745432im,-3.724889899824331 + 1.0140252638131855im
0.6666666666666666,0.3205583885227424 - 0.1197810138642687im,2.070600125522279 - 8.521310817206214im
0.7333333333333333,-0.26691266908371336 - 0.5980878206069675im,0.4915828277873122 + 1.0217965116763226im
0.8,0.21542311061827893 - 0.7187625853075547im,4.075976767012492 - 4.7225620083875475im
0.8666666666666667,0.3484209255136176 + 0.6468262772137213im,-11.194211454637921 + 7.393164512351205im
0.9333333333333333,-0.28618702378844235 - 1.0882060993258194im,4.261774076717264 - 1.6650959979066244im
1.0,-0.6997930529810703 - 0.4109092142866577im,-10.71826902410504 - 2.388177188982667im
1.0666666666666667,-0.362819720629198 + 0.09560596562216439im,-3.4244454067765684 - 3.030502967776111im
1.1333333333333333,0.18598641184394218 - 0.15012286410892614im,5.243345442178873 - 10.560909083566662im
1.2,-0.02367151221682895 + 0.7690295551312677im,17.61048998877567 + 10.505583752873454im
1.2666666666666666,-0.6607813093797096 + 0.31174638571661567im,5.040483097428815 - 8.324656705157734im
1.3333333333333333,-0.16725788037209288 + 0.00195368063524113im,-4.350482544438331 + 5.418732431921698im
1.4,-0.4910446827237585 - 0.624864558090171im,-3.0074433390774318 + 0.3659125731591213im
1.4666666666666666,-0.4342322751181917 + 0.864852819091662im,-6.481444843941324 - 3.002684203224556im
1.5333333333333332,-0.02347447100005201 + 0.38127540459487747im,5.872739230183653 - 2.1270115324481815im
1.6,-0.5001815101243461 - 0.5880943431340475im,-7.5765082596517725 - 2.645945362912065im
1.6666666666666667,-0.054111473276473754 - 0.3805331275469404im,5.364352611040938 - 7.851066466469591im
1.7333333333333334,-0.8399365576741626 - 0.6788571386998843im,2.0365888771444323 + 11.552193460964553im
1.8,-0.5841959204819945 - 0.7456833934289424im,-5.412463583791678 + 7.625218874021366im
1.8666666666666667,-0.3490864745841949 - 0.6064165871845888im,-2.1977081641902627 + 7.863953494548232im
