freq,PowerSpec,sum
0.0,-5.440092820663267e-14 + 0.0im,-4.4275694222051243e-13 + 0.0im
0.1111111111111111,6.440956980818171 - 5.046650926496739im,64.29246695930942 + 398.1964617636828im
0.2222222222222222,1.7470886389052918 - 2.369079803528522im,-114.53183832641332 + 70.6591810022447im
0.3333333333333333,1.8492426881470216 + 0.30039557092850505im,166.98782059301948 + 111.00898314960092im
0.4444444444444444,-1.6513388908918616 + 1.0002833691187332im,-35.44218137298354 + 35.7496772846189im
0.5555555555555556,0.5311594276557372 - 0.4878447308452168im,145.4991884589458 + 94.07071702690781im
0.6666666666666666,-1.9726043429695648 + 4.280855055044899im,-95.83306905621097 + 209.05316791092335im
0.7777777777777777,-0.6496480618495459 - 0.7342797834490007im,-209.235978501045 - 19.70316580980129im
0.8888888888888888,-0.6437371540504602 + 0.03267260242323847im,114.30406031092517 + 97.11767664190279im
1.0,0.491125771524703 - 0.47448009801557234im,-101.36330711159607 + 53.94289337572961im
1.1111111111111112,-1.3118124030659182 - 0.4323089890663252im,13.757103714750995 - 79.35144596475627im
1.222222222222222,-1.108114583275577 - 0.24215175516864934im,-112.07202572593627 + 69.55044017851087im
1.3333333333333333,-0.8444822521511905 - 2.8106450389457773im,156.47907822674372 - 9.558352079024505im
1.4444444444444444,3.546994111502119 - 0.2612933363070738im,152.90797531565397 + 54.753702780847696im
1.5555555555555554,1.0197514272657362 + 2.6905999500960176im,107.2223449625817 - 14.628896296199027im
1.6666666666666665,1.683266297822271 - 0.1309464465612884im,-102.24377214384232 + 40.3506050630865im
1.7777777777777777,2.4619013752636563 + 0.7888744353182221im,-39.25952971729588 + 173.53512771505106im
1.8888888888888888,9.207545360428973 + 0.8741607003208943im,1.049553859039495 - 196.13664407293805im
2.0,77.4229794967598 + 3.8905626140110847im,18908.776351195804 - 48.473985438762256im
2.111111111111111,1.2873485563333964 - 0.7401745331172556im,-126.03069023063227 + 87.19419292892859im
2.2222222222222223,0.5363196305751325 - 0.37466474468876587im,-113.41431095066193 - 37.477182116513085im
2.333333333333333,-0.7276206612815342 + 3.7402551038490266im,117.6326383399828 + 16.20337649203169im
2.444444444444444,1.3358224149004374 - 0.9138373552455595im,23.201337084268452 - 72.31038439860981im
2.5555555555555554,2.708142504479209 + 3.0456018692393156im,-24.794208869141315 - 51.247624762198136im
2.6666666666666665,-4.266142296160336 + 1.262137475879031im,115.67996607102516 + 103.88199810172787im
2.7777777777777777,1.9323654365868956 + 2.531530547944834im,81.69900236924832 + 71.14421275839447im
2.888888888888889,-2.933560111637669 + 0.12816782644645042im,60.08224699636089 + 80.71036144187988im
3.0,-0.985426079818017 + 0.05304690964211145im,-59.77235855285333 + 79.34534923161im
3.1111111111111107,-0.8898664018840411 + 0.2836547395395117im,-63.50532320171355 + 57.077380640515976im
3.222222222222222,-1.484947170595722 + 2.649168533034202im,-99.92957860974863 + 85.07811711270229im
3.333333333333333,1.3276925988647896 + 0.015189908988762657im,-37.16438339635836 - 97.6443891244274im
3.444444444444444,-0.13580461304247143 - 0.22692778944519598im,207.22506884827763 + 53.98392423031848im
3.5555555555555554,-0.3670848213232535 + 0.8001499466448646im,105.84547470351312 + 62.122389045489435im
3.6666666666666665,0.00529902793155948 - 1.4436598710289823im,43.41047478149065 + 28.07687270483068im
3.7777777777777777,0.7371472048136618 + 0.5021878468574651im,20.41619854049813 - 26.918088679498613im
3.888888888888889,0.4698379950010936 - 0.035114444709894777im,-44.787432690981376 + 57.44115038430509im
4.0,12.81936900172012 + 1.2396618717006185im,9530.211959265951 + 95.10181674989455im
4.111111111111111,-0.6068849518736337 + 0.6428536313201769im,-39.81742287761841 + 110.46455760981928im
4.222222222222222,-0.5229153945248636 + 0.19092310287521946im,-21.463148722817813 + 10.561320055965359im
4.333333333333333,-3.5048269025303656 + 6.226393080614974im,5.611186475701527 + 46.84765548570297im
4.444444444444445,-1.57976856752841 - 1.6299639739564136im,-45.13143234642642 - 11.875509008419947im
4.555555555555555,1.2476672873305923 + 0.826676599676871im,12.657573072110857 + 69.42290164114391im
4.666666666666666,1.5432743207497903 + 2.2599073567268655im,112.17106644352685 - 96.08597552441341im
4.777777777777778,-0.7201866769214406 - 2.19794058340857im,-13.405839837793796 - 21.097210361644105im
4.888888888888888,-2.460039393797901 - 0.3638671255002627im,134.05804107637923 + 72.44715116404402im
5.0,-0.25977063460750477 - 0.44058361633872845im,-18.528265988579186 + 71.06962429729784im
5.111111111111111,-0.8950799213594913 - 0.049539545052561015im,127.57493090217923 - 65.47402188570292im
5.222222222222222,-0.16404992313168487 + 0.822120040549366im,-26.28739711986172 + 60.071904403483586im
5.333333333333333,-0.31509103015175044 + 0.5910606656280549im,7.117751612483709 - 69.09640860050767im
5.444444444444444,-0.41338018723848347 + 0.2551893487150898im,68.43548221384194 - 46.28156594721195im
5.555555555555555,-0.363972958147519 + 0.008971517992280575im,-0.8918403875917882 - 9.094591832216283im
5.666666666666666,-0.04574679658683378 - 4.161261145729725im,45.260823438070354 - 35.05167037270388im
5.777777777777778,1.0899300381989199 - 0.24580073648202566im,66.96591272262046 - 60.254553457915314im
5.888888888888888,-2.7099269588035004 + 3.0623470913584927im,106.66588513153148 - 35.843878485526055im
