time,corr1,sum
1.24,1.9394069347498382,1.9394069347498382
1.25,0.0,0.0
1.26,1.8800870878118323,1.8800870878118323
1.27,0.0,0.0
1.28,1.831067093276384,1.831067093276384
1.29,0.0,0.0
1.3,1.8591234967532926,1.8591234967532926
1.31,0.0,0.0
1.32,2.1890406398525886,2.1890406398525886
1.33,0.0,0.0
1.34,2.6167646543846654,2.6167646543846654
1.35,0.0,0.0
1.36,2.1086899486422257,2.1086899486422257
1.37,0.0,0.0
1.3800000000000001,2.0434058839877767,2.0434058839877767
1.3900000000000001,0.0,0.0
1.4000000000000001,1.896057707028002,1.896057707028002
1.41,0.0,0.0
1.42,2.1446989565080843,2.1446989565080843
1.43,0.0,0.0
1.44,1.9632313166649311,1.9632313166649311
1.45,0.0,0.0
1.46,1.8157343153915204,1.8157343153915204
1.47,0.0,0.0
1.48,1.6014646378748223,1.6014646378748223
1.49,0.0,0.0
1.5,1.8593601517687137,1.8593601517687137
1.51,0.0,0.0
1.52,1.806616077306969,1.806616077306969
1.53,0.0,0.0
1.54,1.8797617012126209,1.8797617012126209
1.55,0.0,0.0
1.56,1.8945089388467014,1.8945089388467014
1.57,0.0,0.0
1.58,1.7670546651740036,1.7670546651740036
1.59,0.0,0.0
1.6,2.4347357476512,2.4347357476512
1.61,0.0,0.0
1.62,2.0476549962447246,2.0476549962447246
1.6300000000000001,0.0,0.0
1.6400000000000001,1.9488552294902408,1.9488552294902408
1.6500000000000001,0.0,0.0
1.6600000000000001,2.007699657406573,2.007699657406573
1.67,0.0,0.0
1.68,2.032199136745513,2.032199136745513
1.69,0.0,0.0
1.7,2.33726268164952,2.33726268164952
1.71,0.0,0.0
1.72,2.0430775311828278,2.0430775311828278
1.73,0.0,0.0
1.74,2.03175959170006,2.03175959170006
1.75,0.0,0.0
1.76,1.875592617990521,1.875592617990521
1.77,0.0,0.0
1.78,1.9462937088635524,1.9462937088635524
1.79,0.0,0.0
1.8,1.9955922242934752,1.9955922242934752
1.81,0.0,0.0
1.82,1.9945514756266451,1.9945514756266451
1.83,0.0,0.0
1.84,1.8978384151197691,1.8978384151197691
1.85,0.0,0.0
1.86,1.8570840789610117,1.8570840789610117
1.87,0.0,0.0
1.8800000000000001,1.8684855293581595,1.8684855293581595
1.8900000000000001,0.0,0.0
1.9000000000000001,1.9314453019652733,1.9314453019652733
1.9100000000000001,0.0,0.0
1.92,2.117357591672516,2.117357591672516
1.93,0.0,0.0
1.94,1.9647061449109378,1.9647061449109378
1.95,0.0,0.0
1.96,1.971698931519055,1.971698931519055
1.97,0.0,0.0
1.98,2.1580575940089872,2.1580575940089872
1.99,0.0,0.0
2.0,1.9679680015871577,1.9679680015871577
2.0100000000000002,0.0,0.0
2.02,2.160915015331802,2.160915015331802
2.0300000000000002,0.0,0.0
2.04,2.0700857062367795,2.0700857062367795
2.05,0.0,0.0
2.06,1.9042697177522825,1.9042697177522825
2.07,0.0,0.0
2.08,2.061852741355443,2.061852741355443
2.09,0.0,0.0
2.1,1.9341580490783268,1.9341580490783268
2.11,0.0,0.0
2.12,1.7384031355742984,1.7384031355742984
2.13,0.0,0.0
2.14,1.7953131257369148,1.7953131257369148
2.15,0.0,0.0
2.16,1.7600588045398102,1.7600588045398102
2.17,0.0,0.0
2.18,1.7602850796498706,1.7602850796498706
2.19,0.0,0.0
2.2,1.8327319605039987,1.8327319605039987
2.21,0.0,0.0
2.22,1.8509234924855642,1.8509234924855642
2.23,0.0,0.0
2.24,1.7421239873853906,1.7421239873853906
2.25,0.0,0.0
2.2600000000000002,1.8430707338114427,1.8430707338114427
2.27,0.0,0.0
2.2800000000000002,2.0298605230334936,2.0298605230334936
2.29,0.0,0.0
2.3000000000000003,2.4374682439968534,2.4374682439968534
2.31,0.0,0.0
2.32,1.9960385724162788,1.9960385724162788
2.33,0.0,0.0
2.34,2.1036387409788473,2.1036387409788473
2.35,0.0,0.0
2.36,1.8505027270066654,1.8505027270066654
2.37,0.0,0.0
2.38,2.103828019211905,2.103828019211905
2.39,0.0,0.0
2.4,2.280202903025017,2.280202903025017
2.41,0.0,0.0
2.42,1.8712162863379291,1.8712162863379291
2.43,0.0,0.0
2.44,1.8332531184535763,1.8332531184535763
2.45,0.0,0.0
2.46,1.8648610814733824,1.8648610814733824
2.47,0.0,0.0
2.48,1.8639841429135384,1.8639841429135384
2.49,0.0,0.0
2.5,1.8056952430804847,1.8056952430804847
2.5100000000000002,0.0,0.0
2.52,1.683771570686637,1.683771570686637
2.5300000000000002,0.0,0.0
2.54,1.7993722364223186,1.7993722364223186
2.5500000000000003,0.0,0.0
2.56,1.9441430918759037,1.9441430918759037
2.57,0.0,0.0
2.58,2.0445471196523046,2.0445471196523046
2.59,0.0,0.0
2.6,1.8991889449420998,1.8991889449420998
2.61,0.0,0.0
2.62,1.9538372066207044,1.9538372066207044
2.63,0.0,0.0
2.64,1.9016885934288734,1.9016885934288734
2.65,0.0,0.0
2.66,2.4964725235823435,2.4964725235823435
2.67,0.0,0.0
2.68,2.1777714204202567,2.1777714204202567
2.69,0.0,0.0
2.7,2.0712023908645154,2.0712023908645154
2.71,0.0,0.0
2.72,1.8478444200751873,1.8478444200751873
2.73,0.0,0.0
2.74,2.0037560422645107,2.0037560422645107
2.75,0.0,0.0
2.7600000000000002,2.1213144898673275,2.1213144898673275
2.77,0.0,0.0
2.7800000000000002,1.9242274218005404,1.9242274218005404
2.79,0.0,0.0
2.8000000000000003,1.8348393486490204,1.8348393486490204
2.81,0.0,0.0
2.82,1.781474668857612,1.781474668857612
2.83,0.0,0.0
2.84,1.84094174160666,1.84094174160666
2.85,0.0,0.0
2.86,1.9142866404727228,1.9142866404727228
2.87,0.0,0.0
2.88,1.8058809613416156,1.8058809613416156
2.89,0.0,0.0
2.9,1.85246387813363,1.85246387813363
2.91,0.0,0.0
2.92,1.8142165712283478,1.8142165712283478
2.93,0.0,0.0
2.94,2.1348235102164486,2.1348235102164486
2.95,0.0,0.0
2.96,1.9804276913607626,1.9804276913607626
2.97,0.0,0.0
2.98,1.9471812992874002,1.9471812992874002
2.99,0.0,0.0
3.0,2.0834299693290297,2.0834299693290297
3.0100000000000002,0.0,0.0
3.02,1.932777821109549,1.932777821109549
3.0300000000000002,0.0,0.0
3.04,2.5968081983966966,2.5968081983966966
3.0500000000000003,0.0,0.0
3.06,2.0307398918832176,2.0307398918832176
3.0700000000000003,0.0,0.0
3.08,1.7494420866681932,1.7494420866681932
3.09,0.0,0.0
3.1,1.9255216860962032,1.9255216860962032
3.11,0.0,0.0
3.12,1.7771945819944794,1.7771945819944794
3.13,0.0,0.0
3.14,1.8662584012997214,1.8662584012997214
3.15,0.0,0.0
3.16,1.8349220557797898,1.8349220557797898
3.17,0.0,0.0
3.18,1.6984292877536558,1.6984292877536558
3.19,0.0,0.0
3.2,1.8350912238978188,1.8350912238978188
3.21,0.0,0.0
3.22,1.8494728106468732,1.8494728106468732
3.23,0.0,0.0
3.24,2.085507449672543,2.085507449672543
3.25,0.0,0.0
3.2600000000000002,2.121711551531612,2.121711551531612
3.27,0.0,0.0
3.2800000000000002,2.1229078135816475,2.1229078135816475
3.29,0.0,0.0
3.3000000000000003,2.152968396787371,2.152968396787371
3.31,0.0,0.0
3.3200000000000003,1.8453543408994426,1.8453543408994426
3.33,0.0,0.0
3.34,2.1549839539006346,2.1549839539006346
3.35,0.0,0.0
3.36,2.0719391133962097,2.0719391133962097
3.37,0.0,0.0
3.38,2.027518798982013,2.027518798982013
3.39,0.0,0.0
3.4,2.0332172028312905,2.0332172028312905
3.41,0.0,0.0
3.42,2.064217715745268,2.064217715745268
3.43,0.0,0.0
3.44,1.953547974462162,1.953547974462162
3.45,0.0,0.0
3.46,1.796505007238102,1.796505007238102
3.47,0.0,0.0
3.48,2.019563973905619,2.019563973905619
3.49,0.0,0.0
3.5,1.7561227578671932,1.7561227578671932
3.5100000000000002,0.0,0.0
3.52,1.880507643915023,1.880507643915023
3.5300000000000002,0.0,0.0
3.54,1.8739565786805337,1.8739565786805337
3.5500000000000003,0.0,0.0
3.56,1.9193264214415444,1.9193264214415444
3.5700000000000003,0.0,0.0
3.58,1.7366055917513352,1.7366055917513352
3.59,0.0,0.0
3.6,1.9980280249426545,1.9980280249426545
3.61,0.0,0.0
3.62,2.0897508724703084,2.0897508724703084
3.63,0.0,0.0
3.64,2.606335312592908,2.606335312592908
3.65,0.0,0.0
3.66,2.2066551260298928,2.2066551260298928
3.67,0.0,0.0
3.68,2.140025550151153,2.140025550151153
3.69,0.0,0.0
3.7,2.055213516653229,2.055213516653229
3.71,0.0,0.0
3.72,2.360264072977561,2.360264072977561
3.73,0.0,0.0
3.74,1.9499348513678232,1.9499348513678232
3.75,0.0,0.0
3.7600000000000002,1.9240433947888262,1.9240433947888262
3.77,0.0,0.0
3.7800000000000002,1.7631213581608651,1.7631213581608651
3.79,0.0,0.0
3.8000000000000003,1.8557898305585312,1.8557898305585312
3.81,0.0,0.0
3.8200000000000003,1.853127941575603,1.853127941575603
3.83,0.0,0.0
3.84,1.7302479029354092,1.7302479029354092
3.85,0.0,0.0
3.86,1.7273079182076918,1.7273079182076918
3.87,0.0,0.0
3.88,1.7779426349844043,1.7779426349844043
3.89,0.0,0.0
3.9,2.277424036138985,2.277424036138985
3.91,0.0,0.0
3.92,1.9927756095531337,1.9927756095531337
3.93,0.0,0.0
3.94,2.0060924472702277,2.0060924472702277
3.95,0.0,0.0
3.96,2.1112037413733216,2.1112037413733216
3.97,0.0,0.0
3.98,1.8313364718318954,1.8313364718318954
3.99,0.0,0.0
4.0,2.769598011096949,2.769598011096949
4.01,0.0,0.0
4.0200000000000005,2.04561952805288,2.04561952805288
4.03,0.0,0.0
4.04,1.9896676157378155,1.9896676157378155
4.05,0.0,0.0
4.0600000000000005,1.777360019737851,1.777360019737851
4.07,0.0,0.0
4.08,2.04906709552012,2.04906709552012
4.09,0.0,0.0
4.1,2.055611040591361,2.055611040591361
4.11,0.0,0.0
4.12,1.8512456337357943,1.8512456337357943
4.13,0.0,0.0
4.14,1.7865092360861825,1.7865092360861825
4.15,0.0,0.0
4.16,1.8986547483816525,1.8986547483816525
4.17,0.0,0.0
4.18,1.7941648821065082,1.7941648821065082
4.19,0.0,0.0
4.2,2.0608643009013394,2.0608643009013394
4.21,0.0,0.0
4.22,1.8277388200830178,1.8277388200830178
4.23,0.0,0.0
4.24,1.8595947631620888,1.8595947631620888
4.25,0.0,0.0
4.26,2.1193593155366885,2.1193593155366885
4.2700000000000005,0.0,0.0
4.28,2.068754141538014,2.068754141538014
4.29,0.0,0.0
4.3,2.0565394208410246,2.0565394208410246
4.3100000000000005,0.0,0.0
4.32,2.0991894038207577,2.0991894038207577
4.33,0.0,0.0
4.34,2.193932893364159,2.193932893364159
4.3500000000000005,0.0,0.0
4.36,2.0837799661958427,2.0837799661958427
4.37,0.0,0.0
4.38,2.5096363547756964,2.5096363547756964
4.39,0.0,0.0
4.4,2.154865537944334,2.154865537944334
4.41,0.0,0.0
4.42,1.8686838353488056,1.8686838353488056
4.43,0.0,0.0
4.44,2.151888135282039,2.151888135282039
4.45,0.0,0.0
4.46,1.87498377896026,1.87498377896026
4.47,0.0,0.0
4.48,1.8466580049858774,1.8466580049858774
4.49,0.0,0.0
4.5,1.876065643703008,1.876065643703008
4.51,0.0,0.0
4.5200000000000005,1.7634385773014847,1.7634385773014847
4.53,0.0,0.0
4.54,1.9042913948123672,1.9042913948123672
4.55,0.0,0.0
4.5600000000000005,1.9492677714344657,1.9492677714344657
4.57,0.0,0.0
4.58,2.2798761692829226,2.2798761692829226
4.59,0.0,0.0
4.6000000000000005,2.1681188223337613,2.1681188223337613
4.61,0.0,0.0
4.62,2.3078309656688227,2.3078309656688227
4.63,0.0,0.0
4.64,2.3690481827895735,2.3690481827895735
4.65,0.0,0.0
4.66,1.8931982003678571,1.8931982003678571
4.67,0.0,0.0
4.68,2.2757878715830473,2.2757878715830473
4.69,0.0,0.0
4.7,2.0072232455261205,2.0072232455261205
4.71,0.0,0.0
4.72,1.9147582477668155,1.9147582477668155
4.73,0.0,0.0
4.74,1.97480934137831,1.97480934137831
4.75,0.0,0.0
4.76,1.9909099645609476,1.9909099645609476
4.7700000000000005,0.0,0.0
4.78,1.79554186810484,1.79554186810484
4.79,0.0,0.0
4.8,1.7224253566469037,1.7224253566469037
4.8100000000000005,0.0,0.0
4.82,1.990504538514229,1.990504538514229
4.83,0.0,0.0
4.84,1.7430090521679205,1.7430090521679205
4.8500000000000005,0.0,0.0
4.86,1.9352210943360175,1.9352210943360175
4.87,0.0,0.0
4.88,1.9543695752227521,1.9543695752227521
4.89,0.0,0.0
4.9,1.9117374422817022,1.9117374422817022
4.91,0.0,0.0
4.92,1.7826983118592838,1.7826983118592838
4.93,0.0,0.0
4.94,1.9965312966244013,1.9965312966244013
4.95,0.0,0.0
4.96,2.1635166491974167,2.1635166491974167
4.97,0.0,0.0
4.98,2.1873739500757723,2.1873739500757723
4.99,0.0,0.0
5.0,2.3095859418537312,2.3095859418537312
5.01,0.0,0.0
5.0200000000000005,1.9619020392142936,1.9619020392142936
5.03,0.0,0.0
5.04,1.9987991143826307,1.9987991143826307
5.05,0.0,0.0
5.0600000000000005,2.5146579283185937,2.5146579283185937
5.07,0.0,0.0
5.08,1.877304229904581,1.877304229904581
5.09,0.0,0.0
5.1000000000000005,1.916048324333564,1.916048324333564
5.11,0.0,0.0
5.12,1.7216895319585193,1.7216895319585193
5.13,0.0,0.0
5.14,1.9053747083678787,1.9053747083678787
5.15,0.0,0.0
5.16,1.8555933188580196,1.8555933188580196
5.17,0.0,0.0
5.18,1.7118393493727109,1.7118393493727109
5.19,0.0,0.0
5.2,1.7417324497162723,1.7417324497162723
5.21,0.0,0.0
5.22,1.8124857291656034,1.8124857291656034
5.23,0.0,0.0
5.24,2.351795043840435,2.351795043840435
5.25,0.0,0.0
5.26,2.0396838453538595,2.0396838453538595
5.2700000000000005,0.0,0.0
5.28,2.0669333744250697,2.0669333744250697
5.29,0.0,0.0
5.3,2.1802233102993616,2.1802233102993616
5.3100000000000005,0.0,0.0
5.32,2.1440443504045716,2.1440443504045716
5.33,0.0,0.0
5.34,2.637551036671832,2.637551036671832
5.3500000000000005,0.0,0.0
5.36,2.140777340094066,2.140777340094066
5.37,0.0,0.0
5.38,2.0506575329925822,2.0506575329925822
5.39,0.0,0.0
5.4,1.9662138858820706,1.9662138858820706
5.41,0.0,0.0
5.42,2.0826483425231306,2.0826483425231306
5.43,0.0,0.0
5.44,1.920041703743006,1.920041703743006
5.45,0.0,0.0
5.46,1.8541263222456545,1.8541263222456545
5.47,0.0,0.0
5.48,1.783406175113986,1.783406175113986
5.49,0.0,0.0
5.5,1.9383829726160249,1.9383829726160249
5.51,0.0,0.0
5.5200000000000005,1.8995830861688903,1.8995830861688903
5.53,0.0,0.0
5.54,1.9512299476072386,1.9512299476072386
5.55,0.0,0.0
5.5600000000000005,1.9342623530564595,1.9342623530564595
5.57,0.0,0.0
5.58,1.846103705306337,1.846103705306337
5.59,0.0,0.0
5.6000000000000005,2.137354603256819,2.137354603256819
5.61,0.0,0.0
5.62,1.953862744810409,1.953862744810409
5.63,0.0,0.0
5.64,2.032162390721294,2.032162390721294
5.65,0.0,0.0
5.66,2.1328818367999816,2.1328818367999816
5.67,0.0,0.0
5.68,1.905581352812373,1.905581352812373
5.69,0.0,0.0
5.7,2.263296300159395,2.263296300159395
5.71,0.0,0.0
5.72,2.1177376072704037,2.1177376072704037
5.73,0.0,0.0
5.74,1.85809024730022,1.85809024730022
5.75,0.0,0.0
5.76,1.8397849858267759,1.8397849858267759
5.7700000000000005,0.0,0.0
5.78,2.0612821547097147,2.0612821547097147
5.79,0.0,0.0
5.8,1.8767295557087451,1.8767295557087451
5.8100000000000005,0.0,0.0
5.82,1.8108389019750084,1.8108389019750084
5.83,0.0,0.0
5.84,1.7710215181671425,1.7710215181671425
5.8500000000000005,0.0,0.0
5.86,1.830073866275773,1.830073866275773
5.87,0.0,0.0
5.88,1.887114218930662,1.887114218930662
5.89,0.0,0.0
5.9,1.9696759026368522,1.9696759026368522
5.91,0.0,0.0
5.92,2.0254873071264607,2.0254873071264607
5.93,0.0,0.0
5.94,2.098595175686808,2.098595175686808
5.95,0.0,0.0
5.96,2.2078675549791806,2.2078675549791806
5.97,0.0,0.0
5.98,2.0291551038796136,2.0291551038796136
5.99,0.0,0.0
6.0,2.056852003384256,2.056852003384256
6.01,0.0,0.0
6.0200000000000005,2.245547380449545,2.245547380449545
6.03,0.0,0.0
6.04,2.079832150042936,2.079832150042936
6.05,0.0,0.0
6.0600000000000005,1.9423104365498458,1.9423104365498458
6.07,0.0,0.0
6.08,1.995851854453185,1.995851854453185
6.09,0.0,0.0
6.1000000000000005,1.8929390913305681,1.8929390913305681
6.11,0.0,0.0
6.12,1.8553941293572813,1.8553941293572813
6.13,0.0,0.0
6.140000000000001,1.7348662266899355,1.7348662266899355
6.15,0.0,0.0
6.16,1.7740388356674535,1.7740388356674535
6.17,0.0,0.0
6.18,1.7544614716944678,1.7544614716944678
6.19,0.0,0.0
6.2,1.8584546851275143,1.8584546851275143
6.21,0.0,0.0
6.22,1.9941601776937259,1.9941601776937259
6.23,0.0,0.0
6.24,1.9068290241249524,1.9068290241249524
6.25,0.0,0.0
6.26,2.0826277281295185,2.0826277281295185
6.2700000000000005,0.0,0.0
6.28,2.0592871225518796,2.0592871225518796
6.29,0.0,0.0
6.3,2.6957677163383433,2.6957677163383433
6.3100000000000005,0.0,0.0
6.32,2.224638694189771,2.224638694189771
6.33,0.0,0.0
6.34,2.23119470865774,2.23119470865774
6.3500000000000005,0.0,0.0
6.36,2.0824587837830264,2.0824587837830264
6.37,0.0,0.0
6.38,2.050683186786699,2.050683186786699
6.390000000000001,0.0,0.0
6.4,2.0163688899541357,2.0163688899541357
6.41,0.0,0.0
6.42,2.067831482160288,2.067831482160288
6.43,0.0,0.0
6.44,1.8353487224063996,1.8353487224063996
6.45,0.0,0.0
6.46,1.7995762842128886,1.7995762842128886
6.47,0.0,0.0
6.48,1.8626888968410427,1.8626888968410427
6.49,0.0,0.0
6.5,1.879861430060035,1.879861430060035
6.51,0.0,0.0
6.5200000000000005,1.7531052309683506,1.7531052309683506
6.53,0.0,0.0
6.54,1.8172988344025114,1.8172988344025114
6.55,0.0,0.0
6.5600000000000005,1.946467970188656,1.946467970188656
6.57,0.0,0.0
6.58,1.884917735646025,1.884917735646025
6.59,0.0,0.0
6.6000000000000005,2.064942365695056,2.064942365695056
6.61,0.0,0.0
6.62,1.8261875969518506,1.8261875969518506
6.63,0.0,0.0
6.640000000000001,1.859007254635494,1.859007254635494
6.65,0.0,0.0
6.66,2.2636419282860967,2.2636419282860967
6.67,0.0,0.0
6.68,2.414865753383749,2.414865753383749
6.69,0.0,0.0
6.7,2.053719851720988,2.053719851720988
6.71,0.0,0.0
6.72,1.9562365986317667,1.9562365986317667
6.73,0.0,0.0
6.74,2.215241772300237,2.215241772300237
6.75,0.0,0.0
6.76,2.036902205981845,2.036902205981845
6.7700000000000005,0.0,0.0
6.78,1.8963713478055164,1.8963713478055164
6.79,0.0,0.0
6.8,1.771734578884218,1.771734578884218
6.8100000000000005,0.0,0.0
6.82,1.780440583182089,1.780440583182089
6.83,0.0,0.0
6.84,1.901761472841837,1.901761472841837
6.8500000000000005,0.0,0.0
6.86,1.9557704452972275,1.9557704452972275
6.87,0.0,0.0
6.88,1.8825376455264193,1.8825376455264193
6.890000000000001,0.0,0.0
6.9,2.019873160236538,2.019873160236538
6.91,0.0,0.0
6.92,2.1139785760534426,2.1139785760534426
6.93,0.0,0.0
6.94,2.1801991814481774,2.1801991814481774
6.95,0.0,0.0
6.96,2.122572367534286,2.122572367534286
6.97,0.0,0.0
6.98,2.275405758734155,2.275405758734155
6.99,0.0,0.0
7.0,1.9782769493401327,1.9782769493401327
7.01,0.0,0.0
7.0200000000000005,2.1286534330143656,2.1286534330143656
7.03,0.0,0.0
7.04,2.159990109508385,2.159990109508385
7.05,0.0,0.0
7.0600000000000005,2.040917859051899,2.040917859051899
7.07,0.0,0.0
7.08,1.9521567352543165,1.9521567352543165
7.09,0.0,0.0
7.1000000000000005,1.9014868433413112,1.9014868433413112
7.11,0.0,0.0
7.12,2.0399924501091817,2.0399924501091817
7.13,0.0,0.0
7.140000000000001,1.8101197369757094,1.8101197369757094
7.15,0.0,0.0
7.16,1.9581854142214286,1.9581854142214286
7.17,0.0,0.0
7.18,1.7293060766104738,1.7293060766104738
7.19,0.0,0.0
7.2,2.0579940472915617,2.0579940472915617
7.21,0.0,0.0
7.22,1.8536967053831142,1.8536967053831142
7.23,0.0,0.0
7.24,2.061098105914679,2.061098105914679
7.25,0.0,0.0
7.26,2.1265305701911066,2.1265305701911066
7.2700000000000005,0.0,0.0
7.28,2.0787153092921535,2.0787153092921535
7.29,0.0,0.0
7.3,2.344104054640373,2.344104054640373
7.3100000000000005,0.0,0.0
7.32,2.0610933349166016,2.0610933349166016
7.33,0.0,0.0
7.34,2.135125973230848,2.135125973230848
7.3500000000000005,0.0,0.0
7.36,2.0502302117402524,2.0502302117402524
7.37,0.0,0.0
7.38,2.241738154836993,2.241738154836993
7.390000000000001,0.0,0.0
7.4,2.07764350291016,2.07764350291016
7.41,0.0,0.0
7.42,1.8139470287955244,1.8139470287955244
7.43,0.0,0.0
7.44,1.9755431873335911,1.9755431873335911
7.45,0.0,0.0
7.46,1.7938387438779544,1.7938387438779544
7.47,0.0,0.0
7.48,1.8669084971544305,1.8669084971544305
7.49,0.0,0.0
7.5,1.7894174260160327,1.7894174260160327
7.51,0.0,0.0
7.5200000000000005,1.786922709844326,1.786922709844326
7.53,0.0,0.0
7.54,1.9299912744774248,1.9299912744774248
7.55,0.0,0.0
7.5600000000000005,1.9355532164500917,1.9355532164500917
7.57,0.0,0.0
7.58,1.865732662964594,1.865732662964594
7.59,0.0,0.0
7.6000000000000005,1.9323291761481647,1.9323291761481647
7.61,0.0,0.0
7.62,2.3022895351054298,2.3022895351054298
7.63,0.0,0.0
7.640000000000001,2.6645205145372337,2.6645205145372337
7.65,0.0,0.0
7.66,2.1691876903955456,2.1691876903955456
7.67,0.0,0.0
7.68,2.547547171341516,2.547547171341516
7.69,0.0,0.0
7.7,1.935532942262635,1.935532942262635
7.71,0.0,0.0
7.72,2.5333852230755713,2.5333852230755713
7.73,0.0,0.0
7.74,1.9382801357257313,1.9382801357257313
7.75,0.0,0.0
7.76,2.235641190820912,2.235641190820912
7.7700000000000005,0.0,0.0
7.78,1.7917157653873785,1.7917157653873785
7.79,0.0,0.0
7.8,2.0154860102468737,2.0154860102468737
7.8100000000000005,0.0,0.0
7.82,1.9592488269464312,1.9592488269464312
7.83,0.0,0.0
7.84,1.8318177178565522,1.8318177178565522
7.8500000000000005,0.0,0.0
7.86,1.9799002245488373,1.9799002245488373
7.87,0.0,0.0
7.88,1.8310552694111484,1.8310552694111484
7.890000000000001,0.0,0.0
7.9,2.1471168222179977,2.1471168222179977
7.91,0.0,0.0
7.92,2.0255737824129656,2.0255737824129656
7.930000000000001,0.0,0.0
7.94,1.9610242478941204,1.9610242478941204
7.95,0.0,0.0
7.96,1.9609730882654997,1.9609730882654997
7.97,0.0,0.0
7.98,1.9222608058680004,1.9222608058680004
7.99,0.0,0.0
8.0,2.2237895452796224,2.2237895452796224
8.01,0.0,0.0
8.02,1.9988418630925577,1.9988418630925577
8.03,0.0,0.0
8.040000000000001,2.444613141933314,2.444613141933314
8.05,0.0,0.0
