time,corr1,corr2,corr3,corr4,corr5,corr6,corr7,corr8,corr9,corr10,sum
0.0,1.8834817730681845,2.0363486660328856,2.044460635308114,1.9144688464552724,1.9879206565170555,2.171447119911161,1.9981102145152045,1.781479857497251,2.0030726942157737,1.8919590615361617,19.712749525057063
0.01,1.283889448721115,1.1938238102130534,1.3085261445257736,1.1558447192197123,1.108946640203258,1.408545019056726,1.2105162072742848,1.242687141120987,1.2444651093901462,1.1775394816708782,12.334783721395935
0.02,1.0090577635390525,0.9749146648641475,0.9661575510170866,1.0419280600785568,0.9517261380437598,1.1437905656423313,1.0531520250049726,0.9737975794259494,1.113657972274588,1.009831947763062,10.238014267653508
0.03,0.9470501900396381,0.9602991549100186,1.0408667586621052,1.0118569241078148,0.969952604541158,1.0490348377789274,0.9664892234736063,1.0692263454513133,1.1051324857247775,0.9566404851411557,10.076549009830515
0.04,0.9263630588278554,0.9918713532074324,0.8867631247480389,1.052910384857194,0.9994134311310566,1.0707037583471937,0.9936751635848068,1.0105552647294467,1.1325166622710157,0.9846382409254129,10.049410442629453
0.05,1.0796948550245145,1.130927292559695,0.9310044598653346,1.0276293238563565,0.9733267536443514,1.0764387964113935,1.0402496626840272,0.9907754394238896,1.0825520221426348,1.1041916198833859,10.436790225495583
0.06,1.0538317680341993,1.0557147207275603,1.0169961871548323,0.97879890511484,0.9934002685858222,1.1686673804140018,0.9897013747934066,1.0012762143677156,0.9975751799812587,1.0190231288242586,10.274985127997894
0.07,0.9857090290747714,0.9222793293265406,0.963692227822685,1.0599547967590415,1.0581485661709178,1.0448768215252084,1.094900362796357,0.9849264350847023,0.9714066325206595,1.0244829205887023,10.110377121669586
0.08,0.9969054305047141,0.9156863871013335,1.083731336139425,0.9555858112045144,0.9447075131264435,0.9660869410376121,1.0592130164169273,0.9677654718265475,0.9366276667859217,0.9913351713517246,9.817644745495164
0.09,0.9786849353982937,0.9874912874082272,1.1094021452292384,0.9607768596413292,1.0603656159889034,0.9818937833413353,0.9715948922064992,1.0140904835928792,0.9533130848943105,1.0011264988161364,10.018739586517151
0.1,0.967304692455256,0.9859684324613396,1.0088480044835417,0.990985318405505,1.0791726553017678,0.9589675854068729,0.9663186371959367,1.0252370685973422,0.9833353739365156,1.0657267906345327,10.03186455887861
0.11,1.0034969586635194,0.951550981743217,0.998394191462758,0.9914353669658705,0.9639379595972558,0.9586380670578591,1.0155007116786263,0.989601099007657,1.0040512178580747,1.0017594572581043,9.878366011292943
0.12,0.9667691154321458,0.9378321862421919,0.9901288642998392,0.9980871577787641,0.9560516890808844,0.9778031601937359,0.9283990966536216,0.9895726568755183,1.0083319544187481,0.9377402973059721,9.690716178281422
0.13,1.011543586145556,0.9850668601556049,0.9694705418206186,1.00266835306436,1.0058866953215935,0.9280099692171379,0.9792745549136594,0.9992757296897723,1.020166664888322,0.9801073654499509,9.881470320666576
0.14,1.054755977790648,1.0215770540143907,1.0459999606439851,0.962080884597016,1.043179099573758,0.8569412435912276,0.9959988760566816,0.9729253258111549,0.9727466685533647,0.9818983332696622,9.90810342390189
0.15,0.9841727038729317,1.0090698137254246,1.022852437850562,0.9383515213652465,0.9318000547369685,0.853122209859529,0.936906018671967,1.0050177929973838,0.9751473608786062,1.0548140481323496,9.711253962090968
0.16,0.9615322400094973,0.9862981972164027,0.961484534233647,0.9388703789666668,1.0577373581717728,0.8995844714989832,0.9330882227420889,1.0038854126886643,0.985625914637073,0.9913669948078453,9.71947372497264
0.17,0.9578003622145306,0.9438295837448326,1.0211192744124218,0.9607595644510946,1.0466126856020592,0.8934852541734818,0.9380005829265914,0.9599015071430305,1.0060970882405018,0.9584484156211448,9.686054318529688
0.18,0.9782619798061621,0.9880760066721214,0.9954817478799289,0.9453273757886408,0.992460721831476,0.8791951947386307,1.0046153679197218,0.9375168720888467,0.9273040937179328,0.94347714996442,9.591716510407881
0.19,1.0306552774608089,0.971781596457318,0.9748799756081007,0.9551210667512953,1.0082497661956111,0.902504542195125,0.9130239154887948,0.9889743984821125,0.9805866316177788,0.9553251379991642,9.68110230825611
0.2,1.0340432767774705,1.0346081881352895,1.064154086963832,0.9905813978204544,1.0211649201317137,0.9128110415944575,0.9655155993534766,1.003444278929347,0.9386287739769418,0.9479425122154698,9.912894075898453
0.21,0.9576963298605686,0.9719338574983709,1.0158246524874959,0.9773442461574928,0.968298248803454,0.9228694284377188,1.0171285113873356,0.964700339737319,0.9388038710129748,0.9780823821033455,9.712681867486076
0.22,0.9852380930009831,0.9238674339467684,0.9523810730319577,0.9971617222793184,0.9495848814231429,0.8965323693458258,1.0711056236210132,0.9778427708847296,0.965840327534602,1.0167514935424433,9.736305788610784
0.23,1.0187605361146639,1.0051784788676916,1.0164814107185525,0.9863744960624258,1.0512325658837387,0.9291296214537601,0.9995910965537864,1.0311132296045242,0.9810314855760648,0.9785956240876846,9.997488544922891
0.24,1.0293408748740347,1.0050489079215283,1.0610782784295194,0.9637966295861029,0.9187752125404245,0.9962890624700318,0.9706164224110091,1.0258407600563486,1.0151062795002672,0.977258090265586,9.963150518054853
0.25,1.1239985890794801,0.985186948408109,1.0407853325747387,0.9639577979144583,0.9335960376935756,0.9904815458378715,1.0050787336748086,0.990143718336623,0.9439791994745598,1.0536819667874566,10.030889869781683
0.26,1.0282919906964587,0.979112769399654,1.061655284603563,1.028233300110505,1.0110975576149894,0.9394790817444196,1.0387370755601195,1.0278481012377547,1.147287861856604,1.0061912721818287,10.267934295005896
0.27,0.9956861812072647,1.0533537289881139,1.000522540895917,1.0035262907011373,1.1119008454434174,1.053244308678658,1.0316483689581248,1.013542616554857,1.0463165533710048,1.0033211879493067,10.313062622747802
0.28,1.0207613487022105,0.9961639345665428,0.9161322265569007,0.9478480210736094,0.9870604896901106,1.0752688047650283,1.0324248114726993,0.9764161407844738,1.1730412404250279,1.0607999049862709,10.185916923022875
0.29,1.0194604939940175,0.9900117290710637,1.039878723019985,1.0024484944617778,1.0084795160098565,1.0896373605975997,1.080135278096324,1.0101160764635617,1.1870407816822874,0.9578318599844649,10.385040313380939
0.3,0.9946981450316005,1.0121903880978749,0.97106551703787,1.0554801701709324,0.9725467308198488,1.2191618531543469,1.046720742634201,1.006219104892414,1.1834206817733832,0.9886455411230252,10.450148874735497
0.31,0.9521794413853296,0.942499410332836,0.9374492726033907,1.0179380002178147,0.9258325614494292,1.148329276931309,1.0096823312766434,0.9699580250072539,1.0322329685866318,0.964634719099696,9.900736006890334
0.32,0.9714268120456662,1.1081852305738988,1.0185426871862675,0.9666643659207244,0.974078788034418,1.1177569546213177,0.9934773354419064,0.957796012371288,1.1333470329517548,0.9686839502872457,10.209959169434487
